date,workerid,amount
Tue Jan 15 16:09:42 PST 2019,A38TY97O1UKVMT,0.75
Tue Jan 15 16:15:57 PST 2019,A18MHXGNZMORFP,0.75
Tue Jan 15 16:16:06 PST 2019,A320QA9HJFUOZO,0.75
Tue Jan 15 16:16:31 PST 2019,A3P1S5BG8KQFUX,0.75
Tue Jan 15 16:16:48 PST 2019,A2UE8RTV08BXUT,0.75
Tue Jan 15 16:17:33 PST 2019,A5KS7FL1E2RYE,0.75
Tue Jan 15 16:32:05 PST 2019,A2GA29WTMFW2W,0.75
Tue Jan 15 16:33:12 PST 2019,A1X84T4EFW04GZ,0.75
Tue Jan 15 16:36:11 PST 2019,AG7C4X3WKKBV,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
