date,workerid,amount
Thu Dec 20 09:20:03 PST 2018,A3CHSKOAWR1DVA,0.5
Thu Dec 20 09:23:17 PST 2018,A1T0ND039EWAVV,0.5
Thu Dec 20 09:26:14 PST 2018,A38R7SIVV118KT,0.5
Thu Dec 20 09:26:29 PST 2018,A15WCNO32MHBAF,0.5
Thu Dec 20 09:27:53 PST 2018,ARG392N6HWZCJ,0.5
Thu Dec 20 09:29:26 PST 2018,A3KVW46MTHGOZS,0.5
Thu Dec 20 09:30:36 PST 2018,A2ZA3X3DBEMBCD,0.5
Thu Dec 20 09:34:41 PST 2018,A1D88TCGWG6VXR,0.5
Thu Dec 20 09:42:29 PST 2018,AV7A20KYBTQHL,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
