date,workerid,amount
Tue Dec 04 10:58:07 PST 2018,APF1EAZT104LQ,0.5
Tue Dec 04 10:58:20 PST 2018,A3UUH3632AI3ZX,0.5
Tue Dec 04 10:59:04 PST 2018,AQKTLQV04FD4N,0.5
Tue Dec 04 11:05:29 PST 2018,A03172343NB8PHOPICC1,0.5
Tue Dec 04 11:07:39 PST 2018,A2NEP51CWP5VQT,0.5
Tue Dec 04 11:17:53 PST 2018,AKB82TCYUECWD,0.5
Tue Dec 04 11:20:03 PST 2018,ABL3H3O3BI8ZD,0.5
Tue Dec 04 11:21:22 PST 2018,AK3H5QRAROFGP,0.5
Tue Dec 04 11:57:06 PST 2018,AOOLS8280CL0Z,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
