date,workerid,amount
Thu Dec 20 09:18:20 PST 2018,A2QA4LOUX9MDXM,0.5
Thu Dec 20 09:19:14 PST 2018,A1C7XI68SED8JE,0.5
Thu Dec 20 09:20:32 PST 2018,A1DY3EW6Q0B5K5,0.5
Thu Dec 20 09:23:37 PST 2018,A23OS0HQ12VVOR,0.5
Thu Dec 20 09:28:14 PST 2018,ASZVATJFMZP7S,0.5
Thu Dec 20 09:30:29 PST 2018,A2M3FPQF852HW4,0.5
Thu Dec 20 09:37:11 PST 2018,A1YHIQHLLLQIIQ,0.5
Thu Dec 20 09:38:36 PST 2018,AHKRGPN5D3I2G,0.5
Thu Dec 20 09:49:35 PST 2018,A2ZUCKYJE4DPV7,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
