"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,7.42503015335163,0,0,0,0,0,0,0
"2",1,5.97770759931352,0,0,0,0,0,0,0
"3",2,6.47674743744097,0,0,0,0,0,0,0
"4",3,9.26773875733794,0,0,0,0,0,0,0
"5",4,6.38676564078064,0,0,0,0,0,0,0
"6",5,0.427576820015419,0,0,0,0,0,0,0
"7",6,4.2836262356444,0,0,0,0,0,0,0
"8",7,3.30574859532942,0,0,0,0,0,0,0
"9",8,9.57540006544931,0,0,0,0,0,0,0
"10",9,3.04495185543347,0,0,0,0,0,0,0
"11",10,0.634755763789403,0,0,0,0,0,0,0
"12",11,0.474633573368137,0,0,0,0,0,0,0
"13",12,0.126868830060845,0,0,0,0,0,0,0
"14",14,1.73695963093883,0,0,0,0,0,0,0
"15",15,2.68484835480011,0,0,0,0,0,0,0
"16",16,17.9100431025166,0,0,0,0,0,0,0
"17",17,5.77782353917834,0,0,0,0,0,0,0
"18",18,0.231089389000378,0,0,0,0,0,0,0
"19",19,0.841091870323866,0,0,0,0,0,0,0
"20",20,0.41056747627144,0,0,0,0,0,0,0
"21",21,13.6444363430236,0,0,0,0,0,0,0
"22",22,0.44913415958979,0,0,0,0,0,0,0
"23",23,0.306421769308569,0,0,0,0,0,0,0
"24",24,4.86601862563806,0,0,0,0,0,0,0
"25",25,1.87010812469742,0,0,0,0,0,0,0
"26",27,6.70975355402942,0,0,0,0,0,0,0
"27",28,4.72415919741695,0,0,0,0,0,0,0
"28",29,1.32004665585747,0,0,0,0,0,0,0
"29",30,10.5626237932699,0,0,0,0,0,0,0
"30",31,6.30840226673956,0,0,0,0,0,0,0
"31",32,4.20743357064252,0,0,0,0,0,0,0
"32",33,5.97770905478124,0,0,0,0,0,0,0
"33",34,0.795644646355,0,0,0,0,0,0,0
"34",36,2.55435909004471,0,0,0,0,0,0,0
"35",38,0.489531004671852,0,0,0,0,0,0,0
"36",39,2.86833228689423,0,0,0,0,0,0,0
"37",40,4.15133149359571,0,0,0,0,0,0,0
"38",41,0.456432357861445,0,0,0,0,0,0,0
"39",42,3.18825189320242,0,0,0,0,0,0,0
"40",43,6.40100568745428,0,0,0,0,0,0,0
"41",44,5.0216361441242,0,0,0,0,0,0,0
"42",45,0.289267056592649,0,0,0,0,0,0,0
"43",46,5.26748539401389,0,0,0,0,0,0,0
"44",47,1.80692389769544,0,0,0,0,0,0,0
"45",49,7.79881182570604,0,0,0,0,0,0,0
"46",51,0.191451223358675,0,0,0,0,0,0,0
"47",52,0.476405941167335,0,0,0,0,0,0,0
"48",53,11.3286862730884,0,0,0,0,0,0,0
"49",54,2.09938141079728,0,0,0,0,0,0,0
"50",55,0.450890426338917,0,0,0,0,0,0,0
"51",56,2.17471394817198,0,0,0,0,0,0,0
"52",57,1.37485419165368,0,0,0,0,0,0,0
"53",58,11.8573658712406,0,0,0,0,0,0,0
"54",59,0.392917229284025,0,0,0,0,0,0,0
"55",60,3.15513589581289,0,0,0,0,0,0,0
"56",61,0.670664166801412,0,0,0,0,0,0,0
"57",62,2.77631084372001,0,0,0,0,0,0,0
"58",63,10.0813540509196,0,0,0,0,0,0,0
"59",64,0.459691883210754,0,0,0,0,0,0,0
"60",65,17.9382139794833,0,0,0,0,0,0,0
"61",66,5.43657155537221,0,0,0,0,0,0,0
"62",67,5.56648363994959,0,0,0,0,0,0,0
"63",68,4.85665595928533,0,0,0,0,0,0,0
"64",69,3.33553969464184,0,0,0,0,0,0,0
"65",70,8.59791187901731,0,0,0,0,0,0,0
"66",71,0.010761905766011,0,0,0,0,0,0,0
"67",72,2.00775227263829,0,0,0,0,0,0,0
"68",73,4.59348319692209,0,0,0,0,0,0,0
"69",74,16.8957705329603,0,0,0,0,0,0,0
"70",75,2.33048743571343,0,0,0,0,0,0,0
"71",76,0.936944757382824,0,0,0,0,0,0,0
"72",77,3.24688820162698,0,0,0,0,0,0,0
"73",78,0.333709463207773,0,0,0,0,0,0,0
"74",79,0.998395907886723,0,0,0,0,0,0,0
"75",80,7.92233610334448,0,0,0,0,0,0,0
"76",81,0.106471179472143,0,0,0,0,0,0,0
"77",82,7.41209525277171,0,0,0,0,0,0,0
"78",83,0.362371517585441,0,0,0,0,0,0,0
"79",84,5.46291674392886,0,0,0,0,0,0,0
"80",85,3.02208539317876,0,0,0,0,0,0,0
"81",87,0.0223030627097475,0,0,0,0,0,0,0
"82",88,5.18841468778443,0,0,0,0,0,0,0
"83",89,1.57112082698123,0,0,0,0,0,0,0
"84",90,0.922942075242292,0,0,0,0,0,0,0
"85",91,1.73827542073359,0,0,0,0,0,0,0
"86",92,8.30288976717506,0,0,0,0,0,0,0
"87",93,0.639857945532613,0,0,0,0,0,0,0
"88",95,2.50528092412363,0,0,0,0,0,0,0
"89",97,1.78099851308992,0,0,0,0,0,0,0
"90",98,1.34325997369924,0,0,0,0,0,0,0
"91",99,5.25957283246965,0,0,0,0,0,0,0
"92",100,1.92049071246532,0,0,0,0,0,0,0
"93",101,1.40194881417995,0,0,0,0,0,0,0
"94",102,0.373629189214247,0,0,0,0,0,0,0
"95",103,4.65713309300242,0,0,0,0,0,0,0
"96",104,0.230052739124099,0,0,0,0,0,0,0
"97",105,8.42607445036893,0,0,0,0,0,0,0
"98",107,0.32445505373859,0,0,0,0,0,0,0
"99",108,0.203543219688238,0,0,0,0,0,0,0
"100",111,17.3821267839377,0,0,0,0,0,0,0
"101",112,0.709966269917857,0,0,0,0,0,0,0
"102",113,0.452661803182823,0,0,0,0,0,0,0
"103",114,1.92628015462734,0,0,0,0,0,0,0
"104",115,13.4225725147407,0,0,0,0,0,0,0
