"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0,0.0474997380868087,0.0769901950935952,0.0100462688384866,0.055727292821254,0.31148503835815,0.045238412417552,0.064752796540265
"2",1,0.0418032294226664,0.143027083843061,0.0100462688384866,0.105365393550442,0.0100462688384866,0.0418194010354798,0
"3",2,0.173909627864674,0.282634494670043,0.0100462688384866,0.227590315804379,0.0100462688384866,0.17382495509332,0.00817366407903553
"4",3,1.21053537294234,1.18754958476142,0.0100462688384866,1.18066639521669,0.0514638044777496,1.18564939150092,0.18705150570103
"5",4,5.8811045049607e-05,0.0701546558904512,0.0100462688384866,0.0494779166983481,0.0701985673360793,0,0
"6",5,0.01378586987019,0.0018261658342722,99.9999324137759,0.00106279455024018,99.9999304209644,0.0065618946688946,422.047077437431
"7",6,0.00230203421068349,0.00854827767421897,0.0100462688384866,0.00565330488969851,99.9999303499305,0.00287562595333488,0.0374287808578832
"8",7,9997040187.55153,1.25908302558142,99.999934366335,2.35810968137237,99.9999303436951,0.498751345297225,3536.14627788228
"9",8,0.0358362358767885,0.123462846176781,0.0100462688384866,0.0914415987697703,0.0100462688384866,0.0358463670657107,0
"10",9,0.0469938697185645,0.189866282743573,0.0100462688384866,0.133411013258693,0.0105843044891968,0.0469929758721318,0.00284318860713256
"11",10,9999399345.32235,9999794355.86863,0.0100462688384866,9999659916.99587,0.0100462688384866,737206.683778376,0
"12",11,0.0261420355163111,0.00425399049998357,0.0100462688384866,0.00243811437998403,99.9999304260852,0.0160005822023644,12790.4615663266
"13",12,2.99885908348053,3.13394196082564,0.0100462688384866,2.99801403164105,0.0134589690306828,2.98202853625016,0.0824445885479497
"14",14,0.499256414201775,0.50541375539342,0.0100462688384866,0.465924674175303,0.0752787428281285,0.487914991994315,0.160679660286872
"15",15,5.8811045049607e-05,0.122774117074769,0.0100462688384866,0.0849694654856509,0.0100462688384866,0,0
"16",16,5.8811045049607e-05,0.0802077596396286,0.0100462688384866,0.0561617552300125,0.049453710850789,0,0
"17",17,0.512737309300853,0.590950329455896,0.0100462688384866,0.543152466645607,0.0100462688384866,0.512682143679892,0.00145698361231234
"18",18,9999882777.24568,9999640217.01188,0.0100462688384866,9999871199.7823,0.0100462688384866,6250582.06813459,0
"19",19,0.470855639802678,0.426523089094813,0.0100462688384866,0.414137685429672,0.151231441910662,0.478920678035505,0.436381915580852
