date,workerid,amount
Tue Jan 15 16:12:35 PST 2019,A12I4JOVZ1HZW8,0.75
Tue Jan 15 16:16:30 PST 2019,A1TO8F0HIM1OBQ,0.75
Tue Jan 15 16:17:48 PST 2019,A1BQTDDVCHQM5T,0.75
Tue Jan 15 16:25:24 PST 2019,A1B76WYZ47BQJ,0.75
Tue Jan 15 16:27:24 PST 2019,A3QU76JUWFPEUB,0.75
Tue Jan 15 16:27:44 PST 2019,A2V995T3ER2ACH,0.75
Tue Jan 15 16:30:02 PST 2019,A2W3A42TRMJ861,0.75
Tue Jan 15 16:48:52 PST 2019,A1S6C6EN8MPKC3,0.75
Tue Jan 15 17:15:29 PST 2019,A2XKVWHXJV0HWZ,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
