"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",0.0234443504174028,9094.32655533562,0.0197302894237202,11786.4694706164,0.0233467463168844,5918.62262712467,0.0197302894237202,11786.4694706164,0.0197302894237202,11786.4694706164,0.0213890980512864,13710.4761878902,0.0235429893487709,7667.27973777265,0.0197302894237202,11786.4694706164,0,5.09808877016485,0.0214640163848581,10840.3168158858,0.0197302894237202,11786.4694706164,0.0197302894237202,11786.4694706164,0.0197302894237202,11786.4694706164,0.0285490620018001,26721.2861743727,0.0285490620018001,26721.2861743727
"2",0.25510846816846,1815.43994881683,0.226111775241516,31707.6502887123,0.206338376216568,5775.85415731116,0.237479246814208,1924.17845304149,0.193370053492776,2067.95870586705,0.18074965174855,4819.89207928186,0.179864556853146,2182.32921547834,0.181370444931034,1911.20914098034,0.25510846816846,1815.43994881683,0.25510846816846,1815.43994881683,0.193370053492776,2067.95870586705,0.179864556853146,2182.32921547834,0.193370053492776,2067.95870586705,0.179864556853146,2182.32921547834,0.179864556853146,2182.32921547834
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.00243975443351751,0.0978096698116031,0.00225651280727334,0.104303062307053,0.00243975443351751,0.0978096698116031,0.00255553038176661,0.0871615472991872,0.00243975443351751,0.0978096698116031,0.00243975443351751,0.0978096698116031,0.00210472429508742,0.0970082667838016,0.00281031425420416,0.114270106388011,0.00194605444667958,0.118890052375627,0.00258568407585918,0.10430725887972,0.00258568407585918,0.10430725887972,0.00281031425420416,0.114270106388011,0.00251036533969235,0.103220714035975,0.00232053828065846,0.0707689216700042,0.00243086811032364,0.0831207367436326
"5",0.112329959847207,0,0.112329909848259,0,0.11232994953427,0,0.112330014699488,0,0.117164387191956,0,0.16370691624655,0,0.112329959847207,0,0.0805581029052319,0,0.112325395282181,0,0.112329675892626,0,0.112329959847207,0,0.117164387191956,0,0.112330014699488,0,0.16370691624655,0,0.102670244488781,0
"6",0.381952005801369,0.290054508000998,0.393135151736136,0.101892048408349,0.381952005801369,0.290054508000998,0.342833151451422,0.258660239580711,0.416454850398286,0.319605999574229,0.390960596568921,0.101077130223489,0.381952005801369,0.290054508000998,0.390960596568921,0.101077130223489,0.381952005801369,0.290054508000998,0.379156552499853,0.604077577868363,0.369960869434654,2.20161510787042,0.416454850398286,0.319605999574229,0.393135151736136,0.101892048408349,0.342833151451422,0.258660239580711,0.381952005801369,0.290054508000998
"7",1.57441167605576,0.000198659413400302,1.64361120639172,0.00175155476846972,1.57443710500096,0.000570593818214016,1.62212311289331,0.000278266835611359,1.66213086709102,0,1.57445414516645,0.00042034469221064,1.57443710500096,0.000570593818214016,1.57443710500096,0.000570593818214016,1.57441167605576,0.000198659413400302,1.57441167605576,0.000198659413400302,1.57443350571013,0.00135180701126335,1.57445658060818,0.000350133895633642,1.57443710500096,0.000570593818214016,1.57443350571013,0.00135180701126335,1.31032558529872,0.00057940627056264
"8",0.193040028367111,0.0794907724772739,0.165121321027873,0.0684835742821675,0.265202108648678,0.0530589039539784,0.265475533762231,0.0686734213208091,0.214686341666279,0.0879887930935592,0.266390968168824,0.108266757302861,0.266088069651945,0.11710009335121,0.265728022486578,0.127949657304264,0.263085533463227,0.18844269994032,0.265728022486578,0.127949657304264,0.431684114259229,0.174720183317268,0.263085533463227,0.18844269994032,0.32858717112184,0.147022028482572,0.266088069651945,0.11710009335121,0.360501380201176,0.145618558822694
"9",0.191638242386697,0,0.239370821382143,0,0.243768420236867,0,0.239370823895945,0,0.256769598373934,0,0.216903463504408,0,0.246328654814817,0,0.239369795808775,0,0.244193192860668,0,0.245168779166703,0,0.282511187472568,0,0.282511187472568,0,0.239368922349268,0,0.282511187472568,0,0.239369795808775,0
"10",0.0676577997421184,8927.63169414693,0.0487152875228863,1.56665954208109,0.0730554571720155,9.5187449509167,0.0692803423767832,6.0833896907436,0.0733744609412983,9.96821796550473,0.0757656986195041,1.31071835098801,0.0692803423767832,6.0833896907436,0.0733744609412983,9.96821796550473,0.0830106184582447,7473.22098572498,0.0848674392182043,4043.72044050721,0.0757656986195041,1.31071835098801,0.0695633247929882,5430.70928374323,0.0733744609412983,9.96821796550473,0.0873282146646502,97.1501447505391,0.0654986910355529,3.23792063599413
