"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",0.0233719661252752,0.891658180258612,0.01,0.0196588038799081,0.920162173019284,0.01,0.0233469207053941,679.658953385289,0.01,0.0196588038799081,0.920162173019284,0.01,0.0196588038799081,0.920162173019284,0.01,0.0213094398527916,0.963996858052177,0.01,0.0234701272475171,0.84535810436003,0.01,0.0196588038799081,0.920162173019284,0.01,0,1.18523067547695,0.01,0.0213929449898642,0.889759284921237,0.01,0.0196588038799081,0.920162173019284,0.01,0.0196588038799081,0.920162173019284,0.01,0.0196588038799081,0.920162173019284,0.01,0.0285491165855127,3342.5995800729,0.01,0.0285491165855127,3342.5995800729,0.01
"2",0.255148581356798,6417.27941425958,0.01,0.226108522946235,6429.47878606773,0.01,0.206357239642345,1701.56012781447,0.01,0.237523814422047,10456.9644605209,0.01,0.193401558512928,11892.6839950043,0.01,0.180765464517888,8569.91254877369,0.01,0.179902252175175,8538.51709104711,0.01,0.181403087495165,716.488559161716,0.01,0.255148581356798,6417.27941425958,0.01,0.255148581356798,6417.27941425958,0.01,0.193401558512928,11892.6839950043,0.01,0.179902252175175,8538.51709104711,0.01,0.193401558512928,11892.6839950043,0.01,0.179902252175175,8538.51709104711,0.01,0.179902252175175,8538.51709104711,0.01
"3",0,0,1.68271240748765,0,0,1.03348637327599,0,0,2.53398446971189,0,0,2.07360528044509,0,0,2.16144800662492,0,0,2.51842713025655,0,0,1.03348637327599,0,0,2.10524835415323,0,0,2.16144800662492,0,0,2.53228963012413,0,0,1.03348637327599,0,0,2.27245212771973,0,0,1.68271240748765,0,0,1.03348637327599,0,0,2.53228963012413
"4",0.00238335976992704,0.0121738403919061,0.536599751475629,0.0030090012543882,0.000983262032391564,0.287820754069675,0.00238335976992704,0.0121738403919061,0.536599751475629,0.00388386887615329,0.000892524842571021,0.270866016160425,0.00238335976992704,0.0121738403919061,0.536599751475629,0.00238335976992704,0.0121738403919061,0.536599751475629,0.00247803645404704,0.00228328045966024,0.366080399468424,0.00458446279848557,0.000604044179419713,0.223717733787943,0.00205992041062365,0.00261761672323183,0.359366206146109,0.00415635942881232,0.000743440834279574,0.230357126228848,0.00415635942881232,0.000743440834279574,0.230357126228848,0.00458446279848557,0.000604044179419713,0.223717733787943,0.00466304228007439,0.000730526406734637,0.23012012176169,0.00291857142952333,0.00186710081220916,0.375620643607789,0.00431605899645498,0.000640657162807277,0.240659753148524
"5",0.112282368364859,0,0.01,0.112282192471137,0,0.01,0.112277984824224,0,0.01,0.112282271310363,0,0.01,0.117019194703231,0,0.01,0.171226685873688,0,1.16084294284822,0.112282368364859,0,0.01,0.080504212167346,0,0.01,0.112279361134043,0,0.01,0.112282366751786,0,0.01,0.112282368364859,0,0.01,0.117019194703231,0,0.01,0.112282271310363,0,0.01,0.171226685873688,0,1.16084294284822,0.102655582728141,0,0.01
"6",0.392620349418306,0.000905816572878252,0.209156896795102,0.397642826425632,0.00139912659909596,0.364226333639821,0.392620349418306,0.000905816572878252,0.209156896795102,0.350726242705594,0.00100681708471037,0.225754153533377,0.437488381539346,0.00134689154601087,0.199575940841847,0.422017716649493,0.00125987037572911,0.36225964900284,0.392620349418306,0.000905816572878252,0.209156896795102,0.422017716649493,0.00125987037572911,0.36225964900284,0.392620349418306,0.000905816572878252,0.209156896795102,0.386993104532528,0.00135606096981232,0.138343900907923,0.371999367288662,0.0016645054813626,0.0572620569780809,0.437488381539346,0.00134689154601087,0.199575940841847,0.397642826425632,0.00139912659909596,0.364226333639821,0.350726242705594,0.00100681708471037,0.225754153533377,0.392620349418306,0.000905816572878252,0.209156896795102
"7",1.57562195196371,0,0.01,2.4295783597674,0.921723690371588,12.3011751860209,1.57562197736527,0,0.01,1.62295275858877,0,0.01,1.66322315371104,0,0.01,1.57562216642503,0,0.01,1.57562197736527,0,0.01,1.57562197736527,0,0.01,1.57562195196371,0,0.01,1.57562195196371,0,0.01,1.575620862531,0,0.01,1.57562182962514,0,0.01,1.57562197736527,0,0.01,1.575620862531,0,0.01,1.3169091341607,0,0.139158225023433
"8",0.173456289512336,39.7980428932486,100,0.179557642535765,0.000780282181265464,0.359109784899465,0.266501776540828,0.00162345173419012,0.430593688298538,0.268048609590544,0.00121254171171946,0.388514675430207,0.180784320427678,0.396674678847583,1.98630587629227,0.265372789251989,0.00425111242909387,0.410324290323653,0.265939705189804,0.00386075153402914,0.392222271267351,0.264516006875536,0.00330505450195605,0.373731962153726,0.26149467677833,0.00904589965774939,0.380664187576832,0.264516006875536,0.00330505450195605,0.373731962153726,0.439597673191994,7.44902226760627,13.9057257357188,0.26149467677833,0.00904589965774939,0.380664187576832,0.32892017917402,0.0874033358927226,0.774116049983504,0.265939705189804,0.00386075153402914,0.392222271267351,0.378736784055544,7.80604985789242,14.7762448017769
"9",0.191671273040642,0,0.01,0.233012355722291,0,0.369321066065773,0.236500200633071,0,0.331524113627061,0.233013878739966,0,0.369321390567107,0.249002022020305,0,0.377283564149055,0.195816196252488,0,0.830673579660704,0.239575533004049,0,0.348216655465208,0.233011863499305,0,0.369317400447427,0.238062630769383,0,0.405023572654654,0.234515582615707,0,0.355160360017704,0.274011782058796,0,0.885657325304774,0.274011782058796,0,0.885657325304774,0.233014068597091,0,0.369322204164813,0.274011782058796,0,0.885657325304774,0.233011863499305,0,0.369317400447427
"10",0.0676573982606878,136.430673190223,0.01,0.0486548091888146,0.00599446165664028,0.0962950911112265,0.0732941219797312,0.550461010389493,0.0890058175316863,0.0696783335353662,0.461948917309611,0.120716943911522,0.0735642847407106,0.559940183743213,0.0865717122059625,0.0764119901559598,0.00172333420781516,0.0849834472236485,0.0696783335353662,0.461948917309611,0.120716943911522,0.0735642847407106,0.559940183743213,0.0865717122059625,0.0830088308633814,56.7635862643591,0.01,0.0848706489413154,1942.17862962758,0.01,0.0764119901559598,0.00172333420781516,0.0849834472236485,0.0695652628920228,267.297409975921,0.01,0.0735642847407106,0.559940183743213,0.0865717122059625,0.0873572049485747,0.673626858614983,0.0101879734297234,0.0655993292658126,0.00350877996372088,0.0467920115335715
