date,workerid,amount
Tue Jan 15 16:07:13 PST 2019,A3B43EHV3X455M,0.75
Tue Jan 15 16:08:19 PST 2019,A1PTX4IB9R34LI,0.75
Tue Jan 15 16:13:21 PST 2019,A3L0DCUXI7X3A9,0.75
Tue Jan 15 16:23:03 PST 2019,A28SVE690PQ5P7,0.75
Tue Jan 15 16:28:36 PST 2019,ACNHKXWKZRUZ5,0.75
Tue Jan 15 16:38:21 PST 2019,A13FUEPWBCLBUY,0.75
Tue Jan 15 16:50:40 PST 2019,A1JLYIQ4HT4KQC,0.75
Tue Jan 15 16:51:18 PST 2019,A1QVNF19XSRSD7,0.75
Tue Jan 15 17:17:10 PST 2019,A11TY4VHBBJLJR,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
