"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0,0,-4.44089209850063e-16,9.38808108314581,0,2.02692666142527e-15,0,2.74701961892776e-15,0,0,0,0,0
"2",1,0,-9.99992631970616,2.72306655485483,0,10,0.000605353349419016,1.19972710690426,0,0,0,0,0
"3",2,0,-3.06255877585749,2.66497775142867,0.0042414584942938,8.04171888983375,0.000778092790992758,0.426831366132208,0,0,0,0,0
"4",3,0,-9.74887868346045,2.45633137445049,0,9.74887981941283,0.000529800893406787,2.72240530556459,0,0,0,0,0
"5",4,0,-9.99992631970616,2.51937503933969,0,10,0.000699272559549488,3.1075999528422,0,0,0,0,0
"6",5,0,-9.99992631970616,2.43785897502001,0,10,0.000518370659952628,3.65553148318841,0,0,0,0,0
"7",6,0,-3.86272013651094,2.78915877313675,0.00455286092524293,7.14499640528025,0.000615424204122679,0.527712801134496,0,0,0,0,0
"8",7,0,-4.44089209850063e-16,9.73366779787994,0,8.72438764956762e-17,0,1.36085722761813e-14,0,0,0,0,0
"9",8,0,4.53875062792154,2.87587851879002,0,4.53873486146884,0.000685447445927229,2.15373267587346,0,0,0,0,0
"10",9,0,-9.99992631970616,2.41914619900639,0,10,0.000912321651682123,2.80505354108396,0,0,0,0,0
"11",10,0,-1.60837673619272,2.03381387913681,0,1.60836672872871,0.315956651491895,2.89514885663234,0,0,0,0,0
"12",11,0,-1.77635683940025e-15,9.99992631970616,0.162800568499242,1.06628050366963e-07,0.190967162410725,-5.42951775822004e-06,0,0,0,0,0
"13",12,0,-2.77746017056771,2.63953934844574,0,2.77748020488564,0.000631090152924552,1.98725403838107,0,0,0,0,0
"14",13,0,-9.99992631970616,-2.40576982329214,0,10,0.000581063549128389,3.90310550090251,0,0,0,0,0
"15",14,0,-9.99992631970616,-2.71863457468826,0,10,0.000752609466999966,1.26761972222965,0,0,0,0,0
"16",15,0,-9.99992631970616,2.47241056706525,0,10,0.000678129179465818,4.10494307267605,0,0,0,0,0
"17",16,0,-1.76642059279067,2.14884705077568,4.58280444757931,10,1.29132005325888,10,0,0,0,0,0
"18",17,0,1.77635683940025e-15,9.33160892441807,0,6.69611879123509e-16,0,-4.97026028320676e-15,0,0,0,0,0
"19",18,0,-1.16518505893739,2.94851208779764,0.076765071704807,3.58006545010487,0.000875836734276992,1.37237484174038,0,0,0,0,0
