date,workerid,amount
Tue Jan 15 16:06:55 PST 2019,A1IV1O890FN1QA,0.75
Tue Jan 15 16:08:49 PST 2019,A2G7DTL156PTKA,0.75
Tue Jan 15 16:09:20 PST 2019,AKHH4W14A6AN9,0.75
Tue Jan 15 16:13:27 PST 2019,A1RRMINTJ8BHKG,0.75
Tue Jan 15 16:13:33 PST 2019,A272X64FOZFYLB,0.75
Tue Jan 15 16:15:29 PST 2019,A3COC0549IQF4N,0.75
Tue Jan 15 16:17:15 PST 2019,A2H6K1XIK4LY7O,0.75
Tue Jan 15 16:26:24 PST 2019,A1V9G7V6ZYACIR,0.75
Tue Jan 15 16:41:59 PST 2019,A3OV174HQJIJK8,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
