date,workerid,amount
Tue Jan 15 16:10:17 PST 2019,A2INXY39KBM92F,0.75
Tue Jan 15 16:11:09 PST 2019,A366MTQY0JG0EM,0.75
Tue Jan 15 16:22:04 PST 2019,AA4KKLIU4C3NY,0.75
Tue Jan 15 16:22:27 PST 2019,A5NE8TWS8ZV7B,0.75
Tue Jan 15 16:23:15 PST 2019,A1V2H0UF94ATWY,0.75
Tue Jan 15 16:27:12 PST 2019,A125KW9P18V5Z1,0.75
Tue Jan 15 16:32:52 PST 2019,A1HH3ZNP1JP6KP,0.75
Tue Jan 15 17:10:55 PST 2019,AO7H4R6FJ7LC1,0.75
Tue Jan 15 17:14:51 PST 2019,A2TN5NSHC2BZ12,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
