date,workerid,amount
Tue Jan 15 16:10:02 PST 2019,A2MCRVU8I9VNHG,0.75
Tue Jan 15 16:12:16 PST 2019,A2ZNHVDE31PEO7,0.75
Tue Jan 15 16:14:56 PST 2019,A3APMO8WXVH1V0,0.75
Tue Jan 15 16:17:37 PST 2019,A3SS0C4IVTSIFL,0.75
Tue Jan 15 16:18:05 PST 2019,A1MOMTPZ80MQV2,0.75
Tue Jan 15 16:19:08 PST 2019,A1ZDR2UN7M92LI,0.75
Tue Jan 15 16:21:03 PST 2019,A3BHRFFG75X3GO,0.75
Tue Jan 15 16:21:26 PST 2019,A1PHDT66U6IK4Q,0.75
Tue Jan 15 16:35:02 PST 2019,A31BO9NWS3PW78,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
