date,workerid,amount
Thu Dec 20 09:19:57 PST 2018,A3QUGJF2AN8TF2,0.5
Thu Dec 20 09:24:32 PST 2018,A2AEY7AGQYBN6X,0.5
Thu Dec 20 09:26:54 PST 2018,ALYW0C8L5LLS,0.5
Thu Dec 20 09:28:41 PST 2018,A0017268R9SKD8U2Y3F,0.5
Thu Dec 20 09:29:20 PST 2018,A9ZCY6FLUCIU1,0.5
Thu Dec 20 09:43:09 PST 2018,AVG9N9MSF44JN,0.5
Thu Dec 20 10:03:52 PST 2018,AWTGJ45ZWUCHH,0.5
Thu Dec 20 10:11:04 PST 2018,AAH34PTBV5AX,0.5
Thu Dec 20 10:15:46 PST 2018,A37XJVQF62ZYC,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
