date,workerid,amount
Tue Dec 04 10:57:08 PST 2018,A39Q4SNT7SRK94,0.5
Tue Dec 04 10:57:54 PST 2018,A1I4N5DWJBTZ5C,0.5
Tue Dec 04 11:01:53 PST 2018,A3C5KFPIBYOQVX,0.5
Tue Dec 04 11:02:03 PST 2018,A1N2O9SRQSVL03,0.5
Tue Dec 04 11:06:40 PST 2018,APRZ7BR8C0ZMQ,0.5
Tue Dec 04 11:09:55 PST 2018,A3JLE2LJ5I17E2,0.5
Tue Dec 04 11:22:41 PST 2018,A35DFRLY43TPXH,0.5
Tue Dec 04 11:37:22 PST 2018,A1DZMZTXWOM9MR,0.5
Tue Dec 04 12:20:29 PST 2018,A3F51C49T9A34D,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
