date,workerid,amount
Thu Dec 20 09:24:22 PST 2018,A23YQ8J1DNM084,0.5
Thu Dec 20 09:25:08 PST 2018,A21P1T8EW4NHOU,0.5
Thu Dec 20 09:25:18 PST 2018,AESL8Q8Z3RQY5,0.5
Thu Dec 20 09:25:18 PST 2018,A3CZ2S6TCQTJBK,0.5
Thu Dec 20 09:26:32 PST 2018,A1ZD9SJXQ9C6EW,0.5
Thu Dec 20 09:26:58 PST 2018,A19TQ1VHUUZ7AI,0.5
Thu Dec 20 09:30:52 PST 2018,A3EGHVIVGSG4JF,0.5
Thu Dec 20 09:35:45 PST 2018,A13WFFPE9L1QAB,0.5
Thu Dec 20 09:56:05 PST 2018,A8L1M76RJIDVG,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
