date,workerid,amount
Thu Dec 20 09:18:43 PST 2018,A1QRGVE005067Q,0.5
Thu Dec 20 09:23:40 PST 2018,A3PV3QBXXQ7ASS,0.5
Thu Dec 20 09:26:50 PST 2018,AOIK8K4X34LGR,0.5
Thu Dec 20 09:29:00 PST 2018,A3LL096CAY5WHB,0.5
Thu Dec 20 09:36:59 PST 2018,A3RYI5HXC2MJLN,0.5
Thu Dec 20 09:51:21 PST 2018,A18RMWE4BKHG6R,0.5
Thu Dec 20 09:55:23 PST 2018,A2WLGVXAVT2XTR,0.5
Thu Dec 20 10:13:45 PST 2018,A2ECTX4DLA0UOT,0.5
Thu Dec 20 10:39:51 PST 2018,A2GQGYKPLKQGSZ,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
