"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1.96040923328861,0,0,1.23000037732127,1.24302630092339,1.23218405951936,0,0
"2",2,1.64982496057066,0,0,1.47036190983852,1.56263276622144,1.03750990331723,0,0
"3",3,1.9435705287357,0,0,1.03576379853831,1.86616643410424,0.751319221804482,0,0
"4",4,0.444797767031692,0,0,0.593787374842916,0.440411975790117,0.422772146889137,0,0
"5",6,0.0569290488674514,0,0,0.299651619120357,0.0557279383935396,0.0561499204962857,0,0
"6",7,0.715282958719186,0,0,0.258448741268466,0.287009701383761,0.239465552225236,0,0
"7",9,2.4811914486792,0,0,2.56623870760068,2.47634914297249,2.45732395701573,0,0
"8",10,3.15968851076086,0,0,1.09860952051328,1.87215470162461,1.15071807997273,0,0
"9",11,6.98063702740448,0,0,1.8608219123689,1.86082191170883,1.86082191170789,0,0
"10",12,1.32142631521827,0,0,1.45583779830818,1.16198270028432,1.32142661774263,0,0
"11",13,9.75378480821673,0,0,8.84452058282487,9.34716038739894,8.84911745782031,0,0
"12",14,1.38336592333256,0,0,1.39466969936986,1.37236183018898,1.37396055453095,0,0
"13",15,0.0884814730400553,0,0,0.274551243690428,0.0860135193326208,0.083510334809014,0,0
"14",16,0.500220652706194,0,0,0.593807695776901,0.499679606339415,0.480854731200946,0,0
"15",17,6.25160397591562,0,0,2.51006997856573,2.51006997859456,2.51006997859281,0,0
"16",18,0.804338970983126,0,0,1.17480907186049,0.804339183733831,0.804339048542439,0,0
"17",19,4.52681115056587,0,0,3.62808033499016,4.44344676986834,3.17094789125088,0,0
"18",20,1.2022466823704,0,0,1.33500398402153,1.18807397236407,1.12274718948695,0,0
"19",21,6.26117215115328,0,0,3.27491191546429,3.27491191551245,3.27491191545944,0,0
"20",23,0.0254706409328999,0,0,0.149342717615704,0.0246163167852245,0.024933741499431,0,0
"21",24,14.3955170355474,0,0,11.4732535156684,12.6687658677148,11.4732535073681,0,0
"22",25,11.6750443144467,0,0,10.9614585102385,10.8217874724766,11.0007048137752,0,0
"23",26,3.76424666032966,0,0,1.49211893500746,2.54324812152567,1.47847702264041,0,0
"24",27,2.02369913036262,0,0,1.50177648100997,1.90401712500321,1.08392251462383,0,0
"25",28,0.701202679519017,0,0,0.807755845194224,0.685840492193219,0.598383209226963,0,0
"26",29,6.90592276853562,0,0,3.98813411214813,5.53567655605926,3.98813411198961,0,0
"27",30,6.73666708806895,0,0,1.8140702637307,5.88889082832233,1.81407026373157,0,0
"28",31,2.10307841243453,0,0,2.14523736034439,2.05904510254726,2.10307850470591,0,0
"29",32,7.37765004644327,0,0,6.03172520549481,6.65318350802215,6.03571614252124,0,0
"30",33,7.79142078354021,0,0,8.64364712864358,7.43557615983534,7.79142149816583,0,0
"31",34,0.956826656462299,0,0,1.28924463773506,0.933297933493992,0.956826687403693,0,0
"32",35,26.9535816771119,0,0,20.1254292299931,20.1254292299931,20.1254292299932,0,0
"33",36,24.7563570997757,0,0,19.1855341247714,19.1855341247714,19.1855341247715,0,0
"34",37,1.19980259720921,0,0,1.6452221532002,0.997332877989929,1.19980267517367,0,0
"35",38,12.4946337973773,0,0,8.97435888809158,12.3562754196196,8.70714502325912,0,0
"36",39,0.549638407849176,0,0,0.843657515668599,0.549045248680895,0.549638451494478,0,0
"37",40,0.796809884340737,0,0,0.836584962071378,0.717049625024135,0.796810066774212,0,0
"38",42,7.70158002729553,0,0,3.36240864311881,6.5751425812118,3.36240864312781,0,0
"39",43,17.4256774742106,0,0,14.5074821908985,16.1496213079702,14.5074821907132,0,0
