"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1.96040923328861,1.83684595472972,1.6180028341691,1.59449414861928,1.59480207910005,1.59499648682707,1.61800283309775,1.61770347419516
"2",2,1.64982496057066,1.64982496059372,1.64982496059615,1.47006898951821,1.56882927501881,1.01730933075358,1.64982496784309,1.64982496844963
"3",3,1.9435705287357,1.94357052875367,1.94357052875591,1.03553668401699,1.87303938804304,0.732873618743331,1.00849765825169,0.732873618737799
"4",4,0.444797767031692,0.444797767034262,0.444797767034606,0.59378095850227,0.440606868629938,0.422569918929076,0.444797770262649,0.444797770567562
"5",6,0.0569290488674514,0.0566656330771542,0.0566553000512122,0.299652011091997,0.0557230419968534,0.0566410940175385,0.0566656330807727,0.0566411026134102
"6",7,0.715282958719186,0.661133086755989,0.579699610064801,0.595059536269515,0.581379192137665,0.577950201875717,0.643436938115439,0.442916738220623
"7",9,2.4811914486792,2.47605912210732,2.4793969922099,2.56629584119849,2.47768754888104,2.45823535520656,2.47305833519544,2.45823535520876
"8",10,3.15968851076086,3.10592853006401,2.89915483785679,2.87764220714611,2.87796797683992,2.87799343705585,3.08453365169126,2.87814139116926
"9",11,6.98063702740448,6.73409555631108,6.12240232633707,6.04873469505469,6.06100289559584,6.0487346950547,6.12240232136434,6.12386067340567
"10",12,1.32142631521827,1.32142631524586,1.32142631524903,1.45551004849752,1.18600828381571,1.32142677648719,1.32142632244709,1.32142631629009
"11",13,9.75378480821673,8.87190918401692,9.29474593000519,8.84452411303759,9.34842000192306,8.84919312848201,8.8696793973916,8.84986100962528
"12",14,1.38336592333256,1.374260785594,1.37384790903221,1.3946862992353,1.3725624038321,1.37425968516992,1.35176876861051,1.3514005589712
"13",15,0.0884814730400553,0.0880059301856012,0.0880287157635113,0.274673645303341,0.087800762426338,0.0878698230232393,0.087629863461392,0.0878007624341042
"14",16,0.500220652706194,0.499322255823487,0.500003157240828,0.593802010034909,0.499920933013631,0.480386829050952,0.499322255823464,0.480386829050946
"15",17,6.25160397591562,5.93814225498615,5.25902376409207,5.15206541004499,5.16039547079042,5.15206541004496,5.25902377245861,5.25334951633076
"16",18,0.804338970983126,0.804338970988496,0.804338970989445,1.17481247531506,0.80433911330071,0.804339066056433,0.804338974971529,0.804338975270719
"17",19,4.52681115056587,4.52681115059507,4.52681115060171,3.6269401399495,4.45265099796892,3.04827132129027,4.52681116625081,4.52681117695431
"18",20,1.2022466823704,1.20224668237646,1.2022466823768,1.33510235365549,1.18858811293542,1.12627912319154,1.20224668874528,1.20224668687331
"19",21,6.26117215115328,6.10043347780543,5.59100893658796,5.53079156576279,4.98237478111029,5.53079156576277,5.94423789442413,5.59117195622526
"20",23,0.0254706409328999,0.0250647072222696,0.0252576697689718,0.149342049679208,0.0252392403791629,0.0250441051552505,0.0250647072223071,0.0250441059838904
"21",24,14.3955170355474,14.2498249614984,13.826220337103,13.7804983989973,13.780775977237,13.7804983989973,13.8262203393568,13.8268183968498
"22",25,11.6750443144467,11.6308072193206,11.5228695098525,11.4939094270753,11.4940313326282,11.4941872012597,11.6148916982725,11.4940585965554
"23",26,3.76424666032966,3.66519427478431,3.38053287777063,3.32978311898711,3.33018896109871,3.33032745318828,3.38053287856859,3.37854720742008
"24",27,2.02369913036262,2.02369913038829,2.02369913039201,1.50154716709585,1.92827046476754,1.05265040523861,2.0236991366638,2.02369913991444
"25",28,0.701202679519017,0.701202679525642,0.701202679525782,0.80772666354586,0.686169087195436,0.599809485614454,0.701202682462471,0.701202684746179
"26",29,6.90592276853562,6.33404453928954,5.60742717181991,5.52899372643535,5.53033879956544,5.52899372643532,5.60742717180849,5.60373040925028
"27",30,6.73666708806895,6.54543353042767,5.96721609786976,5.88141417583798,5.89328988404981,5.88141417583794,5.96721609920959,5.9628418672197
"28",31,2.10307841243453,2.10307841245177,2.10307841245378,2.14494598374411,2.06366210565213,2.10307850890492,2.10307842306338,2.10307841951709
"29",32,7.37765004644327,6.06280651173622,6.59177250986779,6.03188901176657,6.65769118515398,6.03679338247121,5.98573135494495,5.92186364262439
"30",33,7.79142078354021,7.79142078359331,7.79142078360179,8.64332340494874,7.51619611364127,7.791421574833,7.79142080366015,7.79142079897844
"31",34,0.956826656462299,0.956826656467643,0.956826656467993,1.28924532772963,0.935804823725698,0.956826670681047,0.956826658027535,0.956826658869916
"32",35,26.9535816771119,26.2410942322243,25.2869266037218,25.1655741244323,25.1691566564903,25.1655741244323,25.2869278690465,25.2794773217914
"33",36,24.7563570997757,24.3319112144609,23.5849705051219,23.4688340069278,23.4749330056081,23.4688340069278,23.5849715421933,23.4715014324069
"34",37,1.19980259720921,1.19980259722085,1.19980259722268,1.64525853318543,1.00853124610363,1.19980259785486,1.19980260198761,1.19980260375294
"35",38,12.4946337973773,12.4946337974094,12.4946337974075,8.97435880935452,12.3639406410295,8.63085912790204,9.15771228243102,8.63085912875936
"36",39,0.549638407849176,0.549638407851689,0.549638407851183,0.843704036419756,0.549046204987398,0.549638477444277,0.549638411445725,0.549638411480213
"37",40,0.796809884340737,0.796809884352639,0.796809884353165,0.836503184561854,0.722269579458885,0.796810093885108,0.796809888391091,0.796809887822253
"38",42,7.70158002729553,7.33546972009959,6.6491377803708,6.5689725679787,6.58014522085798,6.56897256797868,6.64913787420281,6.64622495398305
"39",43,17.4256774742106,16.9038964859845,16.2312874424318,16.1443692481051,16.1476017515278,16.1443692481051,16.2312882481764,16.2251145446503
"40",44,3.96072551667358,3.960725516675,3.95971967056147,4.13240261010457,3.66630708426113,3.96072558974743,3.96072553281985,3.96072553413978
"41",45,1.87111503754626,1.84732328793142,1.76941565645519,1.78431349176559,1.77303858242505,1.76686871230503,1.83666081152025,1.31865092649323
"42",46,14.6644983445061,14.664498344549,14.6644983445539,3.86468132266763,14.6581040484113,3.81330722014363,4.3256523282191,3.86468132266452
"43",47,8.15160306878016,7.60286317064709,6.89958780381844,6.82716515843136,6.83792385681889,6.82716515843133,6.89958856557363,6.89758909466453
"44",49,5.3777795448625,5.22129833962155,4.77009074369439,4.69774519200306,4.70793754454091,4.69839791874452,4.77009074358295,4.76613199297112
"45",50,4.75712086378666,4.7377712462028,4.60363652619267,4.60710280056563,4.60662817048153,4.60769231765032,4.60363652589571,4.60671935293238
"46",51,9.6226039644018,9.6226039644119,9.62260396441095,6.48921502718448,9.60309199792046,6.48178545295678,6.63470540856904,6.48669939108517
"47",52,1.1733604908448,1.11939934517061,1.11944282073602,1.19129355473101,1.11298331830295,1.11859952742586,1.11939934513802,1.11859952742561
"48",53,11.7575499504766,11.7575499505087,11.7575499505128,7.05726911678982,11.6470089644468,6.39711609820752,7.69156939938882,6.39711609539185
"49",54,6.03929408449852,5.26254962400643,4.42096801313728,4.32994709143809,4.33271596664353,4.33127254900678,4.42096988005718,4.41832593324655
"50",55,5.11073820970768,4.82982248592341,4.28465388616349,4.2207228650197,4.23318273735253,4.22072286501969,4.28465390248089,4.28479037636229
"51",56,6.09742255694712,5.68993578072727,5.08842719720643,5.0128233762592,5.02169091870291,5.01282337625918,5.08842721288444,5.08520630650834
"52",57,15.0111195696534,15.0111195696905,15.011119569697,6.04244461631168,14.9155961889215,5.321964494069,8.49078053502783,5.86216887919567
"53",58,8.36721329482357,6.78509831936878,7.00846873425002,6.70231843514448,7.04570956097044,6.71382411060257,6.68843710956074,6.59647781659128
"54",59,1.87750883347903,1.75207414009429,1.55119681479822,1.53414748499028,1.54082925250605,1.53423707997704,1.55119681386824,1.33313979335165
"55",60,10.0250130050473,8.84923594970392,9.29193906075613,8.8002531609659,9.34391284908646,8.8143259807794,8.84923613491474,8.81187245389654
"56",61,9.7691070969115,8.93913785581987,9.04412185360995,8.86769451293659,9.07221590517375,8.87575265639227,8.89300133868442,8.82846188294283
"57",62,0.0399399372543288,0.0399399372546479,0.039939937254638,0.155050654938587,0.0396247055478067,0.039939977928661,0.0399399408441275,0.0399399406990574
"58",63,0.0301480276642264,0.030148027664916,0.0301480276648602,0.18376734305341,0.029377270788406,0.030148031700553,0.0301480309640945,0.0301480312015985
"59",64,5.84330089502594,5.46182709388769,4.82251057017341,4.74437923724837,4.74548973944047,4.74437923724836,4.82251056800211,4.81165926973669
"60",66,3.78383622199938,3.7838362220089,3.78383622200835,3.47048909137464,3.77172076711368,3.21003523375238,3.78383623951957,3.78383623545678
"61",67,0.639977621815907,0.632308850859945,0.631808982413959,0.810494623439132,0.629485286546275,0.63190565881911,0.632308850859525,0.631896763513356
"62",68,7.69051461823177,7.38429208282277,6.72460682253196,6.62342451881274,6.63190683091777,6.62342451881272,6.72460687823964,6.71635571247432
"63",69,0.855014086062857,0.803662026234651,0.74846363560171,0.784180921159963,0.750030149844511,0.749897420878796,0.784310015181685,0.653899802134364
"64",70,1.8770498166768,1.87704981669252,1.87704981669407,2.24901138103301,1.78962452212256,1.87704999461813,1.87704982393216,1.87704982383474
"65",71,0.83830648012713,0.838306480133895,0.838306480133951,1.10120167500085,0.781232265430459,0.838306501107602,0.838306484482553,0.838306483203162
"66",72,2.26144750306697,2.25461657210161,2.22421710281501,2.24848972164229,1.72394092398181,2.22528338450877,2.25280392206235,2.15588881513552
"67",73,0.388185251182734,0.388185251193674,0.388185251195404,0.532820231659565,0.367843705565686,0.388185273243844,0.388185257262485,0.388185253934031
"68",74,4.03415154737914,3.60505483219736,3.5804516184382,3.5507469489237,3.6007150915794,3.54907454156626,3.52790650922793,3.50542285560534
"69",75,10.3414023653689,10.1498728706612,9.93709736119651,9.92091538221386,9.92358398145558,9.92145655325881,9.93741273491695,9.93701379848481
"70",76,4.70056017485279,4.20124657004478,3.57634344900479,3.49686620519782,3.49795012877473,3.4968662051978,3.57634364108121,3.57352220884591
"71",77,5.86523143762994,5.45514676555884,4.83738609503618,4.77273486092002,4.78486579006065,4.7753262680754,4.83738612908602,4.83744982424651
"72",78,8.68727578871468,8.68727578872528,8.68727578872841,8.66136379418681,8.6872763163029,8.28239253148045,8.68727582271781,8.28239253147883
"73",79,5.77583158439859,5.77583158444473,5.77583158444995,6.63777207546685,5.25726154386921,5.77583232799118,5.77583161753059,5.77583160175072
"74",80,0.532853675854362,0.475009982067149,0.42166096700228,0.463024366575239,0.343413510973272,0.426540137825738,0.452157837922595,0.372145156280206
"75",81,2.16909848918293,2.10881702319271,1.89974963284611,1.85934080677071,1.85970352943671,1.85965801309043,1.89974963383275,1.85975878491986
"76",82,2.20136326567,2.20136326568403,2.20136326568483,1.77029665452105,2.0849437048503,1.51399261419289,1.76242941142638,1.51399261415281
