"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0,0,0,-0.240326775874955,0,0,0.0896685849653267,-10,0,0,-2.69158420422764e-20,0.864952040162299,0.676312912652341
"2",1,0,0,0.151300717902022,0,0,0.00321843560522795,1.58346371536415,0,0,0.00256513594812359,0,1.48784473110294
"3",2,0,0,0.0436029294298479,0,0,0.00255897704507315,0.433270597646336,0,0,0.000624361788482438,0.0126408815511793,0.672348599417826
"4",3,0,0,0.127705261330869,0,0,0.218928350295424,10,0,0,0.000694022757443949,0.000694022757443949,1.5745011540943
"5",4,0,0,0.30291172898558,0,0,0.00181486216593861,2.72893547799781,0,0,0.000901797410154953,0,1.87431022235592
"6",5,0,0,0.190492176104888,0,0,0.138174806691797,10,0,0,0.00128789549435407,0,1.57195541106188
"7",6,0,0,0.0530474083717551,0,0,0.00158103260849666,0.476011156105435,0,0,0.00679175827453806,0,0.683616797992587
"8",7,0,0,-0.243562073957922,0,0,0.061267564361695,-7.86264264923811,0,0,0,0.0459435184988827,0.788490374728249
"9",8,0,0,0.0587068528462723,0,0,0.445751094884228,10,0,0,0.445753114790305,0,10
"10",9,0,0,0.193101353022823,0,0,0.00398963101082897,2.12160025887965,0,0,0.00105262086398174,0,1.53435290029398
"11",10,0,0,0.0239940438611564,0,0,0.00342487047204212,0.254685895408902,0,0,0.00309029816834029,0,0.246423191118241
"12",11,0,0,-0.0669246091118231,0,0,0.396606948816367,-10,0,0,0.000311058881865382,0.202280289289592,-2.97553464187969
"13",12,0,0,0.0373097329869862,0,0,0.665912490126118,10,0,0,0.665912216746813,0,10
"14",13,0,0,0.25568244707917,0,0,0.0959655828710728,10,0,0,0.000632044325418143,0,1.83126631258206
"15",14,0,0,0.218407987672814,0,0,0.00325998295496484,2.28822471239658,0,0,0.000999346720713945,0,1.78551426705159
"16",15,0,0,0.259778033457857,0,0,0.0026762914260722,2.58478300491523,0,0,0.000618890286730061,0,1.8560389043673
"17",16,0,0,0.0242951881290064,0,0,0.961550768658481,10,0,0,0.961551576070585,0,10
"18",17,0,0,-0.0900473478198537,0,0,0.211937322012645,-7.30861764461249,0,0,0,0,-0.090041565792033
"19",18,0,0,0.0176276419954752,0,0,1.31994533103128,10,0,0,0.000372573612770739,0.13132168788251,1.36353290247143
"20",19,0,0,-0.129866333279278,0,0,0.197977350884578,-10,0,0,0.158356966450289,0.0765455282529813,-10
"21",20,0,0,0.00318091597166975,0,0,808454.129912334,10,0,0,1198.10565651035,1419.7173144852,-10
"22",21,0,0,0.254690732655551,0,0,0.0972222090799141,10,0,0,0.000566935276455883,0,1.85790133710521
"23",22,0,0,0.177282623301567,0,0,0.147011035576715,10,0,0,0.000679806053177261,0.000679806053177261,1.48430397244489
"24",23,0,0,0.0327474516297785,0,0,0.739011921220215,10,0,0,0.739011940336843,0,10
"25",24,0,0,0.00487847700726823,0,0,289311.635939845,-10,0,0,0.000521575566041506,9.84045276421162,-10
"26",25,0,0,0.226421078164767,0,0,0.114174218387645,10,0,0,0.00115977739745186,0,1.80434778493596
"27",27,0,0,0.0166178336340025,0,0,1.32172792832182,10,0,0,1.32172939283647,0,10
"28",28,0,0,0.0569112371205804,0,0,0.464603582044818,10,0,0,0.000823681003527298,0.0131377752722712,1.29578460454489
"29",29,0,0,0.049556661516979,0,0,0.527541350355155,10,0,0,0.527541710358158,0,10
"30",30,0,0,0.43318926645106,0,0,0.0389576195951281,10,0,0,2.86764663473089e-06,0,1.24707904186786
"31",31,0,0,-0.00702587343930604,0,0,1.61016132327084,-10,0,0,0.000870676452936109,0.522671898599942,-1.42940467372605
"32",32,0,0,0.0910034607199838,0,0,0.304367638061442,10,0,0,0.304365907253765,0,10
"33",33,0,0,-0.00166821501836209,0,0,1.21872058584519,-3.88357074840431,0,0,0,1.07686281470585,-10
"34",34,0,0,0.0184813547828491,0,0,1.33935943628358,10,0,0,1446.00598762018,1425.36223178229,-10
"35",35,0,0,0.189147932227707,0,0,0.138959968731919,10,0,0,0.00143986252633427,0,1.60922566151537
"36",36,0,0,0.0694285645898367,0,0,0.398512294795205,10,0,0,0.39851218313722,0,10
"37",37,0,0,-0.123683360249426,0,0,0.0681704577994215,-4.25675621627157,0,0,0.000656226158705085,0.00527808632216422,-0.41617130131841
"38",38,0,0,-0.00549054350197304,0,0,1.16720901817869,-4.74576497707159,0,0,0.000623726486571961,0.456588010735562,-1.08943102853869
"39",40,0,0,0.216623395715829,0,0,0.114964638876311,10,0,0,0.114963152311426,0,10
"40",41,0,0,-0.0545599445291074,0,0,0.478451313871108,-10,0,0,0.000592434846384562,0.338757092291154,-3.69723625526573
"41",42,0,0,-0.00354316611482415,0,0,1.84730461663632,-10,0,0,1.84730651104003,0,-10
"42",43,0,0,0.098244478360789,0,0,0.279097292247007,10,0,0,0.279096224897453,0,10
"43",44,0,0,0.0951122633449703,0,0,0.301416326381545,10,0,0,0.301416305066747,0,10
"44",45,0,0,0.0269563185804344,0,0,0.964244763912675,10,0,0,1015.15544193363,956.456772010062,-10
"45",46,0,0,0.21036726684983,0,0,0.126134395495201,10,0,0,0.000781979327307984,0,1.6431242382375
"46",47,0,0,0.0340925161771822,0,0,0.741664083396969,10,0,0,0.000503484286697317,0.0450634697210381,1.10147863872732
"47",48,0,0,0.0215540500084428,0,0,1.02636996131654,10,0,0,1.02637340505828,0,10
"48",49,0,0,0.0553859478646703,0,0,0.00354611108347032,0.60347646715297,0,0,0.000614103097182865,0.00617029789967086,0.436824856770651
"49",50,0,0,-0.161811856870208,0,0,0.154144288260465,-10,0,0,0,0,-0.161810891465097
"50",51,0,0,0.114624955525168,0,0,0.240678642158442,10,0,0,0.240681535519738,0,10
"51",52,0,0,0.0575519724582273,0,0,0.490324213121689,10,0,0,0.49032399300819,0,10
"52",53,0,0,-0.000191332778080123,0,0,727334.151495856,7.34460169331414,0,0,0.349765306205125,1.17917990123026,-10
