date,workerid,amount
Thu Dec 20 09:22:53 PST 2018,A1G17IJC53N6K3,0.5
Thu Dec 20 09:24:34 PST 2018,A3RVHUY67SVXQV,0.5
Thu Dec 20 09:33:37 PST 2018,AT53IAFG8BTZO,0.5
Thu Dec 20 09:35:26 PST 2018,AQD02ZQEX4FJR,0.5
Thu Dec 20 09:40:09 PST 2018,A2C84POENS2UNY,0.5
Thu Dec 20 09:48:48 PST 2018,A3RU7ANMLXJQF6,0.5
Thu Dec 20 09:52:56 PST 2018,A2V98P6N59LY9M,0.5
Thu Dec 20 10:04:26 PST 2018,A1ROKI5TP0V6OW,0.5
Thu Dec 20 10:09:44 PST 2018,ACURSNZORZLQ3,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
