date,workerid,amount
Thu Dec 20 09:23:29 PST 2018,A3D3EB91I4WAXE,0.5
Thu Dec 20 09:23:51 PST 2018,A1P0XSCJ9XAV74,0.5
Thu Dec 20 09:24:06 PST 2018,A284NAH14HTUD4,0.5
Thu Dec 20 09:25:17 PST 2018,A3DUPRZSMU9W5R,0.5
Thu Dec 20 09:29:09 PST 2018,A3P1SDBXCNU6C,0.5
Thu Dec 20 09:29:44 PST 2018,A2QNA8EXTUXY73,0.5
Thu Dec 20 09:30:14 PST 2018,A1XVEKS9O73ERE,0.5
Thu Dec 20 09:31:30 PST 2018,ALY8YP0DZ2EP5,0.5
Thu Dec 20 09:58:45 PST 2018,ARBWCTI3JAH12,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
