date,workerid,amount
Wed Apr 10 09:12:05 PDT 2019,A250FES5PFCGK9,0.45
Wed Apr 10 09:14:13 PDT 2019,A2RHE12CJSKCRE,0.45
Wed Apr 10 09:15:15 PDT 2019,AQKTLQV04FD4N,0.45
Wed Apr 10 09:15:44 PDT 2019,A1AZTE5W2MF1TU,0.45
Wed Apr 10 09:16:47 PDT 2019,A1M18RSQLEJB7B,0.45
Wed Apr 10 09:21:33 PDT 2019,A1QYGPU1NDUMWW,0.45
Wed Apr 10 09:21:53 PDT 2019,AIWSB4YTN32GF,0.45
Wed Apr 10 09:23:16 PDT 2019,A1QJ2VPPZG16EG,0.45
Wed Apr 10 09:53:50 PDT 2019,AX5NNST5XDIO5,0.45
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
