date,workerid,amount
Thu Dec 20 09:23:31 PST 2018,A002160837SWJFPIAI7L7,0.5
Thu Dec 20 09:24:42 PST 2018,A3GWRDHAURRNK6,0.5
Thu Dec 20 09:24:55 PST 2018,A3I55L67X0MWC4,0.5
Thu Dec 20 09:25:30 PST 2018,A33VGSEJ44ORMF,0.5
Thu Dec 20 09:27:18 PST 2018,AH9Y3W3PJGG32,0.5
Thu Dec 20 09:28:39 PST 2018,A1DCKRRPA4AWVD,0.5
Thu Dec 20 09:29:07 PST 2018,AW34JRQ2PDQAV,0.5
Thu Dec 20 09:34:44 PST 2018,A10KMP3HHSIHQU,0.5
Thu Dec 20 09:45:56 PST 2018,A1UL0HQUZQPMSX,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
