date,workerid,amount
Thu Dec 20 09:17:05 PST 2018,A3RS7UCO7CQ74R,0.5
Thu Dec 20 09:18:01 PST 2018,A1BEBN58T1E0TH,0.5
Thu Dec 20 09:19:10 PST 2018,APGX2WZ59OWDN,0.5
Thu Dec 20 09:24:18 PST 2018,A3KZQPEKQ64ASL,0.5
Thu Dec 20 09:24:19 PST 2018,A1KXESMB9K7504,0.5
Thu Dec 20 09:28:35 PST 2018,A1GL4CFP7ZW55X,0.5
Thu Dec 20 09:33:10 PST 2018,A1IHIFY7PTOEF7,0.5
Thu Dec 20 09:36:26 PST 2018,A2H6K1XIK4LY7O,0.5
Thu Dec 20 09:50:04 PST 2018,A8KX1HFH8NE2Q,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
