"","workerData","model","softness","obedience","alpha","type","cross_validated","Nr"
"224",0.303413154737678,0.5,"0.2","0",NA,"simpleRSA","no",2
"225",1,1,"0.2","0",NA,"simpleRSA","no",2
"226",0.600925666666667,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"227",0.188888666666667,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"228",0.210185666666667,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"229",1,1,"0.2","0",NA,"simpleRSA","no",2
"230",0.686344961611835,0.5,"0.2","0",NA,"simpleRSA","no",2
"231",0.313655038388165,0.5,"0.2","0",NA,"simpleRSA","no",2
"232",1,1,"0.2","0",NA,"simpleRSA","no",2
"233",0.672962417484916,0.5,"0.2","0",NA,"simpleRSA","no",2
"234",0.327037582515084,0.5,"0.2","0",NA,"simpleRSA","no",2
"235",1,1,"0.2","0",NA,"simpleRSA","no",2
"236",1,1,"0.2","0",NA,"simpleRSA","no",2
"237",0.588192659706597,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"238",0.175201348306816,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"239",0.236605991986587,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"240",0.575310685993527,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"241",0.213655004830048,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"242",0.211034309176425,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"243",0.571992130353344,0.5,"0.2","0",NA,"simpleRSA","no",2
"244",0.428007869646656,0.5,"0.2","0",NA,"simpleRSA","no",2
"245",0.426702113174978,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"246",0.283784314766225,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"247",0.289513572058798,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"248",0.601794746733083,0.5,"0.2","0",NA,"simpleRSA","no",2
"249",0.398205253266917,0.5,"0.2","0",NA,"simpleRSA","no",2
"250",0.65516909770206,0.5,"0.2","0",NA,"simpleRSA","no",2
"251",0.34483090229794,0.5,"0.2","0",NA,"simpleRSA","no",2
"252",0.619910468410183,0.5,"0.2","0",NA,"simpleRSA","no",2
"253",0.380089531589817,0.5,"0.2","0",NA,"simpleRSA","no",2
"254",0.456091032610326,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"255",0.274572608694837,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"256",0.269336358694837,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"257",0.653236342730355,0.5,"0.2","0",NA,"simpleRSA","no",2
"258",0.346763657269645,0.5,"0.2","0",NA,"simpleRSA","no",2
"259",0.703176179662245,0.5,"0.2","0",NA,"simpleRSA","no",2
"260",0.296823820337755,0.5,"0.2","0",NA,"simpleRSA","no",2
"261",0.67735204495902,0.5,"0.2","0",NA,"simpleRSA","no",2
"262",0.32264795504098,0.5,"0.2","0",NA,"simpleRSA","no",2
"263",0.649999355003397,0.5,"0.2","0",NA,"simpleRSA","no",2
"264",0.350000644996602,0.5,"0.2","0",NA,"simpleRSA","no",2
"265",0.589200502932817,0.5,"0.2","0",NA,"simpleRSA","no",2
"266",0.410799497067183,0.5,"0.2","0",NA,"simpleRSA","no",2
"267",0.585121371681928,0.5,"0.2","0",NA,"simpleRSA","no",2
"268",0.414878628318072,0.5,"0.2","0",NA,"simpleRSA","no",2
"269",1,1,"0.2","0",NA,"simpleRSA","no",2
"270",0.554576123612118,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"271",0.223159455995736,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"272",0.222264420392145,0.333333333333333,"0.2","0",NA,"simpleRSA","no",2
"273",1,1,"0.2","0",NA,"simpleRSA","no",2
"274",0.681702979277588,0.5,"0.2","0",NA,"simpleRSA","no",2
"275",0.318297020722412,0.5,"0.2","0",NA,"simpleRSA","no",2
"276",1,1,"0.2","0",NA,"simpleRSA","no",2
"277",0.517007003566104,0.5,"0.2","0",NA,"simpleRSA","no",2
"278",0.482992996433896,0.5,"0.2","0",NA,"simpleRSA","no",2
"279",1,1,"0.2","0",NA,"simpleRSA","no",2
"280",1,1,"0.2","0",NA,"simpleRSA","no",2
"281",0.595630310406926,0.57143,"0.2","0",NA,"simpleRSA","no",2
"282",0.148041477522965,0.09524,"0.2","0",NA,"simpleRSA","no",2
"283",0.256328212070108,0.33333,"0.2","0",NA,"simpleRSA","no",2
"284",0.649204319355159,0.57143,"0.2","0",NA,"simpleRSA","no",2
"285",0.124610578401297,0.09524,"0.2","0",NA,"simpleRSA","no",2
"286",0.226185102243544,0.33333,"0.2","0",NA,"simpleRSA","no",2
"287",0.815307375868863,0.794122941229412,"0.2","0",NA,"simpleRSA","no",2
"288",0.184692624131137,0.205877058770588,"0.2","0",NA,"simpleRSA","no",2
