"","V1","V2","V3","V4","V5"
"1",0,3.55431510694523,2.11366310982762,1032.55306264692,1.75245929460576
"2",1,6.49922843016418,3.68780100316726,623.939150541286,2.86556700033422
"3",2,4.22186099295817,0.938570459695788,1188.51366142162,0.922248454177847
"4",3,4.04592113010933,0.808992315386505,1112.06476857549,0.807703771063783
"5",4,5.60229258455002,2.42181257906055,1200.04498089069,2.42181257874344
"6",5,2.09507555872398,0.370019027506113,1594.31549633419,0.369992902624822
"7",6,3.36310426190666,3.21744246913429,1283.45935361594,2.87229764139378
"8",7,13.8629983814575,7.00622070539267,376.673943927541,4.06008799548208
"9",8,6.89975508898529,2.44986795325619,881.658588181033,2.40084744202928
"10",9,6.87093192400339,4.84835889815357,1294.48308534941,4.84835889806661
"11",10,5.13701679032293,2.28624055606423,1129.21382006663,1.398699061445
"12",11,0.824343324396045,0.648362267479928,1343.11030850229,0.33325299262836
"13",12,3.61567167122673,3.61567167128163,2662.3189835222,3.61567198325246
"14",14,8.66327448499136,5.37958695756923,726.578260060989,3.33918300454792
"15",15,1.78083401144355,0.682864949535821,1511.23924159221,0.682864949527571
"16",16,3.26029980290568,2.58392347772491,1284.31170035072,2.36463335244879
"17",17,9.93413736816753,4.35626116917574,659.918410585532,3.54523059521866
"18",18,4.2097950814181,1.73114394432083,921.594820837903,1.6493528559168
"19",19,13.0564422607655,9.56990382760899,924.811132849197,8.84431081671688
"20",20,4.46265201921248,3.60889201070902,1076.56963837583,1.96674172369585
"21",21,1.20372901182869,0.287391973383743,1454.85124565875,0.287041841484049
"22",22,11.9162354147996,5.96311024543948,596.881343325885,5.12184262457964
"23",23,11.3498511116704,7.89242884172988,393.801776462448,5.98531406766226
"24",24,12.8027742724904,7.72815433618313,576.622579052667,5.86337620737621
"25",25,4.3147963064442,3.94668171179958,1539.28173562694,2.78949887402921
"26",26,2.68479802045087,0.793090633179868,988.90749638106,0.588211432625274
"27",27,14.80520789645,4.54816761828215,456.560868069529,3.53438102052967
"28",28,8.23281469121091,7.97253384400574,391.87047571449,2.61500525720007
"29",29,17.1878372933862,3.40953891040266,12.8031197877311,2.44399208684223
"30",30,2.26478133978924,0.960972633331696,1515.74948076041,0.960972633329626
"31",32,4.205674100451,2.7020254900614,774.5957780778,1.25629166212446
"32",33,6.57684256696292,5.43036873969113,920.796673413257,2.96000121011139
"33",34,7.81753926714587,7.81753926722838,1631.57136094008,7.81753992789226
"34",35,0.385713144475062,0.21997188909826,1736.319503003,0.199401597612408
"35",36,14.56819963293,6.69716398837389,302.290181197205,4.8353197936901
"36",37,2.11264012967173,1.8121140889149,1673.23094904639,1.74341196476381
"37",38,15.1439712580549,12.9530652297864,190.531478408323,1.54992408398178
"38",39,4.63875607110995,4.55512166395611,972.121781350617,2.48568882043237
"39",40,0.0174207587529425,0.0149700555757464,1950.23360461862,0.0149700555757498
"40",42,9.60497151082037,7.55510679207631,1388.51323220735,7.21315963403449
"41",43,3.00136969664635,0.640788148892031,1161.69281684953,0.622159045252305
"42",44,1.30236009093648,0.235993947464332,1616.35597102205,0.190648560219271
"43",45,2.04508390518918,1.04751410441244,1091.94382290957,0.58943608477789
"44",46,0.760430951726031,0.753345270904266,2068.44487882109,0.753345270905617
"45",48,2.11513374485754,0.618525039929788,1368.24039993248,0.179213996948586
"46",49,10.0482649405819,2.71905447635676,1061.23808423534,2.71905446650852
"47",50,3.48486226997757,1.21452882758716,1456.17684254993,1.21452882749807
"48",51,2.18584463283345,1.50755336199132,1176.43064293084,0.866586935960358
"49",52,4.40948428373487,1.14164065500835,999.605690854145,1.14164065459322
"50",53,5.26020215341305,1.72111610343447,1132.90400565323,1.72111610310737
"51",54,2.55009006982753,0.950550050999362,1217.65158245787,0.725710528776513
"52",55,6.6781186351257,1.56222155725202,921.513872752701,1.38728050323163
"53",56,3.27552932138445,1.07755002817774,1134.85132746195,1.07403902831488
"54",57,8.1591992470325,7.00661211430064,1166.41989261029,6.39118619791229
"55",58,1.9954407289956,1.57161400782144,1149.5251393183,0.897970770372823
"56",59,1.40895672450429,0.386132671227566,1391.65379103601,0.386132671214361
"57",60,5.75097924167247,2.82275815633056,1089.63897235783,2.82275815633225
"58",61,4.82785129883822,2.35719292983283,1064.18007255028,2.28488634933847
"59",62,3.39054242378657,1.86995131015235,1354.4493718677,1.45747173292916
"60",63,2.41637807469131,0.56735281789137,1078.56474761075,0.567352817872716
"61",64,17.3792813753439,14.4624230673946,923.572250120401,13.5731438737984
"62",65,6.2738866036885,6.27388660370755,1870.78682823236,6.27388700007653
"63",66,14.1641886885503,11.6319815194064,1019.61921268037,9.73741890160824
"64",67,2.98645798392562,1.3669673564386,1305.31866664117,0.558140851040842
"65",68,13.3689206586312,8.72633296486765,656.962122327991,8.31174185064679
"66",69,4.25788350093337,1.00784534213254,1132.96360968463,0.974034016000382
"67",70,2.02739698473667,0.493030230598521,1133.68053632452,0.493030230491168
"68",71,15.6116211015402,11.8050340258952,192.056536533543,5.46187269507513
"69",72,4.43155389820387,1.15473567820461,1328.90259995021,1.15473567732787
"70",73,3.6008981771694,2.17299475226424,1087.68569299106,1.47179560980175
"71",74,1.90949530833324,1.83082868131867,1630.30627913115,1.66481884039646
"72",75,5.28337137059414,3.45996211816482,855.606981092113,2.30002702524814
"73",76,15.5487398696688,11.0394280475371,812.605894457931,9.02022188730952
"74",77,0.407609078003867,0.0688219139008641,1835.07753512002,0.0355321466193038
"75",78,1.75266443913696,0.368116879101807,1262.20131295181,0.365127268028233
"76",79,13.4006411015356,8.04629531138228,740.135353462047,5.39399775343213
"77",80,3.86312391836374,0.803012366097884,1150.9214722242,0.458995278015425
"78",81,4.2979960538958,0.977616235380984,1163.63469127135,0.977616234399246
"79",82,9.25446650844236,3.33230593445728,583.157297431827,2.82556286657638
"80",83,1.39676073097423,0.183849828854334,1571.34787049279,0.18384982885081
"81",84,0.970151896301528,0.807768268232783,1072.67530331213,0.457406837096084
"82",86,4.42825289506234,1.68615216023367,1262.14871592903,1.68615216022867
"83",87,1.53903909302704,0.594078685753053,1513.39607776809,0.559645826122768
"84",88,7.95430520103618,1.94232709588681,765.532549620582,1.94232709400927
"85",89,3.43822554310894,2.13941721808615,1132.26291964908,1.46271911991099
"86",90,3.0009255623947,3.00092556239888,1042.16249893264,1.73461033407391
"87",91,6.24049975804187,4.33388803540676,1132.01492563076,2.67356784807114
"88",92,9.43906392485945,1.97051781599621,469.390430472813,1.52431207483584
"89",93,4.1960686927237,1.02469443476423,905.793978018393,0.984854519817594
"90",94,7.70792622086048,5.2745951828207,859.066034157854,2.87282004517221
"91",95,14.533862895922,3.73052181009661,249.34020733619,3.27743127567986
"92",96,0.108642008184827,0.0906769237383881,2177.28630843861,0.090676923738387
"93",97,2.38300499189326,2.24020151519252,1157.57886787388,1.82659310815031
"94",98,5.77380137445228,2.27913970603205,1220.09053819403,2.23632991045838
"95",99,6.90199996384156,4.00630185182654,1390.40574410279,4.0063018517488
