"","V1","V2","V3","V4","V5"
"1",0,0.597118833025404,5.8811045049607e-05,0.594341726019322,0.00508613573061073
"2",1,0.331214987505117,0.308015516432832,0.24621866273376,0.409092105905487
"3",2,0.745084651107689,5.8811045049607e-05,0.745081860551081,0
"4",3,0.67006685791145,0.5914804634147,0.670057234218116,0
"5",4,0.574570545085502,0.2644780205081,0.574573541472637,0
"6",5,1.68356878594469,5.8811045049607e-05,1.68358445259797,0
"7",6,5.60394565299849,9935042314.00339,5.60395459087098,0
"8",7,0.224053569430313,5.8811045049607e-05,0.181296593629342,0.270365243155398
"9",8,0.233115325383723,0.379108171226372,0.236876167092631,0.041208116502809
"10",9,0.79002949107081,5.8811045049607e-05,0.79003652006463,0
"11",10,0.362909949828347,5.8811045049607e-05,0.40333799957869,0.146283142326765
"12",11,1.38725084679697,5.8811045049607e-05,1.38725655923628,0
"13",12,9999970366.89865,5.8811045049607e-05,23650.6585862413,0.456216341527734
"14",14,0.659606527106385,9983448983.2398,0.472076099142224,4.0305855238035
"15",15,0.865227485887909,5.8811045049607e-05,0.865215771312828,0
"16",16,1.0978106754184,0.23003272262865,1.09781027609784,0
"17",17,0.244365816544192,0.0489030951484714,0.221252691616986,0.125738302292918
"18",18,0.732307300401761,5.8811045049607e-05,0.708315213634813,0.116044005957839
"19",19,0.219485782509049,5.8811045049607e-05,0.185978718358654,0.127900462769119
"20",20,0.972464479664741,5.8811045049607e-05,0.486378587065436,0.366815858389073
"21",21,2.01616556571087,0.603651879300652,2.01618182555956,0
"22",22,0.414336921213526,0.127952993162324,0.278400082267678,4.1295737293907
"23",23,0.270600183534981,7766078149.19962,0.194747685277935,0.357612987401306
"24",24,0.110712835450235,5.8811045049607e-05,0.0971038705971123,0.150077390264896
"25",25,1.96520742502602,9891321565.76738,1.26110527267909,0.856338691170738
"26",26,1.17651009981962,5.8811045049607e-05,1.17650350642862,0
"27",27,0.145549096881584,9990905072.01671,0.080081255814472,1279.58827689505
"28",28,0.903640532192843,0.0667064205691453,0.0932592496653189,0.330598316620767
"29",29,0.00191929247255449,5.8811045049607e-05,0.0010008534995121,0.0201286520729606
"30",30,1.0939150458912,5.8811045049607e-05,1.007355449789,9346.6918601407
"31",32,0.476519778598401,5.8811045049607e-05,0.276751609239471,0.2213743368792
"32",33,0.562764496589215,5.8811045049607e-05,0.285917562248775,0.29891889136868
"33",34,9999749201.59967,0.67540049705895,2616044.1970011,0
"34",35,1.97690897633637,9875259042.10125,1.97692109411472,0
"35",36,0.132546706638954,5.8811045049607e-05,0.117656947764418,0.577046615406068
"36",37,2.69749514706553,5.8811045049607e-05,2.69748549097459,0
"37",38,0.222392942840762,5.8811045049607e-05,0.00946820108671236,0.149461961470751
"38",39,3.59401507944732,0.986962934440133,0.749027851891311,0.850232445037866
"39",40,11.7107041899643,5.8811045049607e-05,11.7107076780259,0
"40",42,0.775911405304795,1.43942089643749,0.751110162643092,0.0686148734045145
"41",43,0.713682640352606,5.8811045049607e-05,0.713665279186483,0
"42",44,1.41156602512338,5.8811045049607e-05,1.41158231606412,0
"43",45,0.859036288417438,9699878161.10058,0.865975414324994,0.105156700785463
"44",46,9998000271.08751,5.8811045049607e-05,24195.3255744209,0.00430039296488431
"45",48,0.508635487541158,5.8811045049607e-05,0.508935149456076,0.125953416547236
"46",49,0.330132689823138,5.8811045049607e-05,0.330140746023563,0
"47",50,1.20406832164554,5.8811045049607e-05,1.20407557974716,0
"48",51,0.779237457245778,5.8811045049607e-05,0.544129365651173,0.173133716247238
"49",52,0.516299337630709,5.8811045049607e-05,0.516240095806471,0.00960205195013047
"50",53,0.436446671338311,5.8811045049607e-05,0.436438061648969,0
"51",54,0.978658882986013,0.144194828952778,0.955565059705151,0.065096138504168
"52",55,0.589995766973796,5.8811045049607e-05,0.595358811434068,0.0861587657584235
"53",56,1.06554505188186,9888648360.9817,1.06552795727908,0
"54",57,1.01865732133746,5.8811045049607e-05,1.0186455960952,0
"55",58,1.33301411411069,5.8811045049607e-05,0.70669901544747,0.452310525948637
"56",59,1.33424532921021,9999999769.7122,1.33426529160313,0
"57",60,0.697339932288321,5.8811045049607e-05,0.697320912362712,0
"58",61,0.625642004820924,0.218443150450383,0.616691755122204,0.0405948357454161
"59",62,1.27716901372701,5.8811045049607e-05,1.20126713799198,0.0514250841245393
"60",63,0.933350112532635,5.8811045049607e-05,0.933369385228204,0
"61",64,0.679211003080298,5.8811045049607e-05,0.679193921030878,0
"62",65,9998588874.58796,5.8811045049607e-05,1809334.61626974,0
"63",66,0.22200675119953,5.8811045049607e-05,0.251058166595963,0.160653501002819
"64",67,1.06584269272625,9848042643.0505,0.857906840381391,0.260365186887098
"65",68,0.597697477561585,5.8811045049607e-05,0.550273699303983,0.127246514216494
"66",69,0.644771362884544,1.47181770342762,0.622657427898516,0.164205924202089
"67",70,0.514271512877758,5.8811045049607e-05,0.521660958676025,0.0559638684129592
"68",71,0.267520937364104,5.8811045049607e-05,0.112952964678436,8.57086439674663
