"","V1","V2","V3","V4","V5"
"81",84,1.90248774805771,5.8811045049607e-05,1.17193681997923,1.59384213663608
"82",86,0.965978279661722,5.8811045049607e-05,0.965976854403728,0
"83",87,1.4566381336033,0.962238704107275,1.4541496986575,0.219177959599309
"84",88,0.322165964135161,5.8811045049607e-05,0.322180991271943,0
"85",89,0.84290402757128,5.8811045049607e-05,1.13657228931756,129.940859788827
"86",90,9999332375.24512,5.8811045049607e-05,0.663298156663613,2805.5220407317
"87",91,0.984562811446125,5.8811045049607e-05,0.76804551797632,796.68495747048
"88",92,0.3490021107825,8392609331.81902,0.333931384036407,864.588105453784
"89",93,0.657772575025412,5.8811045049607e-05,0.676999890445754,0.210898969616745
"90",94,0.606369079517554,0.230472672680296,0.628729231976909,3720.12639896933
"91",95,0.124864510530223,9999999849.47846,0.149304826416037,0.240046682707631
"92",96,12.1009681873627,5.8811045049607e-05,12.1009667790559,0
"93",97,2.86463727763743,1.18672539753224,1.24351489167759,1.34570782925295
"94",98,0.605519247817515,5.8811045049607e-05,0.654256188870754,0.284289780501035
"95",99,0.999349423224476,5.8811045049607e-05,0.999357880843134,-1.77635683940025e-15
