"","V1","V2","V3","V4","V5"
"1",0,3.55431510694523,2.08977882891401,918.187806255699,0.993376801526214
"2",1,6.49922843016418,5.040210699037,769.672994837819,4.87631225017724
"3",2,4.22186099295817,2.35266891959511,1279.58986100046,2.3526689185669
"4",3,4.04592113010933,2.02289573854413,1139.28820908305,2.0228957385354
"5",4,5.60229258455002,3.18387440129104,897.965570636214,3.08260335779634
"6",5,2.09507555872398,0.899133794280572,1233.05469135255,0.835066383486044
"7",6,3.36310426190666,3.36310426191601,1618.82748769482,3.31423133457437
"8",7,13.8629983814575,10.4999998152303,335.342729629971,5.43227963358822
"9",8,6.89975508898529,3.91468891086746,851.252885184155,3.702179449926
"10",9,6.87093192400339,5.35445789494732,854.568486085684,5.02494894497469
"11",10,5.13701679032293,3.58947426137846,1195.60956295609,3.3593262279768
"12",11,0.824343324396045,0.707208220545374,1451.33627102991,0.596202246142831
"13",12,3.61567167122673,3.6156716712483,1903.18258557584,3.61567186553647
"14",14,8.66327448499136,5.19268127262222,728.722281558357,4.61530008268183
"15",15,1.78083401144355,0.899434470567747,1200.85109714586,0.899318386970901
"16",16,3.26029980290568,2.04985870996253,1011.07895852079,1.08500795123541
"17",17,9.93413736816753,3.96430183412864,387.107331915015,2.91380048222408
"18",18,4.2097950814181,2.75519721659318,1017.06620689689,2.75519721567977
"19",19,13.0564422607655,8.58701751323231,422.261200599156,5.54466407192158
"20",20,4.46265201921248,4.1553546694946,1072.07574257416,3.14627335254876
"21",21,1.20372901182869,0.622403143751913,1515.54823737698,0.616285156761703
"22",22,11.9162354147996,8.41274346730521,606.991357162939,7.38315514732161
"23",23,11.3498511116704,6.62490567603701,468.18912286005,3.7368217007851
"24",24,12.8027742724904,10.1892909371938,292.716574720457,4.75021425028713
"25",25,4.3147963064442,4.03344870082504,1402.96858474755,3.19534006218262
"26",26,2.68479802045087,0.687838390089448,1208.90690528248,0.678163784492104
"27",27,14.80520789645,4.5790752780302,112.580388531938,3.88629980088724
"28",28,8.23281469121091,8.14605440880919,726.711568104229,5.13602875903616
"29",29,17.1878372933862,6.06824207426478,15.0364981333354,4.46043857395509
"30",30,2.26478133978924,1.59265488468785,1193.27120118746,1.58804621446482
"31",32,4.205674100451,2.75633455336335,920.577275138349,1.60035225002304
"32",33,6.57684256696292,5.50722227152361,752.611291708406,4.01437907632049
"33",34,7.81753926714587,7.80057109705668,1886.27357103426,7.75608533036505
"34",35,0.385713144475062,0.243929298226328,1481.15775089582,0.169743244279193
"35",36,14.56819963293,7.6964060147476,148.672176226651,3.71016547665199
"36",37,2.11264012967173,1.74405727406366,1654.11450057767,1.74405727406111
"37",38,15.1439712580549,14.5913774633683,319.809261918083,5.93154386884733
"38",39,4.63875607110995,4.3035181186213,1184.72285287859,2.84889681288808
"39",40,0.0174207587529425,0.0162439181428496,1843.91301250374,0.016243918142863
"40",42,9.60497151082037,6.97385292901286,856.455674975919,6.63409719188895
"41",43,3.00136969664635,1.52735542054788,1267.24048179181,1.52735542054498
"42",44,1.30236009093648,0.596897966971558,1274.6842435362,0.596897966913691
"43",45,2.04508390518918,1.59870818008275,1068.16434683121,0.918860143873295
"44",46,0.760430951726031,0.753411104926059,1526.02045447297,0.753411104926055
"45",48,2.11513374485754,1.91503857693775,1313.92065201851,1.35969200261908
"46",49,10.0482649405819,5.66967025994909,795.870975365664,5.43999501352912
"47",50,3.48486226997757,1.89172986638388,1169.97472957832,1.89012409236284
"48",51,2.18584463283345,1.73156452001324,1368.81886568804,1.37644227197909
"49",52,4.40948428373487,2.39147638320205,698.997851629359,2.36125151093124
"50",53,5.26020215341305,2.59079103784877,845.659042164126,2.59079103655179
"51",54,2.55009006982753,1.66170543072412,1123.58887985599,1.5333057063371
"52",55,6.6781186351257,3.04043884583175,821.831748834573,2.61159629895757
"53",56,3.27552932138445,2.2810333478789,820.864497846151,2.26703607720879
"54",57,8.1591992470325,6.82755783200889,1072.83483138164,6.2757002337557
"55",58,1.9954407289956,1.82354028562211,1171.05617869431,1.17473421879285
"56",59,1.40895672450429,0.819608670718736,1380.1333262637,0.819608670716024
"57",60,5.75097924167247,4.13855247472788,1297.17327375067,4.13855247469666
"58",61,4.82785129883822,2.85979764614033,1137.86966552821,2.85644007290312
"59",62,3.39054242378657,2.63834073022152,1253.49769299209,1.8573553741749
"60",63,2.41637807469131,1.024763202463,918.966553008187,1.02345194661386
"61",64,17.3792813753439,7.18401324026625,15.3064248344274,4.21956129774671
"62",65,6.2738866036885,6.26391703908634,2044.53225655141,6.24257381246814
"63",66,14.1641886885503,11.0671799978509,246.910878899261,4.77794836077728
"64",67,2.98645798392562,2.39076978317164,1233.72130117207,1.62193592859109
"65",68,13.3689206586312,6.2099160620091,364.864850720662,5.26953062209235
"66",69,4.25788350093337,2.36392029854166,1355.85936112255,2.36218714447592
"67",70,2.02739698473667,1.01459717408241,983.007321279688,1.00686853690259
"68",71,15.6116211015402,10.5835043167769,147.593618431647,3.46041750235532
"69",72,4.43155389820387,2.42812687315195,971.290741618018,2.42812687314466
"70",73,3.6008981771694,1.80330719122093,852.230411383686,0.595395872840462
"71",74,1.90949530833324,1.8028609772318,1622.98691756887,1.53740212521395
"72",75,5.28337137059414,3.81308768882901,1148.43162173654,3.09763628511564
"73",76,15.5487398696688,9.81006940677861,222.725962085435,5.21580547927208
"74",77,0.407609078003867,0.150377604003165,1744.67897911123,0.148436714283734
"75",78,1.75266443913696,0.787903212056729,1335.59892356736,0.784283694136181
"76",79,13.4006411015356,10.5932832608507,348.467123222773,4.79605394068174
"77",80,3.86312391836374,1.89899714342606,981.872856517911,1.32569587091693
"78",81,4.2979960538958,2.2635277358708,1084.10429509841,2.26352773588327
"79",82,9.25446650844236,3.77321403633124,654.104504872127,3.7560685791806
"80",83,1.39676073097423,0.586341105994586,1301.62516583916,0.584241848581444
"81",84,0.970151896301528,0.77007084304633,1352.08085742293,0.631969484167749
"82",86,4.42825289506234,2.91454652041806,1358.8253776047,2.91454652041591
"83",87,1.53903909302704,1.07980047435276,1533.78169283299,1.07980047426941
"84",88,7.95430520103618,3.64437836912508,658.880853292606,3.64437835685423
"85",89,3.43822554310894,2.82589818982051,1267.10012982463,1.97766659538633
"86",90,3.0009255623947,3.00092556239688,1242.99088752785,2.1098669255164
"87",91,6.24049975804187,5.31121659426814,911.719172749959,4.02007195602499
"88",92,9.43906392485945,3.04306937554164,522.765365339637,2.93532432401808
"89",93,4.1960686927237,1.88106731967744,953.295302300935,1.57019530438262
"90",94,7.70792622086048,5.75618407761237,736.979054144451,3.78611654322995
"91",95,14.533862895922,7.11317147220211,129.251383860456,3.6748363772511
"92",96,0.108642008184827,0.108273430464248,1571.72471645771,0.10827343046788
"93",97,2.38300499189326,2.01507093362195,1279.77169045178,1.38568329997684
"94",98,5.77380137445228,3.20277578240603,762.439401955489,3.03925948650142
"95",99,6.90199996384156,2.78238131258886,679.545899164646,2.68163302762057
