"","V1","V2","V3","V4","V5"
"1",0,3.55431510694523,2.29885307984963,1430.26457041196,2.29828810894896
"2",1,6.49922843016418,4.46455092408327,624.015183532606,4.20011650865676
"3",2,4.22186099295817,2.47327734067082,1188.53799693475,2.47327734064304
"4",3,4.04592113010933,0.989153528772336,1112.06433888954,0.989153528468728
"5",4,5.60229258455002,3.57552150327959,1200.6656060594,3.57552150326948
"6",5,2.09507555872398,1.1026340690671,1594.84632791664,1.10263406899991
"7",6,3.36310426190666,4.02083639657628,1727.27489652219,4.02083639657611
"8",7,13.8629983814575,7.50970230773486,377.833408124974,6.09746464410016
"9",8,6.89975508898529,2.70855637009941,887.498481013732,2.61623279161705
"10",9,6.87093192400339,6.86541065649467,1735.6844919775,6.86541065642556
"11",10,5.13701679032293,2.4176951461288,1130.54223099988,2.22896429938945
"12",11,0.824343324396045,1.89441598750077,1542.02879475126,1.89441598749776
"13",12,3.61567167122673,3.67230468354884,2609.84138017742,2.91958991901094
"14",14,8.66327448499136,6.64946130404727,841.981422001768,5.76247698585383
"15",15,1.78083401144355,2.8756119512838,1511.02204147262,2.87561195104746
"16",16,3.26029980290568,3.32204242719655,1440.45561380727,3.32204242719623
"17",17,9.93413736816753,5.63715298552819,663.740289422458,5.43484179949552
"18",18,4.2097950814181,4.14597060593166,1321.23155743479,4.09193804541615
"19",19,13.0564422607655,9.85344627300558,652.971307776962,9.54645757669061
"20",20,4.46265201921248,4.32685756567171,1130.06640651307,3.68194435334132
"21",21,1.20372901182869,0.754545941874154,1455.55154643762,0.754545941836536
"22",22,11.9162354147996,11.0620251631159,599.707874781354,9.90268741189304
"23",23,11.3498511116704,8.13551926345073,393.933355998992,7.20658010866703
"24",24,12.8027742724904,9.34298321773498,578.614494441248,7.96491021414549
"25",25,4.3147963064442,3.75940123990121,1539.46587426929,3.39413694145507
"26",26,2.68479802045087,2.15502482790681,1077.70490627959,2.15502482787563
"27",27,14.80520789645,6.55734752160809,457.6855383588,5.76627902591768
"28",28,8.23281469121091,8.72262195608022,335.084868767942,6.07340266400314
"29",29,17.1878372933862,4.78869516696312,14.1393572209205,3.84908463832476
"30",30,2.26478133978924,2.8324206388863,1515.31949333395,2.67271028964936
"31",32,4.205674100451,4.56253349172056,956.43905202536,4.13156718781392
"32",33,6.57684256696292,7.11734940988872,1010.48795369445,5.81160849495206
"33",34,7.81753926714587,7.78817647673613,1954.87094681085,7.78817691705528
"34",35,0.385713144475062,1.33238686997007,1939.06310889828,1.33238686995282
"35",36,14.56819963293,9.22205799576623,302.892174476368,7.06722357598319
"36",37,2.11264012967173,3.23440979019322,1834.91888737253,3.23440979018704
"37",38,15.1439712580549,13.3942734051813,186.337727596108,1.35636299235148
"38",39,4.63875607110995,6.01842922427806,1156.32551596058,4.9533992658515
"39",40,0.0174207587529425,0.52876300465232,2017.46932250075,0.528763004652319
"40",42,9.60497151082037,10.3422973812896,1390.20877434173,10.3079341496579
"41",43,3.00136969664635,0.871295657578542,1116.23699892857,0.871295656908093
"42",44,1.30236009093648,2.04844263418003,1616.97490100918,2.0484426340808
"43",45,2.04508390518918,1.48863996799355,1430.94557876821,1.36435344660234
"44",46,0.760430951726031,1.00397417393664,1989.20426138682,1.00384087187316
"45",48,2.11513374485754,0.772074537957381,1299.71008631408,0.54607674634578
"46",49,10.0482649405819,3.55403665955793,1061.40508196789,3.55403665917394
"47",50,3.48486226997757,3.03568066123619,1457.37367219391,3.03568066120993
"48",51,2.18584463283345,1.71798173036353,1269.32858237954,1.31541602235304
"49",52,4.40948428373487,2.14195685778967,998.769244311526,2.1418493020798
"50",53,5.26020215341305,3.11548034410048,1133.21727957306,3.11548034334223
"51",54,2.55009006982753,2.28725604047028,1302.70097773425,2.26998846373163
"52",55,6.6781186351257,1.96017405396496,921.820535723956,1.93209695847808
"53",56,3.27552932138445,2.95619901055138,1358.98036621181,2.95619901039533
"54",57,8.1591992470325,8.84248223075414,1167.62155422686,8.84248223063811
"55",58,1.9954407289956,3.97854536797188,1148.00456345629,3.25139695451086
"56",59,1.40895672450429,2.03776452005963,1513.44066985749,2.03776451990157
"57",60,5.75097924167247,3.97389209815769,1163.30942573182,3.97389209731317
"58",61,4.82785129883822,4.30524942851647,1064.15173435793,4.29873725463082
"59",62,3.39054242378657,4.29943425445252,1354.72668593564,4.29097972875223
"60",63,2.41637807469131,3.06404185367912,1438.23991867574,3.06404185348901
"61",64,17.3792813753439,19.3182097375153,924.334472782366,19.3182097367824
"62",65,6.2738866036885,5.87351482474331,1777.37183021846,5.8735149885654
"63",66,14.1641886885503,12.7113486002057,1029.76186299062,11.7447713160836
"64",67,2.98645798392562,1.94684421774384,1355.530677166,1.61172410276953
"65",68,13.3689206586312,9.35978025770867,657.518107301006,9.28520112792241
"66",69,4.25788350093337,2.33229816846235,1132.6209084061,2.31474794121038
"67",70,2.02739698473667,2.66678727886084,1134.55735050185,2.65292777900401
"68",71,15.6116211015402,15.4498260674535,192.63195948344,7.78042557179051
"69",72,4.43155389820387,0.974049649254114,1329.97455883499,0.974049648927105
"70",73,3.6008981771694,3.11886997808545,1282.6650865687,2.98161818224056
"71",74,1.90949530833324,2.25637558900744,1630.75826715334,2.2563755890024
"72",75,5.28337137059414,5.25307168044598,981.222033738683,4.42455676278256
"73",76,15.5487398696688,12.955548546349,814.316717982807,11.8153857067238
"74",77,0.407609078003867,0.64615416395443,1835.07757076319,0.646154163939399
"75",78,1.75266443913696,1.57035371702518,1261.89238293985,1.57035371698829
"76",79,13.4006411015356,9.10773560432327,734.910140008581,7.36363372172348
"77",80,3.86312391836374,1.74054852469395,1151.12402837788,1.59083426444504
"78",81,4.2979960538958,1.47516503600516,1164.15273667132,1.47516503552059
"79",82,9.25446650844236,4.39304721149158,583.366502386581,3.91600033530647
"80",83,1.39676073097423,1.03974087655018,1571.32546658816,1.03974087651136
"81",84,0.970151896301528,1.93985193418462,1463.49727012213,1.93985193418476
"82",86,4.42825289506234,2.06852008003289,1262.0280917494,2.06852007964226
"83",87,1.53903909302704,1.79939535605474,1446.39721992236,1.79939535596167
"84",88,7.95430520103618,2.69063889329567,833.897142029563,2.69063889207063
"85",89,3.43822554310894,4.99009921562576,1235.91931278802,4.34231833164507
"86",90,3.0009255623947,3.00092556239888,1156.73827439817,3.0009258306925
"87",91,6.24049975804187,4.7495189937176,1204.95274042964,4.73070534525653
"88",92,9.43906392485945,5.11801153894753,451.50574969962,5.11801152867718
"89",93,4.1960686927237,3.39001333616881,906.856588221728,3.39001333617304
"90",94,7.70792622086048,7.59511455267685,860.46685268356,6.0772017707098
"91",95,14.533862895922,5.99549568493974,249.739461506731,5.27610560598966
"92",96,0.108642008184827,0.516635324825837,2108.60376162463,0.51663532482584
"93",97,2.38300499189326,2.42252043577858,1535.1260193934,2.42252043577797
"94",98,5.77380137445228,3.3007623633573,1220.48589182324,3.30076236335345
"95",99,6.90199996384156,6.30442010874301,1390.25034553452,6.30442010873729
