"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",0.0490096112853965,0.354110858602474,0,0.0347916587536146,0,0.0234521649601345,0,0.0176656447279829,0.0688371649032639,0.355236323185791,0,0.0234521649601345,0,0.0176656447279829,0,0.0176656447279829,0,0.0347916587536146,0,0.0200554787448453,0,0.0363025948877398,0,0.0347916587536146,0,0.0176656447279829,0.0688371649032639,0.355236323185791,0.0491766822520564,0.339207110370694
"2",3708.90902497196,3418.74602182148,3525.21479567619,3649.22251420158,4485.19599049189,3378.5439064721,6062.1163806943,5758.52347072063,7381.1543448508,6235.57659850238,0.00952001485761751,0.000555846147892322,3907.29425708499,3481.16406245093,4111.55931243232,4025.7796963465,4111.55931243232,4025.7796963465,3708.90902497196,3418.74602182148,0.00952001485761751,0.000555846147892322,4485.19599049189,3378.5439064721,4485.19599049189,3378.5439064721,7381.1543448508,6235.57659850238,7453.39367654357,6619.75164495811
"3",0.215640875912072,0.000801736505222099,0.0188190920262698,0.000949972022443357,3974.27158762881,2955.8097483614,3974.27158762881,2955.8097483614,0.0115346305348939,0.000600538188142272,168.030218395654,0.000762581447870176,0.32397999927007,0.000804627655640548,0.0115346305348939,0.000600538188142272,0.328298316907768,0.000800814084468591,3974.27158762881,2955.8097483614,0.328298316907768,0.000800814084468591,9.8064389099204,0.000679418211083852,4470.30101347419,2873.64671439844,0.328298316908547,0.000800814084468592,0.328298316907768,0.000800814084468591
"4",1381.71829313549,1710.62756329446,1616.98361554662,2193.70888873246,0.372605270213109,0.000744320058300943,1203.43556634592,1558.67275028979,1381.71829313549,1710.62756329446,1381.71829313549,1710.62756329446,1382.38113310292,1884.09153517808,1646.95882596465,2153.6641492831,1584.81737601377,1861.47833779478,1584.81737601377,1861.47833779478,0.372605270213109,0.000744320058300943,1381.71829313549,1710.62756329446,1616.98361554662,2193.70888873246,1382.38113310292,1884.09153517808,1306.46901479471,1597.71091856782
"5",9.2078936849207,0.00073515980398821,0.78972345399833,3.51962943994833,9.77110776967907,0.00058250915094968,0.78972345399833,3.51962943994833,10.6937924078224,0.000864022001475082,22.7618275525867,0.0016970692629037,12.1081004600771,0.000632973806917157,9.29648637331807,0.000722518538391991,12.1081004600771,0.000632973806917157,22.7618275525867,0.0016970692629037,10.7613376644297,0.000444371979644406,12.1081004600771,0.000632973806917157,10.3168303173188,0.00159659279588649,10.4190932152751,0.000551967754475288,12.1081004600771,0.000632973806917157
"6",0.125566063123632,0.535009263414268,0.134356696602124,0.463014411193423,0.140424480924492,0.601180712464271,0,0.139188805775061,0.125566063123632,0.535009263414268,0,0.139188805775061,0,0.139188805775061,0.134356696602124,0.463014411193423,0.0982203204146923,0.595945641884334,0.149001375767844,0.597286456277019,0.0982203204146923,0.595945641884334,0.143928641826915,0.584254051061865,0,0.139188805775061,0.155547740957452,0.564976918411353,0.155547740957452,0.564976918411353
"7",0.808361324331786,0.000700897806520625,0.326133678851444,0.000673488494901875,0.000847714216102466,1.99232836880164,0.000662730278022317,0.159136834798703,0.000662730278022317,0.159136834798703,0.000584497583021088,1.34716351484019,0.000847714216102466,1.99232836880164,0.000847598497944176,1.47291531656582,0.000584497586135393,1.34716351504147,180.440517559988,215.392750276032,0.000662730278022317,0.159136834798703,0.000909612549310516,2.5061810525365,180.440517559988,215.392750276032,0.000902569981675137,1.37709491695529,0.635609441375748,0.000669888869349511
"8",0.157903042753533,0.525479375611449,0.239919548872853,1.22227862058033,0,0.0729537410787273,0,0.0493354013963437,0.146556017655353,0.648884542412959,0.177699348997662,0.519839006529716,0.166810037477164,0.64512494692217,0.166810037477164,0.64512494692217,0.239919548872853,1.22227862058033,0.166806147071479,0.643043474718764,0.185475242008583,0.645423166727567,0.177699348997662,0.519839006529716,0.166810037477164,0.64512494692217,0.166550258403312,0.644156683778698,0,0.0729537410787273
"9",0,0.0194731763247212,0,0.0183107158190093,0,0.0228093946077365,0,0.0154392321932647,0,0.0302373566513177,0,0.0302373566513177,0,0.0228093946077365,0,0.0194731763247212,0,0.0228093946077365,0,0.0158913937231896,0,0.0187922589103115,0,0.0158913937231896,0,0.0183107158190093,0,0.0183107158190093,0,0.0194731763247212
"10",14733.0867699886,13765.7787967961,4262.12415422188,3907.03531905376,4262.12415422188,3907.03531905376,4756.67637788277,5060.68298789012,0.554240096052165,0.000550498185915196,7928.43226727366,7113.26532707785,4910.2734114716,5584.22363779506,4910.2734114716,5584.22363779506,14733.0867699886,13765.7787967961,4756.67637788277,5060.68298789012,0.554240096052165,0.000550498185915196,7164.46560120659,6052.62410652582,6410.65075065164,7020.60818560504,4756.67637788277,5060.68298789012,0.554240096052165,0.000550498185915196
