"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1.96040923328861,1.96040923328861,1.94623539252005,1.95274742356226,1.9456956856547,1.92072634282494,1.94502759331534,1.91897456086034
"2",2,1.64982496057066,1.64982496057066,1.64982496057341,1.63420624394894,0.718505662521769,1.63182517430903,0.726330178522918,0.716410658389598
"3",3,1.9435705287357,1.9435705287357,1.94357052873842,1.92770644040023,0.522995736650002,1.91973757867227,0.575016248653063,0.569570701259796
"4",4,0.444797767031692,0.444797767031691,0.444797767032004,0.439300859903045,0.405782885179291,0.43796458326931,0.405792602002562,0.405372657078369
"5",6,0.0569290488674514,0.0569290488674511,0.0569229625819908,0.0569290488674521,0.0569290488674515,0.0569290488674594,0.0568446091414529,0.0568068450026119
"6",7,0.715282958719186,0.715282958719185,0.70996219481491,0.715282958719288,0.709962027752167,0.715282958719188,0.708630705735091,0.69823695098404
"7",9,2.4811914486792,2.4811914486792,2.45812298420307,2.46524646975766,2.45651012747079,2.46156723405035,2.4565304306236,2.45652949509851
"8",10,3.15968851076086,3.15968851076086,3.15664300187759,3.15995251219256,3.15968851076263,3.159688510761,3.15536733338719,3.14789526833683
"9",11,6.98063702740448,6.98063702740448,6.95785358827053,6.98063702740448,6.95770673729602,6.9806370274045,6.95413584315341,6.90787838742407
"10",12,1.32142631521827,1.32142631521827,1.32142631522187,1.32142631521827,0.572284652629831,1.32142631521842,0.585020281531845,0.583438309818715
"11",13,9.75378480821673,9.75378480821673,9.53507778879251,9.63409104782438,8.83536930573664,9.56625113940856,9.14554428499013,9.09740049319372
"12",14,1.38336592333256,1.38336592333256,1.37221201798769,1.3726567376304,1.36608727580851,1.36407726842959,1.36795326653413,1.35857090540754
"13",15,0.0884814730400553,0.0884814730400551,0.0879420614169207,0.0884814730400553,0.0884814730401746,0.0884814730400566,0.0877769854310006,0.0853835553246646
"14",16,0.500220652706194,0.500220652706193,0.478605769635035,0.485194213023203,0.474693252312018,0.484137687895685,0.473887308444909,0.473509834004165
"15",17,6.25160397591562,6.25160397591562,6.21154244009953,6.15674340605141,4.60540734327515,6.01813489975402,6.21104633313198,4.49300986876089
"16",18,0.804338970983126,0.804338970983125,0.804338970983579,0.79846845549963,0.804338970983126,0.804338970983128,0.789308335797398,0.774583619668247
"17",19,4.52681115056587,4.52681115056587,4.52681115056968,4.21967111089538,2.64788684374091,4.52316160979089,2.78590839685248,2.76654838209666
"18",20,1.2022466823704,1.20224668237039,1.20224668237124,1.19278428488136,1.06989115762775,1.19037589731066,1.06868109309445,1.06726809065405
"19",21,6.26117215115328,6.26117215115328,6.24120503828767,6.25925845390615,6.24107093330718,6.26117215115328,6.23829406011896,6.20091393968208
"20",23,0.0254706409328999,0.0254706409328995,0.0253932154031843,0.0254706409329005,0.0253904862888903,0.0254706409329005,0.025188329268977,0.0245454709934874
"21",24,14.3955170355474,14.3955170355474,14.3615759879368,14.2879227911705,12.2981703717049,14.1393853398095,14.3615611137932,12.097415469327
"22",25,11.6750443144467,11.6750443144467,11.6691125748738,11.3779032056805,11.6750443144472,11.6750443144481,11.669091845249,10.2682141944187
"23",26,3.76424666032966,3.76424666032966,3.74746060023804,3.68267708183889,2.71172660589943,3.76424666032966,3.74707763437527,2.7103859321373
