date,workerid,amount
Tue Dec 04 10:58:20 PST 2018,A3Q0IEOR5HISHM,0.5
Tue Dec 04 10:59:32 PST 2018,A24M9OW53CLT94,0.5
Tue Dec 04 10:59:53 PST 2018,AKJRJZKGEO8ST,0.5
Tue Dec 04 11:00:53 PST 2018,AZOLOOMYRN1K0,0.5
Tue Dec 04 11:01:22 PST 2018,A35P2RX8HKZM96,0.5
Tue Dec 04 11:02:01 PST 2018,A28NBMJJZF53HH,0.5
Tue Dec 04 11:02:17 PST 2018,A2V3ECGQQYNO85,0.5
Tue Dec 04 11:09:42 PST 2018,A3J85WP15JFYW0,0.5
Tue Dec 04 11:20:59 PST 2018,A2EELTS09HUTSF,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
