"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",1.59243484924309,0.133228288835329,1.70820252467936,0.108953618831752,1.76254829668815,0.0691988281020919,1.50107717505118,0.126177092565175,1.52437445100121,0.103054631416323,1.59518074234179,0.104256341963171,1.61337321962286,0.0242929897358975,1.58328722777179,0.245133081804617,1.59346407082213,0.144484421423806,1.59482363845479,0.124265377158836,1.50107717505118,0.126177092565175,1.70649813856948,0.113518936163741,1.52437445100121,0.103054631416323,1.47945314618053,0.0834865182998525,1.48711773126528,0.0830285919821867
"2",0.0734168149452272,0.807979082476875,0.0703523988909326,0.621865033292453,0.0654562285253406,2.04637069185735,0.0473296076663638,0.402265270377584,0.0710128280452569,0.45742757406149,0.0443895678877968,0.425473243234454,0.0724394247949546,1.77053860590204,0.0697114682712818,0.669501735890456,0.0694198395070943,0.763647614527383,0.0774399622091522,1.01158348511979,0.0672437927271202,0.712129611937733,0.0740713999624008,0.878306973878231,0.0694184963780233,0.581199771200222,0.0883142689302974,1.22785118325634,0.0816586376368359,0.829189198880246
"3",0.0344908220839262,0.00316844928259744,0.094535974823885,0.00915610450799631,0.0987695022630176,0.00773779245674163,0.0945730840787988,0.00769845989067602,0.0945412897475995,0.00912971873599914,0.0945181837067598,0.0118170707747391,0.0960935269698242,0.00798636170157961,0.102688418606528,0.00815615644868534,0.098999382434885,0.00822192694581286,0.0997987915872277,0.00866047208427661,0.0344908220839262,0.00316844928259744,0.117750665346215,0.00744967540503812,0.0953798506547675,0.00781196098418545,0.106308109212255,0.000298998045279656,0.0944781007286948,0.0126157715097154
"4",0.0718160960404227,0,0.149482942410646,0,0.0953338212058098,0,0.103736870495805,0,0.149482942410646,0,0.095333821184269,0,0.0953317743825658,0,0.0953338212992491,0,0.0953338211780928,0,0.0635375605334427,0,0.0921176781965531,0.00212787485171207,0.104548476108798,0,0.0929664335090866,0,0.0929664335090866,0,0.100770632692565,0
"5",0,4.65075646837356,0,4.17784066690266,0,4.47663038968263,0,4.96010275578753,0,4.35477666783648,0,4.70763476327155,0,2.86220621998724,0,2.86220621998724,0,4.14408640160425,0,4.7624518466818,0,4.68420874014888,0,4.72138303285521,0,3.64143024350707,0,4.96010275578753,0,4.71308819762808
"6",0.313484539357981,0.00524403016255808,0.35867958330177,0,0.358680238928966,0,0.427627713531554,0.00368934895607939,0.45508784770427,0,0.358680238844112,0,0.357154700611466,0,0.361235404980821,0,0.36496851042005,0,0.268925946183168,0,0.318954708817897,0,0.36496851042005,0,0.358680252927742,0,0.389967720093441,0.00226333812000151,0.358680243278365,0
"7",0.0227326804794351,0.00125299176012134,0.0205013193435635,0.0027989095352529,0.0205083702013306,0.00987097651207085,0.00605384663010862,6.53684105328385e-05,0.0205068640207475,0.00294877196550491,0.0201582545408112,0.00250723134144907,0.0211973259645288,0.00257656457876998,0.0231539040506929,0.00275766740953587,0.0213139331030326,0.00255456562199236,0.0215698831094097,0.00188380941622299,0.00605384663010862,6.53684105328385e-05,0.0204943625915401,0.0026690921674351,0.0253235945850917,0.00299716023767249,0.0205083702013306,0.00987097651207085,0.00605384663010862,6.53684105328385e-05
"8",0.0925824316703703,0.0242132920398503,0.100865839812313,0.0254408112246122,0.092585002735067,0.0237220834678071,0.101576901384395,0.0254940987536324,0.10800737076731,0.0292213855962079,0.100865839812313,0.0254408112246122,0.0965202455768178,0.0248247985540574,0.092611309548305,0.042700686228512,0.0519497087945142,0.0139670016612507,0.0930175890072344,0.000961433324958138,0.110142963324568,0.0272063307025979,0.0955315567426861,0.0261110824391085,0.0923831613445773,0.0360850072893478,0.0519497087945142,0.0139670016612507,0.0703947169175792,0.0187691872702333
"9",0.253743381672349,0.0427546072619512,0.254754774208506,0.0175488397112943,0.248908192315025,0.0337701163054263,0.254283979791158,0.0486594569547714,0.248555156400347,0.041935010288769,0.25411780108149,0.05066506733031,0.255001977282185,0.0427217748797059,0.25460891546388,0.0592498382975309,0.251340809995186,0.0419880925585647,0.245709301506064,0.0321005155177485,0.254330139894048,0.0662449035861006,0.255001977282185,0.0427217748797059,0.245709301506064,0.0321005155177485,0.254906806324996,0.0429039111435984,0.278689066863158,0.0463250017115025
"10",0,10.1962270250069,0,8.86372742977184,0,9.06865295234873,0,9.32549367285909,0,9.87141719963216,0,9.90552562604165,0,10.3293351560576,0,9.12654311850194,0,9.64962730802867,0,9.05192315759653,0,10.1304937781222,0,7.06699795252022,0,8.86372742977184,0,10.1337391586056,0,7.06699795252022
"11",0.21001739204421,2.57774006930119,0.214054692948435,9.01527070097885,0.224327460291381,3.32974640925883,0.21982235955236,2.91792113359143,0.2077206122523,2.44131666878935,0.22334114426214,2.55864227030169,0.222749324425662,3.37792897712713,0.242672872797703,4.98862313373596,0.224283270019255,2.72707799573546,0.21511295954529,2.25076966280583,0.215265363179773,2.85129563291,0.225913227029004,3.7262873748256,0.21535329624648,2.98405449121942,0.219884951465912,2.67159506278814,0.21852015834027,3.53283568106918
"12",0.350133930141825,1.0285119706311,0.349884014409142,1.03875557546586,0.357345247221125,0.897131667250685,0.352968048829761,0.82383998971929,0.345280801556486,0.971341515900912,0.356942168819416,0.934699267081864,0.354312619391325,1.05449211822592,0.354504591361612,0.807892232589705,0.372418847349588,1.15945948823178,0.377807994630847,1.3320483594353,0.349884014409142,1.03875557546586,0.337231285298829,0.812580062735797,0.354312619391325,1.05449211822592,0.34505199695901,0.98021385916592,0.357858525038459,5.09718472161093
"13",0.0569225489595884,0.00505761954277842,0.0344733983683493,0.00908096580025072,0.0607189357827459,0.0114041017307511,0.0607637824648781,0.0253852813136707,0.0629773763118728,0.016570164522049,0.0607637824648781,0.0253852813136707,0.0647106614404435,0.0170412265491606,0.0773837098283875,0.0187097437755581,0.0673673332720823,0.0182319538069749,0.0585606302067337,0.015906126481595,0.0569225489595884,0.00505761954277842,0.0591467922058274,0.0153669534129098,0.0672010869182477,0.0177822854242622,0.0606645305380453,0.0189398008412529,0.0607357605860243,0.0253041438028969
"14",0.160411485934431,4.32146616529022,0.127695486384115,1.56687803181485,0.173058080548405,5.7386030812177,0.151000110644313,2.60348141977496,0.17515170384938,1609.38076578682,0.17515170384938,1609.38076578682,0.119847540197659,2.79116211113424,0.130933246501308,1002.95417382393,0.1373868892339,786.641947636627,0.137339353217848,706.887571688504,0.140532485842841,5.96521851643109,0.12797348500071,3.86693597998106,0.155345093876308,2.42450568112851,0.175189244513544,900.91019754978,0.173058080548405,5.7386030812177
"15",1.11553930116488,1150.17630519426,1.11553930116488,1150.17630519426,0.86124710443255,6257.11374082161,2.27938697669915,5623.18281745261,0.966940340399876,1811.88262141383,1.06821940449078,550.405499830988,2.27938697669915,5623.18281745261,1.06897907206738,32366.0864067242,0.966217526253876,802.978540376158,1.17514561376343,3538.81442059517,1.15668759008248,1165.66559580704,0.90452498740026,3834.56477226672,1.00382544899276,17413.037352982,0.7871732371294,4595.00569515451,0.840903746766157,2401.78330934317
"16",0.316750417795503,0.0116094182405367,0.222381355947257,0.0149515219060444,0.316750417795503,0.0116094182405367,0.218696554079239,0.0134322163295954,0.206143685926878,0.0115357332188553,0.203015584701736,0.00827028050589599,0.316750417795503,0.0116094182405367,0.225677213443284,0.0156089107167445,0.222666029805731,0.0209048236915093,0.193088305374519,0.0122597796927329,0.222374078115177,0.0147897140915135,0.223872487313103,0.0552858873518224,0.193088305374519,0.0122597796927329,0.206143685926878,0.0115357332188553,0.223872487313103,0.0552858873518224
"17",0.240113830015355,0.0104696506066435,0.193707466257789,0.00222029402179079,0.23945809951417,0.0548257120354883,0.23995260091943,0,0.240114032254885,0.00960203140266321,0.15683987860929,0.00185727242065574,0.2683921416637,0.0059641643528196,0.242278186138362,0.0108025103226102,0.342071788003438,0.0289541109293844,0.342071788003438,0.0289541109293844,0.322443206409943,0.0120398855839218,0.21106988987304,0.00832757358037254,0.250176473515778,0.00737105483308704,0.322443206409943,0.0120398855839218,0.23995260091943,0
"18",0.0893297325961478,0.422134199612156,0.121860558026819,0.763935091724027,0.15478016708869,0.707076888887977,0.121860558026819,0.763935091724027,0.144370896984687,0.613975528658276,0.146442781319961,0.286395315811321,0.0893297325961478,0.422134199612156,0.15860127857272,0.865150925373601,0.13394454786147,0.59107022035219,0.170570660630465,0.821812312741868,0.143839029026012,0.628698344229191,0.144271576452763,0.620520567784162,0.143839029026012,0.628698344229191,0.185593747205512,0.83746575438851,0.13394454786147,0.59107022035219
"19",0.34283708937015,0.0574282047011702,0.351766891454744,0.0468843250108749,0.354775225585929,0.391669632954366,0.331969375366602,0.0826627376050407,0.367420866316395,0.0835836957544591,0.354775225585929,0.391669632954366,0.347492834788978,0.124596238864497,0.337046615843525,0.0987396648242884,0.330368951629685,0.0832956240061844,0.346685307065033,0.140735397939802,0.335824295917146,0.0938797633877582,0.373058427870782,0.0955359647423869,0.335824295917146,0.0938797633877582,0.322732044524651,0.0804942982979819,0.344293781405477,0.0908855236014725
"20",0.444761034454201,0.0436579658902685,0.457236977791082,0.0410990458820001,0.53632052272302,0.0176951831492173,0.445178040679285,0.0499606652882647,0.426842221960598,0.0286186056667841,0.454991412371958,0.0391138369374068,0.445699985038904,0.0574915178738434,0.409357417109779,0.0317584640530093,0.53632052272302,0.0176951831492173,0.445592956954919,0.0755853123029834,0.457236977791082,0.0410990458820001,0.446747088602525,0.042515850192283,0.444765964286162,0.0405947746904034,0.390990206540763,0.0270587188407967,0.426842221960598,0.0286186056667841
"21",0.296905729126538,0.0263737018256825,0.375373205653942,0.0160590751706014,0.295893739085148,0.0189388708126239,0.340945683025348,0.0116166421842048,0.30916836981824,0.0114963793380479,0.297148966111845,0.0177271237362784,0.173745239623928,0.00321526574706029,0.173745239623928,0.00321526574706029,0.295531664129142,0.0162242183018786,0.282870650546065,0.0191598872093406,0.295583891276072,0.0166057750809788,0.280213236837711,0.01462964391604,0.173745239623928,0.00321526574706029,0.30916836981824,0.0114963793380479,0.297605137903203,0.0317738634767358
"22",0.486534996267259,0.0764908004019087,0.443136990792863,0.072973444715594,0.436083665138731,0.0749753117017945,0.44161223541152,0.0743885692412924,0.427502874182255,0.073107882302242,0.440779440724104,0.123876974934908,0.443432733619358,0.066746673081519,0.40093183566013,0.062825428736862,0.439385745786873,0.0726835854662712,0.483408645473001,0.0797540025119548,0.440827457920433,0.0742365669495024,0.40093183566013,0.062825428736862,0.444041683474869,0.0491991464041915,0.443342934171983,0.0582107266569948,0.428621190785015,0.0688519652148619
"23",0.0687474139130049,0.385279398501488,0.0681209765953062,0.292717913314062,0.0959784185659141,0.57769565474364,0.0991266222219872,0.32703304581166,0.108297217354088,0.695723556344085,0.0960250888553518,0.277454934500492,0.157993496521958,1.94079150836598,0.157993496521958,1.94079150836598,0.157993496521958,1.94079150836598,0.0657125462442076,6262.36827502105,0.112270901284219,0.649653517505944,0.157993496521958,1.94079150836598,0.0960944339868006,0.34490228869126,0.0979850591797625,0.599712134997936,0.0940264466975578,0.336312360042557
"24",0.132637077309743,0,0.105903805400967,0,0.0929899585010555,0,0.0881755786393553,0,0.112529420685261,0,0.103737776272804,0,0.101359318238912,0,0.104956107311937,0,0.104960298303434,0,0.0962888418359849,0,0.104960297531582,0,0.104956107311937,0,0.104960289475672,0,0.112624475319023,0,0.108219782512177,0
"25",0.839031364406564,0.00651032630879849,0.794187426258504,0.00741087914421953,0.796775526317733,0.00881180766495271,0.767038695017517,0.0077199006652069,0.772567548930218,0.0113662787806197,0.794187426258504,0.00741087914421953,0.701236150188966,0.00501958461645087,0.701078568078391,0.00928586477832953,0.771587431115053,0.0202151322915425,0.772740134613102,0.00975994573734081,0.772525821216605,0.0118674536722549,0.701236150188966,0.00501958461645087,0.772567548930218,0.0113662787806197,0.767038695017517,0.0077199006652069,0.801987032244996,0.00874154301193785
"26",1.73367949766923,1.11320499632206,1.60407856312262,1.65403343025426,1.56652060889723,1.65036795960969,1.55229906462324,1.08142868385505,1.31102827664589,0.96915678090198,1.31102827664589,0.96915678090198,1.45122491675112,1.32766152308455,1.48075168763006,2.93203253474631,1.52869753710535,2.8174796823078,1.57834870779275,5.33168719540863,1.46449972305128,1.51275951214068,1.53817055617082,1.16953145575584,1.5247473342627,1.37559564285951,1.40471900007827,1.06414153556241,1.48075168763006,2.93203253474631
"27",0.00744032334196184,8.25790127158544,0.00785230793115828,2.31764243882167,0.00676108807294621,4.4382513333074,0.00765419719040939,2.97706830975659,0.00425096858157532,2.50284819253849,0.00606055307462818,202.850320892489,0.00744032334196184,8.25790127158544,0.00634905377859171,1.919321146465,0.00798059026078185,4.3133746076378,0.00713361607508105,1.97423114743987,0.00844198861370016,1818.35655978792,0.00823488271689133,396.305891893264,0.00842349724592246,85.7498200743743,0.00770235998232403,5.60675034779089,0.00785230793115828,2.31764243882167
"28",2.61826121459453,0.0384776433007535,3.00165024962632,0.0489122096064345,2.73193940874896,0.0310331000625746,2.65715340535444,0.087570439670828,2.68277342934446,0.0413318504651884,2.52470391879603,0.0669748859094953,2.61826121459453,0.0384776433007535,2.65715340535444,0.087570439670828,2.65292944106645,0.100753447107418,2.65715340535444,0.087570439670828,2.59383285675162,0.0350965671898282,2.681792232586,0,2.59383285675162,0.0350965671898282,2.59383285675162,0.0350965671898282,2.681792232586,0
"29",2.60522112665299,9.2820275322033,2.71098789917809,2615.77019348057,2.55717664274064,6.44313885511967,2.46035613362839,10.5380476217756,2.30829510024911,8.37701090408543,2.69510023824409,828.912940181481,2.40547857424014,8.59678127789902,2.61646345309829,12.865395920778,2.69510023824409,828.912940181481,2.4709627491303,353.556921910743,2.56041719869049,13.3064981465914,2.72701482961362,3.32936228136565,2.71098789917809,2615.77019348057,2.55544914769555,13.1812151017791,2.30829510024911,8.37701090408543
"30",0,0,0.0159656135487358,0,0.0183421905665289,0,0,0,0.015515629702268,0,0.015515613318486,0,0.0155156312619675,0,0.0188655024701093,0,0.0176128680566535,0,0.0163925999465628,0,0.0155131113650773,0,0,0,0.0168675318451129,0,0.0177621851080355,0,0.0155132303798625,0
"31",3.33170593675649,1.48899798948755,2.11785148081758,0.569312477995931,2.47155831271161,0.77201329716888,2.6786293531171,0.883178414024453,2.77793674160293,0.4929108342495,2.51403576348841,0.883574708534906,2.42558025413774,2.53064499033163,2.11785148081758,0.569312477995931,2.51827654313926,2.00278005491397,2.80698070237073,0.16451672118961,3.33170593675649,1.48899798948755,2.99450606357617,1.17446548382074,4.22302327701136,249.715272537863,2.11775076899038,0.457083578742805,4.22302327701136,249.715272537863
"32",0.014565387609687,0,0.0151283492765432,0,0.014565387609687,0,0.0272773966481835,0,0.0330221358520438,0,0.0305941847795545,0,0.0304206567306029,0,0.0360493189753727,0,0.0151283492765432,0,0.0272773385408535,0,0.0272732795583701,0,0.0305624444751054,0,0.0272773945763365,0,0.0272773998913823,0,0.0299499035848209,0
"33",0.00270376595660436,2.44109618265234,0,5.59809332994956,0.002804475552982,2.02596286550946,0.00279969218033162,3.08805615400352,0.00262831518966944,3.14653287878151,0.00265415025419779,2.74929948008104,0.00268147198107731,2.55269917918728,0.00260889285309348,3.07689407932091,0.00268693889526123,2.51428754293811,0.00284605978622628,3.02562706939181,0.00270715679945369,3.11738319327309,0.00279969218033162,3.08805615400352,0.00263039712662865,3.03663524569105,0.00262902949153279,3.12554455335142,0.00262902949153279,3.12554455335142
"34",2.20398047793941,1.77685713533891,2.02210233762368,493.117252216962,1.71912539040476,2.25434660295834,1.74744216495469,2.76073626764774,2.13395968584038,6697.67545635106,1.74744216495469,2.76073626764774,2.40041906966631,571.015829467003,1.86741201059125,535.738776729683,2.06927220924954,436.410203990831,2.13395968584038,6697.67545635106,2.17783761991344,776.207803120093,2.40861428803351,432.087876821509,2.79379048774861,480.21700040103,2.3052120314991,5.77318937551769,2.28706827676819,702.94412722293
"35",0,5.52267691698607,0,6.65025098964514,0,6.6639992592288,0,6.29739289420963,0,6.90271898216068,0,4.30924421667635,0,5.77951763749643,0,4.30924421667635,0,6.58776312324385,0,6.13906173404157,0,6.35954959068122,0,6.90271898216068,0,5.66499154062641,0,6.62682496652336,0,6.66399925922924
"36",1.46133325731041,17.0370875596096,1.47321393027448,3.31898430674893,1.47321393027448,3.31898430674893,1.48498903934383,1047.77202968679,1.4994230554933,82.3386275761054,1.52957692197379,1166.99045052248,1.45548900317602,97.4622709442264,1.47437346932283,30.3532626623555,1.50597924567771,36.3867711411435,1.43164362524484,18.8551614703747,1.48945971570121,11.9983354607832,1.4015357229546,7.99471402109672,1.48498903934383,1047.77202968679,1.40053385510639,7.93041391851465,1.52045142085599,498.328050521565
"37",2.14554338078335,0.0374088652812796,2.07975774461781,0.098441139667942,2.20383751414732,0.104948683149969,2.17975244580165,0.107858223107673,2.130062954527,0.116760512916524,2.13117394284995,0.105086533518984,2.17975244580165,0.107858223107673,2.09451350479648,0.106681656102076,2.10780315902398,0.0849856145482922,2.13030121499328,0.105825841984691,2.13112069490473,0.108110692445093,2.17975244580165,0.107858223107673,2.06201672653682,0.096609018743628,2.1106629240149,0.309101875055614,2.20878568531759,0.107262959277356
