"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",1.58160439838131,0.00126739041733593,0.331730500977453,1.6548150771924,0.0012002603250091,0.356140027119687,2.35860316273589,0.0143503543331857,28.2959569167588,1.48676178781124,0.000513394165062461,0.311480562166823,1.52791941510069,0.000887839131869403,0.360563908686075,1.55618352323919,0.00127875653054847,0.361821577657675,1.53119482835452,0,0.01,1.54685026465794,0.0013382639486069,0.274265148415205,1.55295238794164,0.00130249738981254,0.326083562317245,1.62910485281994,7.23518760964391,14.3481119754292,1.48676178781124,0.000513394165062461,0.311480562166823,1.65560557948841,0.000814970084854382,0.351550537255139,1.52791941510069,0.000887839131869403,0.360563908686075,1.52929995641773,6.9539665118099,15.3542415314192,1.47976382206555,0.00148363312214571,0.386314261116886
"2",0.0733927030154824,0.00397528848758389,0.144884834851507,0.0703566700279345,0.00303718002318613,0.165351959867649,0.0654203345222926,59.1628369427935,23.8566643841301,0.0480060180431138,0.00640101481397039,0.238039745148453,0.070081104109771,83.0364971398851,100,0.0436517119300238,0.0029575515912075,0.208385822318627,0.0715404559085832,0.00206827859084494,0.0781101342150618,0.0699430868107478,0.00361136683019515,0.16119536312727,0.0697375659763297,0.00446507143954508,0.152365969441849,0.0774804788396573,0.00432585905826253,0.125004491369752,0.0670577256453955,0.00358083818914039,0.154305960739824,0.0739311565852728,0.00358372271879254,0.135135587274684,0.0698258448376491,0.00455014337809747,0.181060974446857,0.0879917068176527,0.00356201272674589,0.106679823994786,0.0815082384346573,125.013456435732,100
"3",0.0339584187244484,0.00122768547993629,0.856013299181119,0.0950091260720535,0.0174393928151896,1.15321346784238,0.101443922292577,0.0475239027291281,1.56525355295365,0.0950374934252768,0.0146797084237105,1.14810899585329,0.0949900186262816,0.0166026191372028,1.14383301041004,0.0950135427398768,0.0227818827009952,1.16469513246604,0.093587467697026,0.000531017673349745,0.621200375595223,0.103438030089619,0.0186106661057602,1.19872627678852,0.0990867570188724,0.0104017176036303,1.05031883564971,0.0995951864744845,0.00193378841646031,0.762427532203589,0.0339584187244484,0.00122768547993629,0.856013299181119,0.121951407139582,0.0767635904797847,1.82598057883565,0.0955827862992989,0.0128398042509649,1.11126116818105,0.104336669877826,0,0.488804491654016,0.0950085864804933,0.0255199064177537,1.17897340317226
"4",0.0736482357409195,0,0.823325897720412,0.157696307781924,0,2.13123506775776,0.0998773920833858,0,0.423866855320053,0.110788830156888,0,0.236706152318144,0.157696307781924,0,2.13123506775776,0.0998774077978739,0,0.423866556114342,0.0998770930999437,0,0.423860248307729,0.0998748492747085,0,0.423819534637734,0.0998760205273889,-2.77555756156289e-17,0.42386754845658,0.0645668491045917,0,0.01,0.0967587067036246,0,0.575237476927388,0.113610775419002,0,0.223932567807085,0.100209960004583,0,0.417760669990645,0.100209960004583,0,0.417760669990645,0.111760465522209,0,0.1266654249987
"5",0,0.847201714920149,0.01,0,0.714558130084214,0.01,0,0.836620709024306,0.01,0,0.868687322950225,0.01,0,0.816777148916228,0.01,0,0.81850529369685,0.01,0,0.544360615752466,0.01,0,0.544360615752466,0.01,0,0.774955904309758,0.01,0,0.853483722290449,0.01,0,0.931080392885261,0.01,0,0.850759712128109,0.01,0,0.690690421639071,0.01,0,0.868687322950225,0.01,0,0.861435456940282,0.01
"6",0.286581043703449,0,0.200151574953882,0.361043805325028,0,1.18942668593788,0.361043782328037,0,1.18942639704598,0.427035940229079,0.0024469906277928,0.942719534814197,0.464027724091401,0,1.55062484760138,0.361043685333879,0,1.18942374506964,0.360929363750992,0,1.18100497896538,0.362342523540527,0,1.17517322218776,0.374138140606044,0,1.31056757624613,0.252532700634107,0,2.06475352750527,0.320575038021812,0,1.13746888024707,0.374138140606044,0,1.31056757624613,0.361043958973205,0,1.189426586889,0.390616449236309,0,0.783030744915562,0.361043350948506,0,1.189421856695
"7",0.021866409465786,0.000793472018122473,2.53892843836371,0.02002442448508,0.0439323790015582,2.48396637709718,0.0211596543180587,0.00231634826380165,0.737980108478857,0.00553631852514857,4.1332173695852e-06,3.93287381421662,0.020283693021463,0.030374365310156,2.02355065616264,0.0185043183074306,0.0719628043257238,3.22238560315221,0.0207161294385791,0.0425969529511636,2.44220293219169,0.0237653128266013,0.00124987390266156,0.832707810950771,0.0217789102526416,0.00112249068427246,0.825217780568422,0.020893696726381,0.0454535268958414,2.65497497838835,0.00553631852514857,4.1332173695852e-06,3.93287381421662,0.0200112686049516,0.0441539971460424,2.48708190987722,0.0245059978125964,3.17241443937103e-05,2.43115547467285,0.0211596543180587,0.00231634826380165,0.737980108478857,0.00553631852514857,4.1332173695852e-06,3.93287381421662
"8",0.096552576457757,0.892825324514327,7.20439414739988,0.105944116361443,0.858298548719165,7.26546297672853,0.0965533900866086,0.892342699799776,7.20288642540043,0.103927295984705,0.00250329764935766,0.570905645288881,0.109134420056981,0.00224284380388838,0.554713117705783,0.105944116361443,0.858298548719165,7.26546297672853,0.0974115178701753,0.834176848117659,6.59838645824117,0.0958280486556519,1.50398885693759,9.59874070181511,0.054693161970278,0.367493143959633,4.11586436712583,0.0975382319290181,0,2.77004513511155,0.1270381542678,0.564725158809603,38.3752995687171,0.100039729547581,0.949364098091477,7.54530766825519,0.0929122625480893,15.5946973307997,62.0326595798648,0.054693161970278,0.367493143959633,4.11586436712583,0.0687851757935528,0.00110120581505923,0.534806386238872
"9",0.24922988045936,0.00545669334170505,0.596822936241316,0.251655901258947,0.00115055821666062,0.544535687350417,0.244569511136257,0.00313120305502538,0.581884013776285,0.251770395244632,0.00661208202309829,0.590276207822886,0.245361277546838,0.00386209333147251,0.560410811465113,0.251332380070813,0.00462637677848183,0.542965144099639,0.251542191054746,0.0047100091503367,0.578186368608468,0.251239927976836,0.00314063277917504,0.481974810625608,0.252372993884611,0.00395515662840889,0.558868213593813,0.242822350584155,0.00178957900917908,0.529128448318317,0.251409912036546,0.003554420873213,0.480660610265868,0.251542191054746,0.0047100091503367,0.578186368608468,0.242822350584155,0.00178957900917908,0.529128448318317,0.254492844093053,0.00629541160757061,0.611225978325871,0.277010844670657,0.0179119344277012,0.76120135794153
"10",0,1.99630414571941,0.01,0,1.72762259063533,0.01,0,1.87452307644343,0.01,0,1.81728741715716,0.01,0,1.95285832037318,0.01,0,1.92381410653653,0.01,0,2.03752236956325,0.01,0,1.88355290147783,0.01,0,1.8619798884463,0.01,0,1.87985448360852,0.01,0,2.02387620354873,0.01,0,1.5392225234963,0.01,0,1.72762259063533,0.01,0,2.0242847428147,0.01,0,1.5392225234963,0.01
