"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.00148037692135516,0.0251761010094102,0.144272795645615,0.00104878768292437,0.00084330780569873,8.18981865922117e-06,0.0566330122651324,0.00799051433472827,0.0020266897206506,0.00156474139898222,0.0214648992786725,0.0170488390977535,0.0107948617443256,0.02006550328082,0.0515241944719435
"2",0.084783281353689,0.132002547477222,0.632715143978901,0.670332539380149,0.37262903662076,0.59930505450529,0.288004562287769,0.136850626691831,0,0.101706636086355,0.153323054792531,0.06578298607217,0.135096287990223,0.299856172701088,0.302587088687006
"3",1.79745916517138,0.00120035047875194,0.0310290956737701,0,0.00102364217651918,0.00422669311294399,0.00456537715646173,0.0916815099651125,0.00920519513347704,0.0655773191674652,0.0126959825829759,0.318291263660706,0.000601758196654123,0.509964632276488,0.0056510863663069
"4",0.466529958619818,0.423767917327527,0,0.149823707641645,0.676752695874955,0,0,0,0,0.788179951717723,0.187988071379612,0.107808001791868,0.005742144016865,0.00347675878704216,0.100600036247234
"5",-4.05468984772824e-101,-1.16998857563431e-102,-8.10940727854074e-101,7.49842882896701e-106,1.21103576707702e-100,-1.99270593944334e-103,-1.04490934109549e-102,1.60096224561073e-100,-4.08237586215705e-101,2.39872773022398e-106,-3.98196473783202e-101,0,-4.12940863073231e-101,2.05542987936658e-101,-4.04827750566966e-101
"6",0.251531678359236,0,0,0.310442141467162,0.552055282552535,0,0.0053456096081868,0.000192798080987124,0.0580111175596607,0.501586435550928,0.0900550730570989,0.0149400673141419,0,0.049211383394502,0
"7",0.853275600560462,9.27548559320757e-05,0.103999841017559,0.023687212901983,0.00191808214147149,0.0277828559990932,0.0134002749061357,0.0592077754461787,0.018742699729139,0.424530621136041,0.023687212901983,0.000111527161663923,0.093461113212057,0.103999841017559,1.41468037237752
"8",3.05394135713399e-06,0.0603435801578462,0,0.0573930698742879,0.252748694369737,0.0803026839169278,0.00174795081183441,0.00325590595147316,0.832924950039826,0.329105034242499,0.715681737434722,0.0112691257542743,0.0439329758849514,1.88687471049695e-05,0.571640615853889
"9",0.0124704038856274,0.138819854836868,0.145171880698841,0.00831353646584398,0.0231102289560762,0.0109764303200304,0.0119254659893463,0.0223743390758354,0.00338715484276164,0.0070212884426726,0.030442296469179,0.0145263231930683,0.317103571963439,0.0795517164313251,0.0894551360981019
"10",-1.0144163755399e-103,-4.57291322777564e-103,-8.13786500566209e-101,-3.56017082393282e-101,-2.07000458908624e-103,-3.14036731109013e-103,2.10109720910623e-106,-8.13773337305293e-101,-4.09408099817483e-101,-8.13778468775013e-101,-4.05466140726247e-101,-7.51656285791569e-103,-4.57291322777564e-103,-4.05465992863071e-101,-7.51656285791569e-103
"11",0.0574484577972189,0.119299378038338,0.00423454881270419,0.00163492459709706,0.0245934030401558,0.0684261983178516,0.00125588947026023,0.189121854229166,0.0287447676020546,0.0551125610599441,0.00802206302249775,0.00667316801096852,0.00833977742434677,0.00640009752269467,0.00627620604964668
"12",0.00358737605659102,0.0192557046389142,0.0284455296952348,0.126139056304363,0.00709261705951641,0.014492828517829,0.000573431491779372,0.0497285298178451,0.0293699882036836,0.0320012417321518,0.0181852240731994,0.0335734178996198,0.0460534042638317,0.00814150914087468,0.269199163132409
"13",0.473076672264266,0.640650098346132,0.029221851593835,0.0214427464614987,0.0554612091241922,0.0214427464614987,0.054933395705581,0.18212884569361,0.0929372391063188,0.0121062234907885,0.207756686636287,0.00570314329284722,0.0702592789101306,0.00885493458150066,0.029482605815343
"14",0.192730079842507,0.593602126233115,0.288750668536388,0.255569729131841,0.230669851052068,0.230669851052068,0.528265712704295,0.494343772475452,0.554477868315846,0.743292031518039,0.294107776724804,0.763018445818493,0.321132826897129,0.399982459000498,0.0832227766426747
"15",0.337615928988246,0.533147873373454,0.432888421022958,1.39913728604831,0.0528877527320437,0.151311524307559,0.380590927578492,0.0577485973282947,0.0501630370336068,0.537384920770849,0.262700140581375,0.135291015451521,0.0378347208436024,0.515939259564945,0.291666665728222
"16",0.755632153150973,0,0.380674134878019,0.0150032550788937,0.103229294921927,0.139267784408181,0.0321988788394637,0.00812883937911452,0,0.0462623696914492,0,0.00482066505522017,0.0136633050828147,0.0512688084096061,0.00860955898923454
"17",0,0.456491887844815,0.77022301565572,0.730962811267967,0,1.84688366422985,0.302485219693454,0.258522354834988,0.447455207268726,0.254427791701328,0.373936983589194,0.477993394824999,0.432863403669477,0.134766693557794,1.09861228866811
"18",2.27980289611834,0.561333323785345,0.401730404435411,0.561333323785345,0.633042960008769,0.930961499490087,0.107924209466174,0.658564156078502,0.27934351509889,0.25605987820796,0,0.431995327345929,0,0.506083198890606,0.189800647420879
"19",0.237648122087624,0.380742604263605,0.0208408791275573,0.0309232484502581,0.0209219487473035,0.0986230304272341,0.0195040041673691,0.0167217271072319,0.00627599791331868,0.02174717951328,0.00422221048060104,0.0335258676083861,0.00491130127540343,0.0129373716617601,0
"20",0,0.0143657525320081,0.114986351091809,0,0.0546664062631713,0.0200624117665449,0.0286196767652725,0.0247231328981891,0.00528375459853189,0.0488522028691491,0.000868608524658974,0.00688992811857481,0,0.0149614365864123,0.0207511786792758
"21",0,0.349269599869416,0,0.356311982174965,0.0932015412885177,0.00568236341447238,0.199202505502803,0.264296079268975,0,0.0524674767713956,0,0.0227885171098208,0.140472030722082,0.0255556578189408,0
"22",0.0714910633109442,0,0.00641871424144695,0.00179609337831606,0.00961119450381514,0.0437855936127185,0.00100128267506935,0.0407872952786742,0.0167490859522342,0.061081172501728,0.00138451330270474,0.0378320127237035,0.0162827719992472,0.00677444152133652,0.0246473583830998
"23",0.525213380221163,0.806120661899239,0,0.479619801779838,0.109812832262396,0.484721747693901,0.146017784918955,0.146017784918955,0.143858833354623,3.72109068071311,0.339376206353491,0.143858833354623,0.294062556608074,0.00561899272596732,0.36034622907573
"24",0.260524811209179,0.0769810488740196,0.0447021361087002,0.114257872312065,0.106740430230849,0.0021811632574304,0.0369762967820082,0,0,0.0230160061683601,0,0,0,0.0619946940989498,0.00410251897231474
"25",0.0219952320328566,0.00178215795723865,0.00622698949981019,0.0236615204212869,0,0.00308868842269957,0.000320460790195491,0.0339870279176748,0,0,0,0.00160622533955153,0,0.00493453250631316,0.0157813467826862
"26",0.0755868028883513,0.0475221663518341,0.00825116713411202,0.00817875027667245,0.0132015471673297,0.0100228587567583,0.00346249292951735,0.00708624472569157,0.0245630733617847,0.0352893670455497,0.0125391506017989,0.0127011241353455,0.00410456348753218,0.0357660153381853,0.00813700613705495
"27",0,0.025905465308915,0.0735501886753555,0.0283583585084565,0.173759830401924,0.121025522306758,0,0.0808502595706057,0.0347216160449112,0.018860055606838,0.0325014694122119,0.023990910573272,0.0329082901619449,0.0158415931501323,0.025905465308915
"28",0.00980759356566709,0.016356994817405,0.00853090275277298,0,0,0.00824640979584266,0.0153344427903287,0,0,0,0.0153282953775389,0.0106245326251369,0.00130672614976423,0.00229659292084784,0.00456482785238389
"29",0.00343041729339171,0.00449402610581953,0.00129551975554775,0.00291115263438066,0.00778400690425986,1.83428087194848e-05,0.00374661705801242,0.000922798177454245,0.006734478204566,0.00799930222791623,0,0.0208549689840812,4.22342940619063e-05,7.1451139753184e-06,0.00347089124042282
"30",94.8034518805898,7.33446220354297e-05,0.0083476541333516,-4.07013767049421e-101,0,0,4.84057238736568e-14,0.0281845733190111,0.0415694009977745,0.000222332260784903,0,-4.07013767049421e-101,0.0178605744795696,0.116428702741455,0
"31",0.000827030429574115,0.0101325751989911,0.202991533970534,0,0.145248154760414,0.0112349889624913,0.0737475471862584,0.249280680244873,0.0299567529295379,0.142003790566571,0.0863346657116878,0.0688631434465388,0.137634149638186,0.245912383376641,0.197897594269374
"32",0.026820411292847,0.80247967254071,0.592023539066842,0,0.119830265427973,0.0861294612101092,0.110663977414706,0.139029697588462,0.0286610585447429,0,0,0.0531544006033989,0,0,0.0717616921674663
"33",0.00580268141249709,20.5649422770912,0.0126437909511865,0.00622511747942898,0.00575268164638663,0.00575034895919759,0.0057950545049705,0.00278437224738872,0.00579494016887909,0.0124950640418943,0.00897641123820836,0.00622511747942898,0.00572597472962255,0.00287620134133858,0.00287620134133858
"34",0.0660036891191541,0.0113541717417724,0.070579439099643,0.0207049366257376,8.4821039081362e-14,0.0207049366257376,0.179978012771807,0,0,0.0279077605065776,0,0.0308679484014545,0.0802384944673538,0.0729180080749461,0.0457005415253128
"35",-6.68092080610694e-101,-1.52605380458226e-103,0,1.04858427704468e-100,2.05539560684912e-101,-3.66524509364915e-101,-7.52165302862551e-102,-1.79998856119739e-101,-3.59605029678214e-101,-8.13054719260634e-101,4.05193941374013e-101,2.05539560684912e-101,-6.64859526477812e-103,-7.36124684622685e-101,0
