"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0265886478678671,0.061957715148611,0.0852388646574178,0.000429742522037365,0.00747112731122095,0.00161762148391502,0.0201077455156594,0.0298719161197917,0.0178894450231093,0.0265886478678617,0.0174229310026047,0.0359703502342773,0.012056023731264,0.0144708534072413,0.0543628540416121
"2",0.108676142464139,0.108676142464139,0.656797461930422,0.70143541689481,0.232716642491994,0.821705422145818,0.37669556695726,0.125909684336101,0,0.108676142464137,0.149901683000902,0.108676142464141,0.108676142464141,0.650847071494793,0.34229246817686
"3",0.332736010017169,0.172053388919699,0.1500009246032,0,0.406803033942505,1.83768202719965,0.178069483876571,0.234238685029816,0.269971193869379,0.497025535182259,0.192356961541565,0.522622468275504,0.150000924603206,0.522622468275531,0.406803033923803
"4",0.108429661532726,0.253862507074486,0.292338539400227,0.435808420391577,0.471922668538887,0.0895171339729129,0.461203914725223,0.461203914725223,0,0.21356758126584,0.423382656038702,1.01898966113172,0.134404351385249,0.0652477126517528,0.417339021440394
"5",2.89037175789616e-100,2.19722457733621e-100,1.38629436111989e-100,1.38629436111989e-100,5.08759633523238e-100,6.93147180559947e-101,1.38629436111989e-100,4.39444915467243e-100,6.93147180559947e-101,6.93147180559947e-101,2.89037175789616e-100,2.77258872223979e-100,1.38629436111989e-100,1.82287766107623e-100,1.38629436111989e-100
"6",0.0929740651943916,0.0715258883641728,0,0.579972150602618,0.72262222345334,0.122881874671137,0.056370311941231,0.0259781038282868,0.166065562842522,0.0286099346458984,0.0156465077158992,0.0755824848803084,0.159806486486732,0.183530882518813,0.159806486480658
"7",0.600211658878612,0.372752405769888,0.55083040065668,0.69169781079623,0.158081062039831,0.450225967336074,0.437856592171397,0.692085170577152,0.533890549584551,0.265704517578655,0.69169781079623,0.618760994854818,0.600211658878746,0.55083040065668,0.69169781079623
"8",0.214581252742853,0.485122426628649,0,0.308888976365404,0.611315866569559,0.352008074965967,0.132781252563493,0.465831531481481,0.201263876519951,0.0815653546320869,0.611315866569572,0.286360705419094,0.214581252742863,0.505080168029924,0.367157624071012
"9",0.0197682808377818,0.106675260860738,0.027277908719016,0.203051162806973,0.169097921206055,0.203051162806965,0.0642259251277764,0.302055057652603,0.0751120966840076,0.129526691868649,0.205220424361094,0.133675880905507,0.153876996020545,0.247218141458138,0.306538548697327
"10",6.93147180559947e-101,2.77258872223979e-100,1.38629436111989e-100,2.20708963732461e-100,1.38629436111989e-100,2.07944154167984e-100,1.38629436111989e-100,1.38629436111989e-100,1.38629436111989e-100,1.38629436111989e-100,2.07944154167984e-100,2.07944154167984e-100,2.77258872223979e-100,6.93147180559947e-101,2.07944154167984e-100
"11",0.0167670944511193,0.15612735890618,0.00154510294920237,0.00809576839716818,0.00330339293000877,0.054025745198896,2.81800352954767e-06,0.250813164215681,0.0122251414348872,0.00967777738735141,0.00355508920713654,0.00402052436755056,0.005321337308051,0.00154245815913634,0.00277401318129489
"12",0.0158927404599019,0.00252030165816013,0.00246903738242181,0.126004111502201,0.000170098216476816,0.00739772653070782,0.0163057401069772,0.02440109302806,0.00718025726617285,0.0818948791157434,0.0417939973761399,0.0134943742390034,0.117086641787358,0.0169371556268152,0.324036648666636
"13",0.235133966143937,0.206665445286812,0.0178026977537979,0.436451213574052,0.540302540340852,0.436451213574052,0.328481147650399,0.703241957147087,0.43302770855289,0.370588343934186,0.278792463026504,0.298468289765459,0.433027708552893,0.140921810850166,0.322069193826861
"14",0.0879923026365779,0.756858955869985,0.362631168166235,0.154878569415775,0.164781851291812,0.164781851291812,0.446704510480284,0.446704510480284,0.463017254175479,0.80108372659657,0.274220664122035,0.801083726596592,0.329563702583653,0.465035654433628,0.133599098026008
"15",0.344565629730342,0.522468398618088,0.353346902508931,1.32517214027368,0.113313170766551,0.14056510616838,0.332777085884107,0.0407807961150187,0.0248474155768714,0.545053730255947,0.274028287524157,0.14784817400327,0.0518044154925661,0.393618766695531,0.303115625896543
"16",0.867702791933554,0.0699761861088708,0.495547198775002,0.0963055296907649,0.000501559844993596,0.0321989305201464,0.016550936695742,0.137557529564197,0.160866380961448,0.0385353583821605,0,0.194978851580131,0.0103478590999251,0.261075780012085,0.216397885874012
"17",0.0559383933132602,0.316944692085437,1.35131790670581,0.579738642620401,0.0559383933132699,1.19859954041429,0.466879841725005,0.303264038487763,1.04537470080168,0.781926082002757,0.631395601009606,0.385902812400253,0.490280240576785,0.329052814649076,2.89800827299347
"18",1.60943111817379,0.433567548082947,0.323727791479946,0.433567548082947,0.323727791479944,0.620306782008988,0.223145249886499,114.436107469142,0.167346755798897,0.620306782008919,0,0.433051026495358,0,0.421214948154863,0.265704270696463
"19",0.07225172627795,0.189172112694524,0.143372380116568,0.00775101401628001,0.0162255836130742,0.309582471188897,0.11270824171288,0.0801010051084616,0.00750138673047951,0.110557794743039,0.0527866072193151,0.0341253004977665,0.0369534288949765,0.0435593736099321,0
"20",0.0779309441026801,0.0458224502599904,0.127717455370375,0.0248482596774472,0.115017290143766,0.0263291775298869,0.0671174733083882,8.27780599344475e-05,0.00844599571869929,0.102779209521108,0.0102480173181197,0.120354516925784,0.177843662022546,0.0132867895940193,0.0159852273455879
"21",0.106385164914883,0.450220267358589,0.154270573754464,0.418961002213603,0.193087369438513,0.0724442081144053,0.264870241486902,0.0224769833855643,0,0.0121348913216543,0.154270573754456,0.0548548055722801,0.00113761330271205,0.063113354255981,0.0697804156394974
"22",0.148943157360989,0,0.0315994422120253,0.0738968967760425,0.0300836784763425,0.180758070023217,0.0824278951842614,0.0277532398688519,0.0189877854747334,0.154427214050712,0.0283379988446352,0.112774825069227,0.0309565313986349,0.0525802044580295,0.0390568756577983
"23",0.667880815064864,0.484365032503946,0,0.259820229497955,0.438959814398672,0.228487137945941,0.257809393243495,0.257809393243495,0.254504688697423,3.46078677374994,0.259820229497973,0.254504688697423,0.21698190981261,0.0239666038990624,0.122232994780375
"24",1.03203622613953,0.352837206547044,0.0719528238395886,0.0564019685921513,0.0698203135917687,0.108015388293785,0.0256910514748117,0.384200904607458,0.247255912632165,0.00405531350294624,0.521141922805248,0.384200904607458,0,0.295403624042669,0.174752268087181
"25",0.0905901452479627,9.55265255988989e-05,0.0413311890526057,0.0696705930137942,0.0627572788951802,0.0114412429766764,0.0255630894270293,0.00616593255608781,0.0505340995074167,0.0505340995074158,0.0519340068145014,0.020903734056325,0.0627572788951802,0.0236699925272872,0.0459493317002535
"26",0.112252222031376,0.0399395673985339,0.00467993915397918,0.0141221060577106,0.00332120641482547,0.00740362244953521,1.00358265584205e-05,0.00691156819391869,0.0261074693078194,0.0523036768329955,0.0107663154931597,0.00467993915401835,0.00435171151711945,0.0409848644498497,0.00793750016800773
"27",0,0.03601875507089,0.0817587832101719,0.0311935406772382,0.227156944366316,0.137447113483319,0,0.0817587832101679,0.0311935406772384,0.0159903590756619,0.0311935406772384,0.0311935406772384,0.0306370621294381,0.0159903590756649,0.03601875507089
"28",0.0276011753230038,0.0254925719235357,0.00104321664684367,0.0185265032279565,0,0.0151060502919468,0.00310374179268391,0.0185265032279565,0.0228335776456388,0.0185265032279565,0.0164968155037874,0.0070553755493799,0.0122023499242739,0.00608136168952573,0.00166547078057708
"29",0.00167710861044002,0.000336270012940088,0.00168012842780257,0.00322232769695611,0.00322931590759061,0.00126611311784896,0.000413670275942481,0.00306295177427648,0.00179683865642752,0.00472959365716785,0,0.0250800874503161,0.00347487857462107,0.00015856219293682,0.000748973737716156
"30",0.103335604067232,0.240216976590873,0.810931018338679,0.241163218152762,1.30761451927607,0.615035558198957,0.615035558198911,0.527900185303593,0.516968701452411,0.240216976590874,0.258548230964219,0.241163218152762,0.553550802890247,0.516968701452418,0
"31",0.0016320510873413,0.0156152336137958,0.19856459859521,0,0.140287063570124,0.0177893337767089,0.107366273050806,0.227331484134618,0.0342031817326352,0.106327251439311,0.0798649565886089,0.0661602834949785,0.120243130304624,0.226748110217377,0.167317680777283
"32",0.233616251993546,0.480832989519058,0.0421001979828796,0.26458889647625,0.364646736261158,0.388939467852425,0.538668428199808,0.538668428199808,0.0870152783107523,0.264588896486491,0.65825914516048,0.245834473712311,0.264588896481377,0,0.789030016289853
"33",1.38629436111989e-100,20.6279556571421,0.0367249754120272,6.93147180559947e-101,1.38629436111989e-100,6.93147180559947e-101,0.0152890395895804,6.93147180559947e-101,0.0152890395895804,1.38629436111989e-100,0.0152891688454797,6.93147180559947e-101,6.93147180559947e-101,6.93147180559947e-101,6.93147180559947e-101
"34",0.0259191121901853,0.00281453428910472,0.0326602644204919,0.00366117605051989,0.0814006900950402,0.00366117605051989,0.107811037086921,0.0073223521010434,0.0704275152899381,0.0135594195859388,0,0.022326611989363,0.0755765980576289,0.0283150303278297,0.00361013447424906
"35",2.12631364825986e-100,6.93147180559947e-101,2.77258872223979e-100,5.40232244600185e-100,1.82287766107623e-100,1.70680995083038e-100,3.04098831081131e-100,2.04467703179629e-100,1.01366277027044e-100,1.38629436111989e-100,2.95260814159252e-100,1.82287766107623e-100,1.38629436111989e-100,1.82287766107623e-100,0
"36",0.00277432521062746,0.00508235160577387,5.13631405533619e-05,0.0174587003394581,0.00297634098374389,0.00611437279167446,0.00754860676106991,0.0029928802994058,0.00090575492920216,0.00156244634074484,0.0003080046373164,0.00507891766815185,0.00377661649860882,0.00779409105929773,0.00156244634074484
"37",0.00040296793481487,0.00230896018461801,0.0129926631312323,0.00336143074739866,0.0109481819331504,0,0.00222219094756109,0.00724775768026695,0.00246514994477948,0.00440775868334912,0.00726997162861592,0.00222219094756109,0.00197637897181231,0.0177861404810624,0.00435035188037485
"38",0.151962035007444,0.0715335140058391,0.647825143043124,0.275446987402797,0.0828156311803867,0.540807393405613,0.053688944255477,0.0464907574916867,0.0676404748515189,0.376125305731361,0.0171629217147692,0.0119715169106614,0.151962035007252,0.0950480775588803,0.0676404748515253
"39",0.0670097775194515,0.0309197206126364,1.39589320134345,0.100191099814206,0.532010362715799,0.00197253011512164,0,0.33699693829655,0.268779187914341,0.308390627714707,0,0.237358485316743,0.0617004128332794,0.0197653183581479,0.0694438388622303
"40",0.0449646444496175,1.38629436111989e-100,0.0449646444492069,0.0782337806915489,0.0210693996007039,0.0210693996007039,0.0210693996007039,0.137995689417351,76.1163222648401,0.0449646444497469,0.0782337806915493,76.1163222648401,0.0519769495863486,1.38629436111989e-100,0.0519769495863486
"41",0.157059730708416,0.026527208843857,0.0265272088437967,0.0227412188085774,0.0105979060484068,0.0990112500564501,0.026527208843857,0.233399298815474,0.109742995163823,0.0227412188085662,0.0105979060483724,0.0265272088437967,35.9204444060996,0.87083290447428,0.608127701019322
"42",0.0822866877842906,0.267378092461915,0.607164625410613,0.431781666517165,0.56809965120326,0.558392565199283,0.30380866409129,0.568099651203264,0.56809965120323,0.307289230965892,0.558392565199307,0.586508490823432,0.510945618836138,0.307289230965892,0.547089962456586
"43",0.279027417884791,0.0314112851995995,0.477587485962472,0.220078119358757,0,0.39665999143911,0.308277279482131,0.0126809230398844,0.220687855555511,0.0148218760561013,0.0507577089693191,0.0619814478042585,0.0635200955696101,0.027470655693112,0.0282676723094313
"44",0.00633434429796124,0.000825222192271925,5.06191437714271e-05,0.0829737997927307,0.127746773619611,0,0.00250677446593493,0.0129518494406758,0.00582448427079166,0.0726127662607263,0.0070026673264267,0.0110135752808117,0.00160878386356919,0.035087524596777,0.0311594256851865
"45",0.0085700836735023,0.0271006820657939,0.0451602111122639,0.0165413371286843,0.014106882293482,0.00123471543340544,0.00976628723061365,0.0545058003185781,0.619306178875123,0.00171632282101905,0,0.010524005301762,0.0495439281198566,0.0135462432761009,0.0223127241701233
"46",0.35495761755429,0.334423980409438,0.361502889365797,0.334423980409464,0.361502889365804,0.322958988951061,0.210446119014029,0.361502889365811,1.38587320463178,0.51391495641723,0.521533369934874,0.258036137760444,0.437435154813195,0.477397729503415,0.405629816921075
"47",0.103914580384518,0.107873286693867,0.0942199072168988,0.0450186234891122,0.215534099652583,0.0225942656279376,0.0543343111471307,0.0782390413331712,0.0942199072168999,0.0633198928380191,0.0247703242435337,0.215534099652593,0.17659571341095,0.044701253157972,0.0428599728355582
"48",0.209430616648714,0.0100648881596647,0.00970676832065473,0.274146936433376,0.0175206191574694,0.116070262396063,0.0453777577496752,0.000383748596606398,0.0425881781077745,0.125490615398501,0.246031038060487,0.000916694591478522,0.00460483409885962,0.00315436415079242,0.038724115711659
"49",0.336838986972607,0.0665179299547251,0.189508256476634,0.0189466885482044,0.00224047457742677,0.0021662312882335,0.441054577943071,0.156254804415557,0.454742814502519,0.000153421989453018,0.073622874358975,0.652044066168903,0.868504324517704,0.0802456268104921,0.156254804415873
"50",0.00108132142875409,0.165660962499913,0.797330095858749,0.066606624375293,0.0706766073925112,0.00427746013460666,0.0252894446361602,0.156241602446664,0.156241602446669,0.0424531914674391,0,0.014933947357659,0,0.0316955138771099,0.084502690004591
"51",0.246500168117153,0,1.40820323932696,0.167987289461394,0.0623648879738676,0.0851872493711475,0.162996799191853,0.0156287282813121,0.254070889444209,0.0553081360922422,0,0.0623648879738587,0.658274126450829,0.0339284609738912,0.278191533273112
"52",0.0241102430229444,0.0645427005686817,0.0126180864186078,0.0237545648561307,0.026567769360874,0.026567769360874,0.0107533576677946,21.5949727472201,0.0367060634445423,0.101600120195906,0.0348881202360215,0.0465984827074905,0.0297008554460211,0.0265677693608744,0.0297008554460211
"53",0.422621517655136,0.197563252564998,0.603030081285709,0.461001000479164,0.29366324699183,0.626668299096243,0,0.422621517655144,0.211310758827571,0.806540380552949,0.806540380552952,0.211310758827571,0,0.806540380552999,0.19756325256355
"54",0.385729700805952,0.127044467556685,0.405465923930277,0.747219516944155,0.842428482028978,0.385729700805952,0.287680155185742,0.577016018101268,0.842428482028978,0.729288046388158,0.287680155185764,0.435453546774169,0.341750251878776,0.28768015518573,0.483779695231694
"55",0.0308095876590163,0.0922321623367621,0.0793740497804382,0.179016349249053,0.178590432236973,0.179016349249051,0.188157412857744,0.15082204804941,0.137725832858255,0.17859043223696,0.178590432236967,0.592649465066063,0.0693694116718246,0.36639120020007,0.303167500365282
"56",0.103301527568491,0,0.084703223432632,0.0545089440129602,0.189550244710922,0.0510113755098035,0.0893444294866495,0.0683126019547579,0.289426052752576,0.268941374342484,0.0530865339455344,0.0781235910912245,0.621666265565972,0.103936891938764,0.189550244710925
"57",0.00731683125869161,0.0437934882424345,0.0121573334719665,0.0388912607171557,0.0164474707072197,0.0432086639235818,0.0658659312819821,0.0180617475322741,0.0493526830498349,0.0121573334719651,0.0286648861394463,0.0536919649828575,0.0493526830498361,0.064965007726481,0.0740074620885139
"58",0.864268092137952,0.177714136939204,0.477191120315391,0.405465859607926,0.167424366601388,0.405465903296524,0.405465903297178,0.405465809760868,0.477191120315391,0.177714136939245,0.458082990044866,0.0794648492024534,6.32235005125166e-13,0.177714136939258,0.167424366601358
"59",0.0690755278063257,0.0514516199656674,0.0070366250391456,0,0.0490375256558853,0.00126906710795519,0,0.0490375256558853,0.0226417432206048,0.0952970008314104,0.022058669509302,0.439974547939522,0.38821267911981,0.0337671625893357,0.0188527101776896
"60",0.184131724659044,0.0357669133634575,0.00841687554153412,0.0334906671612089,0.00150205623001781,0.367374120604989,0.0849607860915404,0.113349873231047,0.0898985726352728,0.46350476809547,0.0110041436480949,0.173312773174021,0.0138194745194335,0.017310343045516,0.0878858123361359
"61",-0.366204096222703,1.38629436111989e-100,0.00579693033087452,0,0.146605857684873,4.0251535877281,6.93147180559947e-101,0.146605857684873,0.146605857684873,1.38629436111989e-100,0.0367182352229684,1.38629436111989e-100,1.38629436111989e-100,6.93147180559947e-101,0.146605857684877
"62",0.00702777523340492,0.0342817535013414,0.0444013674069915,0.0576973783938268,0.0626669734094126,0.0255723391248421,0.00865898713339974,0.0626669734094126,0.0342817535013425,0.0590259090333354,0.0295685344799963,0.0734274031274647,0.0782249992409552,0.042619033846127,0.082434350897663
"63",0.108899470895784,0,0,0,0,0.259317557622408,0.00564310982386749,0.00955591316835272,0.00294447850043985,0.0044960570235412,0.00557731753069848,0.0227311336473783,0.046545906967733,0.0145555814844602,0.00192253691924349
"64",0.0671520823874351,0.0694885741622407,0.169927596787377,0.0623744272064398,0.182098840837045,0.139913270737475,0.14214159796753,0.00407138953981692,0.165018887101681,0.0383163135906982,0.0142118745385226,0.00435114147055715,0.000479378206097128,0.0441763809255779,0.159731764223394
"65",0.35591148644445,0.353136194575394,0.664882225394039,0.560142115809201,0.560142115809201,0.578129830551,0.353136194567855,0.578129830551,0.395837363311749,0.353136194577173,0.35591148644445,0.35591148644445,0.311897421246583,0.226760419498729,0.94050623609519
"66",0,0.326068220772925,0.561781103513631,0.408974139372876,0.242729507377417,0.146910791316721,0.123022036193702,0.26447788573825,0.242729507355366,0.415196739598134,0.326019338805341,0,0.122542772003947,0.113896570397081,0.390263822812376
"67",0.433484250320566,0.455271263246817,0.266672971006782,0.395066230996301,0.592778051438533,0.347061606687496,0,0.395066230979123,0.47823590757299,0.385005647396537,0.614025540444418,0.219377381874119,0.266672971006867,0.26159069619979,0.0407125796440731
"68",0.287679673034916,0.287679673034916,0.35809152259552,0.389528918093791,0.435453549167627,0.389528918093791,0.628608826900274,0.436471259077473,0.341751158233363,0.842428338875018,0.436471259077473,0.127042777742267,0.582265627376332,0.842428338875018,0.231048495127933
"69",0.444840038810527,0.237104369611281,0.660359382249303,0.25797046463444,0.538416962608969,0.582433545504241,0.582433545504241,0.515940929268891,0.244053615314369,0.25797046463444,2.36715341223973,0.538416962608918,0.40237836504453,0.538416962608888,0.515988396977601
"70",8.46773857176384e-05,6.55265632656023e-05,4.79253511470601e-06,1.08206524792598e-05,1.08206524792598e-05,1.08206524792598e-05,0.00383199857365637,6.55265632654722e-05,1.41331204056572e-05,1.08206524791488e-05,6.07340235014853e-05,6.07340235014115e-05,1.41331204056572e-05,0.00144641564755102,8.46773857176384e-05
"71",0.476275642375869,0.451573442426477,0.492964990909808,0.451573442426437,0.626062787504352,1.12869902941883,0.637780743713191,0.637780743713191,0.62606278750443,0.637780743713124,0.282310633010353,0.219004914139366,0.214834071421194,0.238176193217205,0.451573442426469
"72",0.202360860927343,0.136347840496028,0.462181725241232,0.975273399954678,0.0471666003331173,0.165858739544625,0.136395272065109,0,0.0484828117115778,0.47656802203369,0.15445416143093,0,0.30693074754687,0.476568022033582,0.302023874854423
"73",0.00592779216958471,0.00341706648075977,0.00743183280204873,0.0121913904069985,0.0028550660177456,0.00743183177975189,0.00120199949960158,0.00571013203549142,0.00571013203549142,0.00341706648075977,0.0028550660177456,0.0121913904069985,0.0126569944583373,0.0105257386782578,0.00482490642082103
