date,workerid,amount
Tue Dec 04 11:00:20 PST 2018,A16TP8YGKE1FJ5,0.5
Tue Dec 04 11:02:47 PST 2018,ATKQ7PCEFIVO1,0.5
Tue Dec 04 11:04:56 PST 2018,A3U21PUMQ6NGT2,0.5
Tue Dec 04 11:05:25 PST 2018,A26M997VYVK0E6,0.5
Tue Dec 04 11:06:42 PST 2018,A16MUJIZLQCSOM,0.5
Tue Dec 04 11:08:28 PST 2018,A2RQMEPIHW5BOS,0.5
Tue Dec 04 11:15:50 PST 2018,A25R2OI9L2Q1OW,0.5
Tue Dec 04 11:17:53 PST 2018,A1ING769NXJIHR,0.5
Tue Dec 04 11:30:39 PST 2018,AUHRS2GFPRADF,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
