date,workerid,amount
Tue Dec 04 11:02:54 PST 2018,A2RVEG53L48BAE,0.5
Tue Dec 04 11:05:18 PST 2018,A19L8SNH73AX1Z,0.5
Tue Dec 04 11:06:07 PST 2018,A3A2TB8AGJGPE6,0.5
Tue Dec 04 11:06:50 PST 2018,A257J3DRPT3OUZ,0.5
Tue Dec 04 11:11:46 PST 2018,AWXIEV9H6KT9E,0.5
Tue Dec 04 11:31:36 PST 2018,AAR6MYZQ0EYMZ,0.5
Tue Dec 04 11:32:09 PST 2018,AV7UX8QQXABSK,0.5
Tue Dec 04 11:34:54 PST 2018,A2I0ANKY20XQRX,0.5
Tue Dec 04 11:35:31 PST 2018,A15XX0WDRG29E7,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
