date,workerid,amount
Thu Dec 20 09:22:42 PST 2018,A1YXQDZYCKILTT,0.5
Thu Dec 20 09:23:20 PST 2018,A2MYLV7DGUL42B,0.5
Thu Dec 20 09:23:54 PST 2018,A791T664W1GCS,0.5
Thu Dec 20 09:24:10 PST 2018,A3I79JC8TT66MP,0.5
Thu Dec 20 09:26:16 PST 2018,AWQP20VVZBLSF,0.5
Thu Dec 20 09:28:38 PST 2018,AZ4VXFB3CJQ3I,0.5
Thu Dec 20 09:32:20 PST 2018,A1GKD3NG1NNHRP,0.5
Thu Dec 20 09:37:27 PST 2018,A351LMMMFYPM7U,0.5
Thu Dec 20 09:55:53 PST 2018,AE620N834Q3GA,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
