date,workerid,amount
Thu Dec 20 09:19:53 PST 2018,A3FCZNB9E8K3CX,0.5
Thu Dec 20 09:22:03 PST 2018,A28HB7240OFGEW,0.5
Thu Dec 20 09:23:25 PST 2018,A11UBOE8N877JJ,0.5
Thu Dec 20 09:26:28 PST 2018,A2NGMLBFZ3YQP5,0.5
Thu Dec 20 09:28:26 PST 2018,A1PZIN8H1VI6SY,0.5
Thu Dec 20 09:42:12 PST 2018,A2C73Y1COWCA51,0.5
Thu Dec 20 09:58:26 PST 2018,AS7L3W5BC1PNX,0.5
Thu Dec 20 10:23:01 PST 2018,A3BTK49X4ITNXJ,0.5
Thu Dec 20 10:39:08 PST 2018,AXY0D2AMLKE2A,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
