date,workerid,amount
Tue Jan 15 16:10:26 PST 2019,ABL3H3O3BI8ZD,0.75
Tue Jan 15 16:13:10 PST 2019,A35ZWJQ7GJHXUD,0.75
Tue Jan 15 16:17:05 PST 2019,A3774HPOUKYTX7,0.75
Tue Jan 15 16:17:29 PST 2019,A25R2OI9L2Q1OW,0.75
Tue Jan 15 16:22:08 PST 2019,A3D70ANCSMGX5F,0.75
Tue Jan 15 16:24:18 PST 2019,A1AF25FCVKC87X,0.75
Tue Jan 15 16:37:26 PST 2019,A3TUJHF9LW3M8N,0.75
Tue Jan 15 16:39:41 PST 2019,A27H6WMJBXIOKI,0.75
Tue Jan 15 17:52:10 PST 2019,A1TP0SGMUSJ34B,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
