date,workerid,amount
Tue Jan 15 16:08:22 PST 2019,A2S00V7RUU121E,0.75
Tue Jan 15 16:09:32 PST 2019,A2O4QLHKZ3A0PM,0.75
Tue Jan 15 16:09:54 PST 2019,A207149DHAS89K,0.75
Tue Jan 15 16:10:45 PST 2019,AXU1TF7YTKKMH,0.75
Tue Jan 15 16:13:40 PST 2019,A2IJJOV2S8AYLW,0.75
Tue Jan 15 16:15:01 PST 2019,A19DZAFFZEU6GN,0.75
Tue Jan 15 16:18:08 PST 2019,A2DVV59R1CQU6T,0.75
Tue Jan 15 16:38:58 PST 2019,A107RJSS561Y7R,0.75
Tue Jan 15 17:08:27 PST 2019,A2ZGAH6NOSU2PO,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
