"","V1","V2","V3","V4","V5","V6","V7","V8"
"42",46,14.6644983445061,0,0,3.86468132266763,14.6581040484114,3.8133072209362,3.86468132267157
"43",47,8.15160306878016,0,0,6.82850038739876,6.83792385681882,6.82716515843133,6.89758498841534
"44",49,5.3777795448625,0,0,4.69933757936257,4.70793754454091,4.69774519200304,4.76613199297122
"45",50,4.75712086378666,0,0,4.60880468148945,4.60662816853031,4.6071028005656,4.60671935293189
"46",51,9.6226039644018,0,0,6.48921503258612,9.60309199792046,6.48178545295678,6.48669939108517
"47",52,1.1733604908448,0,0,1.1912935599272,1.11298331830295,1.11859952742586,1.11859952742562
"48",53,11.7575499504766,0,0,7.05726912666746,11.6470089644468,6.39711609820752,6.39711609539186
"49",54,6.03929408449852,0,0,4.33146289402078,4.32994709143806,4.32994709143806,4.41832593324657
"50",55,5.11073820970768,0,0,4.22214382526819,4.23318273735243,4.22072286501969,4.28479037636228
"51",56,6.09742255694712,0,0,5.01412354313911,5.02169091870302,5.01282337625918,5.08520630650836
"52",57,15.0111195696534,0,0,6.04244460760004,14.9155961889214,5.321964494069,5.86216887919563
"53",58,8.36721329482357,0,0,6.70231849462365,7.04570956097044,6.71382411060256,6.59647781659599
"54",59,1.87750883347903,0,0,1.53504710121057,1.5408292525062,1.53414748499026,1.33332335891064
"55",60,10.0250130050473,0,0,8.80025316030349,9.34391284908644,8.81432598077919,8.81187245383958
"56",61,9.7691070969115,0,0,8.86769451287896,9.07221590517373,8.87575265639228,8.82846188294658
"57",62,0.0399399372543288,0,0,0.155050667703191,0.039624705547812,0.0399399373468396,0.0399399407464218
"58",63,0.0301480276642264,0,0,0.183767308262349,0.0293772707884052,0.0301480699276057,0.0301480310161608
"59",64,5.84330089502594,0,0,4.74588966242621,4.74437923724836,4.74437923724836,4.8116592430246
"60",66,3.78383622199938,0,0,3.47048909373335,3.77172076711369,3.21003523375238,3.7838362344868
"61",67,0.639977621815907,0,0,0.81049465469763,0.629485286546272,0.631905658819111,0.631896763513356
"62",68,7.69051461823177,0,0,6.6253517317806,6.63190683091777,6.62342451881272,6.71635571247435
"63",69,0.855014086062857,0,0,0.784665920360127,0.75003014984451,0.749897420768245,0.653899802078661
"64",70,1.8770498166768,0,0,2.24901138171693,1.78962452212256,1.8770501378873,1.87704982375908
"65",71,0.83830648012713,0,0,1.1012016729253,0.781232265430458,0.838306499763185,0.838306484536736
"66",72,2.26144750306697,0,0,2.24945160529195,1.72394092397198,2.2252816857883,2.22528168578441
"67",73,0.388185251182734,0,0,0.532820228100945,0.367843705565675,0.38818532466574,0.388185253387759
"68",74,4.03415154737914,0,0,3.55074694903586,3.6007150915794,3.54907454156606,3.50542285560535
"69",75,10.3414023653689,0,0,9.92116534399715,9.92358398145559,9.92091538221385,9.93701379848481
"70",76,4.70056017485279,0,0,3.49821562984737,3.4968662051978,3.4968662051978,3.5735222088459
"71",77,5.86523143762994,0,0,4.77411610138464,4.78486579006075,4.77273486092,4.8374498242465
"72",78,8.68727578871468,0,0,8.66136379076688,8.68727591968326,8.28239253148044,8.28239253147883
"73",79,5.77583158439859,0,0,6.63777208613714,5.25726154386921,5.7758318928498,5.77583160363907
"74",80,0.532853675854362,0,0,0.463381413497594,0.343413510973357,0.42654011612926,0.372145156312773
"75",81,2.16909848918293,0,0,1.86052711296106,1.86917816855568,1.85934080677069,1.85934080677069
"76",82,2.20136326567,0,0,1.77029667037882,2.08494370485029,1.51399261419289,1.51399261415282
"77",83,1.2530057886899,0,0,1.3420358574894,1.19664314977322,1.25300612832695,1.25300579281022
"78",84,4.98153586021774,0,0,4.43573981166914,4.4516950818557,4.43367017809041,4.49351927735545
"79",85,13.8680374143167,0,0,9.36510990526764,13.773937426697,9.10807637295273,9.26398028738075
"80",86,3.41713958610729,0,0,4.14252607535685,3.18161137544901,3.4171402188939,3.41713959557304
"81",87,8.42063982115697,0,0,7.42892434677614,7.87929193363563,7.43115719545768,7.40305487803162
"82",88,12.0733914659446,0,0,7.42182856197299,11.9838717736905,7.05726461312882,7.05726461283622
