"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"18",20,9999176414.33477,9998918150.25788,0.0277020334313638,2.98077716414998,10,0.9016496579471,10,3065.69737576956,3749.66504092605,-10
"19",21,0.638056460375079,0.0253877791337647,-0.203211065672055,0.000666325588936284,-10,0,-0.20321136324997,0,0.0245388170045502,0.932635163853729
"20",23,6.41106410574898,10.0165805302614,0.00600492232171628,8.14164383751813,-10,6.33235837634063,-10,0.000568584597530661,1.18100115097363,-1.04336604701097
"21",24,0.613612636949814,0.0289628079378275,-0.209631617730838,0.000452052718379518,-10,0,-0.209649875794641,0,0.0283020834119905,0.910754786895296
"22",25,0.871210221538134,0.0420913664410306,-0.0794486875684031,0.000928115897880872,-10,0.00193554031728072,-0.729349138948337,5.05070574368564e-05,3.04483804104927e-05,-0.401767153822251
"23",26,0.801105730470588,0.0324322806520141,-0.211654390151138,0.0004433888055448,-10,0.000650768997789158,-1.58556990741854,0,0.0310001894704098,0.915541132926904
"24",27,9999695339.74212,9999136035.33214,0.0874030566819169,1.39451057911817,10,0.333957450785341,10,3744.47341809703,3397.88938060929,-10
"25",28,9997470335.82729,9997735117.31726,0.0438883441396765,4.00510223717722,10,0.635799069730109,10,2113.07779752313,3440.06785282784,10
"26",29,0.22600222344197,0.00482218057580019,-0.164088549165841,0.000989998511380735,-10,0,-0.164092764575851,0,0.00439758380619952,0.9244716050501
"27",30,0.583419183964525,0.0173649627806875,-0.57175818583399,0.000765470620335908,0.0794737943904821,0,-0.571758553905634,0,0.0158735152880808,0.883128847480225
"28",31,9999128288.80683,9999135011.17355,0.0650384899421021,2.28519331339066,10,1786724.42854794,10,3678.02378906128,3725.56994677068,-10
"29",32,0.0168770239967227,5.8811045049607e-05,0.0539607831926601,0.000689378609208844,0.264645679121756,0.00289329114451586,0.563441790038954,0.000722448414668201,0.0118530040123377,0.764304251945533
"30",33,9998647333.46645,9999158613.05919,0.0659474510322813,1.07058469995252,10,670949.862428125,10,3269.43589892603,3281.04863568568,-10
"31",34,9998641307.94298,9998593747.32773,0.000553812979548158,0.859238704533374,10,2949837.22892352,-10,3644.92954098098,3656.30928431267,-10
"32",35,0.223961740939804,0.00458081808413679,-7.10782414803575,0,-10,0,-5.92622434598187,0,0.00429499179389138,0.897831891674032
"33",36,0.303206023696848,0.00443633690685852,-7.10736694310271,0.00096273001885421,0.0253831742005774,0,-5.68843351124346,0,0,-10
"34",37,9998585495.86502,9998703785.77207,0.0143632791496951,0.428949193175324,10,521614.290510564,9.99999999970384,3256.42887398709,3858.4493916162,10
"35",38,9997391060.13462,9995103714.92228,0.167200887888407,2.24931423314466,10,0.153585460139558,10,0.153586687843334,0,10
"36",39,9984671122.46301,9987571254.48878,0.0146397264946494,15.8341074875425,10,360603.261217806,-10,1383.61986541754,1576.87864457676,-10
"37",40,9999638603.97601,9998706092.61679,0.0597586154456006,1.4295065376624,10,567967.387490175,-9.99999214423357,6033.15965530053,13522.1662043711,-10
"38",42,0.339098827114704,0.00933464675941746,-0.386945988282832,0.000753535542306715,0.0834440042837886,0,-0.386947075386133,0,0.00884735079243774,0.922064152156482
"39",43,0.228400538291185,0.00292965052156546,-0.19167185624873,0,-0.191670114580601,0,-0.191670180568043,0,0.00257800431873178,0.917652586141284
"40",44,9989809616.71743,4.36220679699798,-0.0019145117126544,0.218321163261017,5.8716761270941,127945.291663817,-10,0,3.84274468399525,-10
"41",45,1.8383397042124,0.160198023093053,-0.0974953621171985,0.000547656713329387,-10,0.066315923488281,-3.23121502454847,0,0.000198756313942694,-10
"42",46,9997216002.99762,9997824563.30643,0.536899367164349,13.4916453542149,10,0.0258740137377455,10,0,0,0.536909115170785
"43",47,0.222812121057208,0.0046744360778498,-0.222140070636033,0.000998456084054973,0.0949992198321412,0,-0.222141639925183,0,0.0045214729163324,0.954870317120717
"44",49,0.57046031944911,0.0148850461665979,-0.41872799646567,0.000514969625383053,0.100615412810907,0,-0.418727286993108,0,0.0135900263840952,0.912653141608883
"45",50,2.22807226962419,0.0901796867025505,-0.189849434850844,0,-0.189848947601615,0.121228728617166,-10,0,0.0936805899795263,0.847331001932866
"46",51,9998683510.69641,9994065940.1979,0.136696890225862,4.9355332044818,10,0.00662165571145631,1.74478794980801,0.0027547204385297,0,1.38327354931767
"47",52,0.460535027334662,0.445721322567102,0.00485869124423333,0.225876424982337,3.1442947345814,0.410478785099849,0.571616774381639,0.410477425022821,0,0.5716149014654
"48",53,9999099657.92587,9997958788.1071,0.211818113013022,1.99577820299977,10,0.118053252012415,10,0.11805101341857,0,10
"49",54,0.19719015319095,0.00338466007308517,-0.189986189678143,0,-0.189985057573309,0,-0.189985045850905,0,0.00325921800318027,0.95951873944814
"50",55,0.361493725494425,0.0134377786333872,-0.224317317167034,0.00075380010572349,0.0954546025943873,0,-0.224318979449851,0,0.0131284406550533,0.935531693090177
"51",56,0.278324456531675,0.00604522915015522,-0.142165283041239,0.00051243660887917,0.0920335525277849,0,-0.142182045283401,0,0.00549559356329531,0.939564090903141
"52",57,9999136493.26825,9996832721.28373,0.243024281939828,2.08869270350238,10,0.100917367435567,10,0.000820835077997266,0,1.91512386321011
"53",58,0.018421806846851,5.8811045049607e-05,0.0465298400456488,0.000671661519530562,0.186422188273564,0.00178403651463865,0.434975265311305,0.00063968307860308,0.0301503510328224,0.68402231986035
"54",59,0.541644500103225,0.0339661686670948,-0.0888658881471253,0.000474985070241967,0.0965093896818399,0.00147930537890794,-0.79735303217829,0,0.000682407413906482,2.40889117586069
"55",60,0.0183276492616315,5.8811045049607e-05,0.0523763120084519,0.000696728368760944,0.244053165763087,0.00244734486768063,0.520466003744736,0.00140872752633728,7.07904485194129e-06,0.471314360486047
"56",61,0.0288301289763626,5.8811045049607e-05,0.0387412326491486,0.000695483579143895,0.189161708777192,0.00174355423628631,0.353912432325721,-4.33680868994202e-19,0.0388136987170293,0.921784178866453
"57",62,9975642681.46464,9990925321.84521,0.00161968035276894,10.4364986016566,7.32258758678163,110212.946692905,-10,1.36123068766775,0.457713908201583,-10
"58",63,9959685087.56825,9974755030.01305,0.0100376586961716,15.3969418602473,10,1702669.25345754,10,700.812669211605,881.132255638471,-10
"59",64,0.299488566487034,0.00496712015841313,-0.170342240631371,0.000987135837073563,-10,0,-0.17033459701244,0,0.000604696606914581,0.771281507792231
"60",66,9998248199.05296,9999231552.98106,0.0692927234460479,5.8310098025602,10,0.392668904798408,10,1903.83221596483,1521.78986562379,-10
"61",67,1.66770197291721,1.93253190052274,0.00638278005766488,1.14720362485291,3.53259517654981,1.70745976619653,3.10349767073166,1.6995386535462,0.0360603241921712,3.83604006225668
"62",68,0.395024851849465,0.00990872398595599,-0.433553368664502,0.000775896860092082,0.0506878401373112,0,-0.43355100989741,0,0.00890203968558601,0.872151939252021
"63",69,0.803612657378457,0.208358760516729,-0.0597825790556259,0.247991673061578,0.201597477842414,0.210815684464477,-4.40714052299624,0,0.0330707425384664,4.18220733032934
"64",70,9998514065.00123,9999120137.55239,0.0370163150227428,1.01679331957243,10,1481396.0673887,-10,2881.02739237037,3683.30954153783,-10
"65",71,9996341809.44273,9994075538.52809,0.0242083988319935,1.82396011279766,10,3223561.5419796,10,2872.93117373574,3016.07966649129,10
"66",72,2.98416724216702,0.226802158068313,-0.067855947857169,0.0142676552123142,4.26135965266899,0.184138922791423,-4.65513512714617,0.000539063046132402,0.11910394411061,-2.01943280203658
"67",73,9997541582.46886,9999111427.37677,0.0525067281914121,2.57454985009547,10,4958228.50743184,10,3504.25281513422,4225.01891314522,10
"68",74,0.0749078309018115,5.8811045049607e-05,0.0187491317770187,0.00071168231932655,0.205677876378298,0.0017950563720071,0.180608653544629,0.000913735493393948,0.048882938326321,0.593215621763968
"69",75,0.233310453611637,5.8811045049607e-05,-0.0147325376819733,0.000508161156229061,0.168300429991682,0.00114515027698883,-0.133515282519984,0,0.000700425382390442,0.978906241496559
"70",76,0.249072178406467,0.00682707207734005,-0.151288555850952,0.000997593143300693,-10,0,-0.151294240932225,0,0.0064516587156911,0.933510752557942
"71",77,0.292021305882746,0.0126748197598082,-0.257785013754733,0.000512343033110087,0.0958905639489966,0,-0.257776646941927,0,0.0125191937306073,0.968035984272346
"72",78,9996226202.46804,9996860259.77687,0.048506095839028,58866.3096272448,10,0.553976571414093,10,0.553976422290562,0,10
"73",79,9999567280.19119,9999961280.78437,0.0678630924242601,0.57768180893907,10,620518.150491507,10,2919.79146010767,2792.75886795943,-10
"74",80,0.699833094530094,0.209687828639823,-0.029209657913837,0.0230003544634128,3.5122673032158,0.320297474792256,-4.14506601449461,0,0.000975741573406266,2.72900903255411
"75",81,0.875913547416122,0.0322013494702718,-0.123393649649362,0.000954100298627506,-10,0.00155047950502486,-1.12029958551093,0,0,-0.123431275323867
"76",82,9999277781.49275,9999111512.15734,0.0683527292135279,0.810283468155355,10,0.39802034413321,10,0.398017396896079,0,10
"77",83,9999460597.19357,9999092840.08465,0.0582569726129482,2.61901855324107,10,852693.340518604,10,4165.14094920119,4255.40709020586,10
"78",84,0.940990907053729,0.0372790867741108,-7.08946491645147,0,-10,0,-10,0,0.0357716918461887,0.902706267128372
"79",85,9993392315.82569,9998278463.43045,0.226134356925541,2.42286320298987,10,0.104469250947631,10,0.00367380078585012,0,2.51824891531012
"80",86,9998867708.13421,9999917245.72544,0.0549139244835529,1.09938130947312,10,1385782.05913903,10,3799.44030212177,4170.49296970478,-10
"81",87,0.0192686957979979,5.8811045049607e-05,0.0514572429982695,0.000677120094668414,0.248389078152767,0.00283133362860878,0.532313204349896,0.000919454981978097,0.0215969027861595,1.03855623051532
"82",88,9999287503.97122,9999209986.08405,0.211547299800656,2.112058300522,10,0.120337571863491,10,0.120337361739123,0,10
