"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0,0,0,0.00690436891430732,0.170096383533469,0.625881916995037,0.152421273568534,0.337777931873754,0.00080044159183924,0.283158877141405,0.381393375699248
