"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"48",53,0,0,0,0.11805101341857,1909.92709840895,0,1247.76640439485,10,-10,0
"49",54,0,0,0,0,0.00263633185552837,0.00325921800313945,0,0.959518739448549,-1.96517704832326,0
"50",55,0,0,0,0,-2.01642565119574e-20,0.0131284406550533,0.448808968982749,0.935531693090177,0.574985695157708,0
"51",56,0,0,0,0,0,0.00549559356329531,0.00542038790323771,0.939564090903141,0.927590930025988,0
"52",57,0,0,0,0.000820835077997266,0.000503058759319985,0,0,1.91512386321011,1.04760262086849,0
"53",58,0,0,0,0.000639683078582411,0.000553478331052785,0.0301503510327439,0.0917797446609394,0.684022319859702,1.03106988964877,0
"54",59,0,0,0,0,0,0.000641515568932131,0.000227809578549195,2.41284236809796,2.16012701535237,0
"55",60,0,0,0,0.00140872752633728,0.000891170422603321,7.07904485194129e-06,0.0837598474072239,0.471314360486047,1.04805420512135,0
"56",61,0,0,0,-4.33680868994202e-19,0.000865593327611443,0.0388136987170293,0.0741010118230494,0.921784178866453,1.02988582762169,0
"57",62,0,0,0,1.36122739977579,1.36122503708939,0.457715756408723,0.457800285545427,-10,-10,0
"58",63,0,0,0,706.047269825635,822.303664504686,872.270730421596,1081.90649043955,-10,-10,0
"59",64,0,0,0,0,0,0.000604697395583129,0.00508227180838562,0.771281689013891,1.02662154811014,0
"60",66,0,0,0,1910.56501215954,1635.80128651196,1562.10056727648,1856.23245904542,-10,-10,0
"61",67,0,0,0,1.69953865630728,1.69935638069453,0.0360603237918003,0.0361167223152047,3.83604006656131,3.83629531413873,0
"62",68,0,0,0,0,0,0.0089020396856273,0.00891213553340139,0.872151939252063,0.871626050537234,0
"63",69,0,0,0,0,0,0.0330707460357495,0.216579618856011,4.18220741439212,0.883544252760987,0
"64",70,0,0,0,7484.99480301855,3172.6280976886,9911.71547993433,3622.3895015403,-10,-10,0
"65",71,0,0,0,2317.38107303817,6246.15334688974,2771.7259527951,9208.19083385297,10,-10,0
"66",72,0,0,0,0.000539063029598544,0,0.119103916291857,0.000592129417425849,-2.01943246363299,-10,0
"67",73,0,0,0,2641.19888967811,2596.47976298221,3409.00779024879,5747.45607732289,-10,10,0
"68",74,0,0,0,0.000913735493400003,3.46944695195361e-18,0.0488829383257624,0.11603309891465,0.593215621761774,1.03883107045245,0
"69",75,0,0,0,0,0,0.000700425382390442,0.000843878671283794,0.978906241496559,1.03886198280307,0
"70",76,0,0,0,0,0,0.0064516587156911,0.00066862695714197,0.933510752557942,-10,0
"71",77,0,0,0,0,0,0.0125191937306073,0.012823274140515,0.968035984272346,1.03010816326991,0
"72",78,0,0,0,0.553976422289953,1038.44691451063,0,1620.15261594756,10,-10,0
"73",79,0,0,0,4772.16414684709,1760.66671554108,4728.1151422413,4114.4793781374,-10,-10,0
"74",80,0,0,0,0,0,0.000975741894257379,0.215550593411524,2.72900912426034,0.932004406968045,0
"75",81,0,0,0,0,0,0.000572920385750646,0.000773195397820708,0.0850798163029125,-10,0
"76",82,0,0,0,0.398017396861668,2053.17209308222,0,3629.1714772576,10,-10,0
"77",83,0,0,0,4149.00171280952,2898.18889990478,3931.93738657599,5033.648403073,10,-10,0
"78",84,0,0,0,0,0,0.0357716918484777,0.0363324311728001,0.902706267128365,0.930714747947945,0
"79",85,0,0,0,0.00367380078585012,0.000612714037008932,0,0,2.51824891531012,1.09647174658801,0
"80",86,0,0,0,3047.24314900817,0.000440991665044323,3373.10295952473,3.5056913535095,-10,-10,0
"81",87,0,0,0,0.000919454981776717,-5.41146572915295e-17,0.0215969027864631,0.0928175441438595,1.03855623051285,1.04839549280091,0
"82",88,0,0,0,0.120337361739123,2825.3469517191,0,1446.51696504169,10,-10,0
