"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,7.42503015335163,0,7.04709787218529,7.22452980890791,0,7.17063682461707,0,0
"2",1,5.97770759931352,0,3.0146594583768,6.01832673706428,0,5.97770760023007,0,0
"3",2,6.47674743744097,0,3.33851556845755,6.40695364809676,0,6.13274705202492,0,0
"4",3,9.26773875733794,0,6.98111247308727,8.74809077030564,0,9.26773938512748,0,0
"5",4,6.38676564078064,0,3.73695762705167,6.62760272986944,0,6.38676644983386,0,0
"6",5,0.427576820015419,0,0.48789385677061,0.404028826283654,0,0.42757685144754,0,0
"7",6,4.2836262356444,0,2.43889104047318,3.48295634915985,0,4.28362646951347,0,0
"8",7,3.30574859532942,0,2.72929356706063,2.90225498541885,0,2.68992155080248,0,0
"9",8,9.57540006544931,0,4.89550413963093,9.58915600472481,0,5.40360457320689,0,0
"10",9,3.04495185543347,0,2.59129429868548,2.87230966897784,0,2.842039638357,0,0
"11",10,0.634755763789403,0,0.645315568490989,0.658297453028281,0,0.626407541796936,0,0
"12",11,0.474633573368137,0,0.301048559190408,0.318552820538427,0,0.281137088114907,0,0
"13",12,0.126868830060845,0,0.0844688146668823,0.0958569907818194,0,0.0970018524155155,0,0
"14",14,1.73695963093883,0,1.71821481248794,1.69572188297083,0,1.71540146965093,0,0
"15",15,2.68484835480011,0,2.43031394967722,2.49369848014517,0,2.41052906523253,0,0
"16",16,17.9100431025166,0,14.2409292293484,18.1970596236637,0,17.9100434537523,0,0
"17",17,5.77782353917834,0,2.14796476969297,5.59982030606986,0,5.42569581586731,0,0
"18",18,0.231089389000378,0,0.248089215275169,0.250731036124854,0,0.231089394165291,0,0
"19",19,0.841091870323866,0,0.800390196463322,0.897733270232003,0,0.841092035695458,0,0
"20",20,0.41056747627144,0,0.442451309672228,0.409488837295853,0,0.410567502006064,0,0
"21",21,13.6444363430236,0,13.0889983136391,13.2603722164008,0,13.0541248888926,0,0
"22",22,0.44913415958979,0,0.487399637890504,0.466979950495789,0,0.449134184569807,0,0
"23",23,0.306421769308569,0,0.256611949652417,0.311793061169161,0,0.295549447293516,0,0
"24",24,4.86601862563806,0,1.39837539576884,4.53892951314881,0,4.3110329626506,0,0
"25",25,1.87010812469742,0,1.61685594576861,1.68572491231694,0,1.60322628448597,0,0
"26",27,6.70975355402942,0,4.09273773583235,6.43068829785533,0,6.27770118601599,0,0
"27",28,4.72415919741695,0,4.42430032947188,4.61936025119272,0,4.60750811753455,0,0
"28",29,1.32004665585747,0,1.24758338941873,1.05307360109866,0,1.24951662510699,0,0
"29",30,10.5626237932699,0,8.06148680757688,10.4157580528861,0,10.11324242402,0,0
"30",31,6.30840226673956,0,5.95357127155461,6.0637262777896,0,5.93654011881584,0,0
"31",32,4.20743357064252,0,3.70870783422152,3.78743894763301,0,3.63063071233669,0,0
"32",33,5.97770905478124,0,4.97847963049468,5.16291558363966,0,4.81937477264214,0,0
"33",34,0.795644646355,0,0.887547122290478,0.861575233545012,0,0.795644733333195,0,0
"34",36,2.55435909004471,0,2.48012405616734,2.44267549511501,0,2.47122509676286,0,0
"35",38,0.489531004671852,0,0.584717754432214,0.483894674112014,0,0.489531060305757,0,0
"36",39,2.86833228689423,0,2.28821126231105,2.43146223885877,0,2.2309957489605,0,0
"37",40,4.15133149359571,0,3.61103411395043,3.76893195373149,0,3.56740717480178,0,0
"38",41,0.456432357861445,0,0.225951740366531,0.439197950117581,0,0.381051711975069,0,0
"39",42,3.18825189320242,0,3.41432297890068,2.61533000530938,0,3.18825194868831,0,0
"40",43,6.40100568745428,0,6.36117176317067,5.47762135474711,0,6.40100630684797,0,0
"41",44,5.0216361441242,0,4.05876803506508,5.01507669786201,0,4.99716742422811,0,0
"42",45,0.289267056592649,0,0.312703249353994,0.279192183979466,0,0.274388042585811,0,0
"43",46,5.26748539401389,0,2.83574560373427,5.2323867536158,0,5.22765258937589,0,0
"44",47,1.80692389769544,0,1.86574821237552,1.78125747166332,0,1.80626305813262,0,0
"45",49,7.79881182570604,0,3.5162481780093,7.60503843801901,0,7.40132196543678,0,0
"46",51,0.191451223358675,0,0.288313710912605,0.238888564228443,0,0.191451256397072,0,0
"47",52,0.476405941167335,0,0.447546784006261,0.453883135272434,0,0.442387845532088,0,0
"48",53,11.3286862730884,0,10.8939463490322,11.0309421274472,0,10.8697475127652,0,0
"49",54,2.09938141079728,0,1.58581074779886,2.09541492159635,0,2.09938141161282,0,0
"50",55,0.450890426338917,0,0.461138524309422,0.493686420952238,0,0.450890454916711,0,0
"51",56,2.17471394817198,0,1.99706360627563,2.04659658066422,0,1.98830594746154,0,0
"52",57,1.37485419165368,0,1.372590288588,1.28418131845645,0,1.36811272148778,0,0
"53",58,11.8573658712406,0,11.9400284795593,10.5781569659902,0,11.857366083426,0,0
"54",59,0.392917229284025,0,0.318998103141255,0.398195925973119,0,0.392917255610103,0,0
"55",60,3.15513589581289,0,2.96604825759804,2.99840692106058,0,2.98412973657297,0,0
"56",61,0.670664166801412,0,0.666809515435487,0.657736678968181,0,0.655802437343281,0,0
"57",62,2.77631084372001,0,2.91487199302022,2.69464949994614,0,2.77631086326211,0,0
"58",63,10.0813540509196,0,7.35033656471018,9.72039000478903,0,9.52306694879908,0,0
"59",64,0.459691883210754,0,0.281763530036942,0.410700194699015,0,0.373534654558209,0,0
"60",65,17.9382139794833,0,13.2950457480428,17.8493622466975,0,16.1961267177595,0,0
"61",66,5.43657155537221,0,4.35884770946543,4.91055690422225,0,4.70746678242793,0,0
"62",67,5.56648363994959,0,2.69540103081145,5.61295999613943,0,5.5664839044606,0,0
"63",68,4.85665595928533,0,1.42435954868675,4.75558861088182,0,4.54070161395386,0,0
"64",69,3.33553969464184,0,2.86154317261911,3.003480606474,0,2.83225448634979,0,0
"65",70,8.59791187901731,0,7.29437471462962,8.44619303845675,0,8.35416963744367,0,0
"66",71,0.010761905766011,0,0.0874605602051888,0.0240428326547607,0,0.0107619102267596,0,0
"67",72,2.00775227263829,0,1.94840812770927,2.09446882125705,0,2.00775233661817,0,0
"68",73,4.59348319692209,0,3.87535019320404,4.22802777998801,0,4.068780548421,0,0
"69",74,16.8957705329603,0,17.6271502254593,15.5246901650885,0,16.8957708365486,0,0
"70",75,2.33048743571343,0,1.80950434073028,1.95787044660372,0,1.77217060835774,0,0
"71",76,0.936944757382824,0,0.810963807482255,0.866011816587684,0,0.81032187460516,0,0
"72",77,3.24688820162698,0,2.92329135626293,3.00952890058858,0,2.90645110667676,0,0
"73",78,0.333709463207773,0,0.179727188293401,0.322231388537312,0,0.317678299518941,0,0
"74",79,0.998395907886723,0,0.794275287334278,1.06367486052407,0,0.998396019936101,0,0
"75",80,7.92233610334448,0,5.01152407191835,8.22864803740558,0,7.92233615153925,0,0
"76",81,0.106471179472143,0,0.18449642534717,0.128229186525598,0,0.106471238354577,0,0
"77",82,7.41209525277171,0,6.68682586055762,6.90427388271904,0,6.65017805132779,0,0
"78",83,0.362371517585441,0,0.356000911166725,0.360233557069642,0,0.358796646674631,0,0
"79",84,5.46291674392886,0,3.56891214256902,5.08258921487299,0,5.46291680108056,0,0
"80",85,3.02208539317876,0,1.97500618529559,3.01229650535577,0,3.02208539535484,0,0
"81",87,0.0223030627097475,0,0.0904835199323487,0.037927183617627,0,0.0223030773849303,0,0
"82",88,5.18841468778443,0,4.44799890030532,4.629720392483,0,4.36706128189291,0,0
"83",89,1.57112082698123,0,1.3421533256292,1.69650287969512,0,1.57112087574259,0,0
"84",90,0.922942075242292,0,1.00194315417623,0.931048993097268,0,0.922942118167652,0,0
"85",91,1.73827542073359,0,1.83715743273773,1.83955282318741,0,1.73827554653999,0,0
"86",92,8.30288976717506,0,5.33808726647987,8.36629558480322,0,8.30289019341589,0,0
"87",93,0.639857945532613,0,0.626100756962103,0.627982460197531,0,0.630386886342996,0,0
"88",95,2.50528092412363,0,1.75251213000309,2.35153946633873,0,2.50528114003046,0,0
"89",97,1.78099851308992,0,1.64682020003033,1.73036098603105,0,1.78099857929102,0,0
"90",98,1.34325997369924,0,1.36135747040934,1.35045151730373,0,1.34171727999181,0,0
"91",99,5.25957283246965,0,3.11583520346339,5.417891943064,0,5.25957306514615,0,0
"92",100,1.92049071246532,0,1.69410962298469,1.74725940429744,0,1.67980600950299,0,0
"93",101,1.40194881417995,0,1.17173232660249,1.23551045665412,0,1.16588408405847,0,0
"94",102,0.373629189214247,0,0.328886641425352,0.36342100865047,0,0.360901343696888,0,0
"95",103,4.65713309300242,0,4.08993906452684,4.22667713898424,0,4.65713351770151,0,0
"96",104,0.230052739124099,0,0.362436541232262,0.272066360066589,0,0.230052781379063,0,0
"97",105,8.42607445036893,0,4.47326252033532,8.1388395737793,0,8.00478564390975,0,0
"98",107,0.32445505373859,0,0.396503736432479,0.377808699899614,0,0.32445508708742,0,0
"99",108,0.203543219688238,0,0.165498865248468,0.21727624852034,0,0.203543254976379,0,0
"100",111,17.3821267839377,0,15.5208182262738,16.8176004399291,0,17.3821268574729,0,0
"101",112,0.709966269917857,0,0.606424092530872,0.773182926688745,0,0.709966387585281,0,0
"102",113,0.452661803182823,0,0.403104597254587,0.410142700708377,0,0.404406857054829,0,0
"103",114,1.92628015462734,0,1.92683223586904,1.96329584518775,0,1.92628022276239,0,0
"104",115,13.4225725147407,0,9.18072321816972,13.0755299931494,0,12.8978952283435,0,0
"105",116,0.948342682753237,0,0.386645623500221,0.974802627853825,0,0.948342847493102,0,0
"106",117,0.507639910956961,0,0.575705141628332,0.554597335146577,0,0.507640109516153,0,0
"107",118,7.44617558227704,0,7.69718751777513,7.05225486155677,0,7.44617562277456,0,0
"108",119,0.0727933706620432,0,0.0864414242419758,0.0705082604163023,0,0.0623600175873887,0,0
"109",120,2.60342837679043,0,2.60407776486419,2.58305820317722,0,2.60342844552817,0,0
"110",121,7.67505771314564,0,5.52560344474701,7.9925689850996,0,7.6750580370562,0,0
"111",122,0.273407416686489,0,0.375224525138931,0.287787856353398,0,0.273407463451068,0,0
"112",123,9.89194762820409,0,5.32898594552031,9.84206420298963,0,9.89194770709755,0,0
"113",124,12.5141454076297,0,6.82991516916837,11.9481114374194,0,11.6282095801941,0,0
"114",125,3.95877590463964,0,3.95237310352696,3.91735732531062,0,3.95743033228273,0,0
"115",126,0.464286289328224,0,0.444761829499115,0.489484339689959,0,0.464286330307432,0,0
"116",127,5.8014584523261,0,3.7299009060533,5.41276406285924,0,5.8014585256947,0,0
"117",128,3.74635268453272,0,3.50204937801188,3.56349676492106,0,3.49199486027166,0,0
"118",129,12.6966236027101,0,10.1701523770976,12.8250812763272,0,12.6966237791324,0,0
"119",130,0.483572347879385,0,0.525732644020506,0.512435012149836,0,0.483572396014327,0,0
"120",131,6.89920766471018,0,4.22272360644647,5.88692309949814,0,6.89920799183667,0,0
"121",132,12.9458144249595,0,12.7901627178686,12.7176476152744,0,12.7691823931199,0,0
"122",133,0.408024163883473,0,0.524140916540465,0.450187730344643,0,0.408024243071443,0,0
"123",134,0.845711570978064,0,0.836116268572209,0.81650795159668,0,0.832369673115078,0,0
