"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,0,0,-0.0574332900875499,0.000532328475453344,-10,0,-0.0574523373699186,0,0,0,0.0224189445688301,0.870233725019434
"2",2,0,0,0.0686407570992779,2.20137959696326,10,0.412700700801903,10,0,0,5586.92962510635,4527.62105443176,-10
"3",3,0,0,0.101016216310863,1.93396052274521,10,0.273072996728142,10,0,0,0.273072946194535,0,10
"4",4,0,0,0.0166063259147259,3.49913889141456,10,1.36243197808345,10,0,0,0.00081921457892665,44.8298661501345,-10
"5",6,0,0,0.00579428874788526,3.17798936317809,5.52159667375301,5.31641727550144,-10,0,0,1.52040708170977,0.219383892511009,-10
"6",7,0,0,-0.0538584486790839,0.00825199220872637,-10,0.172390503999517,-3.79601812469647,0,0,0,0.0315501464476159,4.0106027279245
"7",9,0,0,0.0158272002185565,2.82962138036277,-1.94070246923385,1.3868904962991,10,0,0,1.38689900519945,0,10
"8",10,0,0,-0.179820514605953,-1.73472347597681e-18,-10,0.00141861431903579,-1.5403353095332,0,0,0,0,-0.179820873372612
"9",11,0,0,-0.457158759339398,0.000735194567593925,0.0664374573291298,0,-0.457151880415879,0,0,0,0.018806967197535,0.888838795335873
"10",12,0,0,0.0699350117029305,1.25136968009458,10,597989.624897589,10,0,0,9572.95492493741,16908.768680012,-10
"11",13,0,0,0.0485698913232223,0.000675818023128365,0.228557291334929,0.00310092563018455,0.508607025075949,0,0,0.00347110440864742,0,0.532603211456748
"12",14,0,0,0.0117935097558527,0.943452628885605,-0.592761759405776,0.587175877406882,0.973985681354869,0,0,0.000644465364361838,0.231406629307058,1.04966021942022
"13",15,0,0,-0.000851000853369237,5.17716127652173,-10,2.48672392677132,-10,0,0,1.35524858251923,0.156194742737614,-10
"14",16,0,0,0.0144190749272733,12.7446745162087,-8.59013353798325,1.45332112456613,10,0,0,1.45332099783198,0,10
"15",17,0,0,-0.215499260967542,0.000823306844418029,0.0447142781127257,0,-0.21549969364701,0,0,0,0.0112041410781802,0.884104299726668
"16",18,0,0,0.00276542918255795,257410.036701256,10,507547.058800388,-10,0,0,4023.63598183323,4461.85114614895,-10
"17",19,0,0,0.117575345238397,2.15496448450912,10,0.242833864462502,10,0,0,2862.79236384949,3017.4450163446,-10
"18",20,0,0,0.0277020334313638,2.98077716414998,10,0.9016496579471,10,0,0,3065.69737576956,3749.66504092605,-10
"19",21,0,0,-0.203211065672055,0.000666325588936284,-10,0,-0.20321136324997,0,0,0,0.0245388170045502,0.932635163853729
"20",23,0,0,0.00600492232171628,8.14164383751813,-10,6.33235837634063,-10,0,0,0.000568584597530661,1.18100115097363,-1.04336604701097
"21",24,0,0,-0.209631617730838,0.000452052718379518,-10,0,-0.209649875794641,0,0,0,0.0283020834119905,0.910754786895296
"22",25,0,0,-0.0794486875684031,0.000928115897880872,-10,0.00193554031728072,-0.729349138948337,0,0,5.05070574368564e-05,3.04483804104927e-05,-0.401767153822251
"23",26,0,0,-0.211654390151138,0.0004433888055448,-10,0.000650768997789158,-1.58556990741854,0,0,0,0.0310001894704098,0.915541132926904
"24",27,0,0,0.0874030566819169,1.39451057911817,10,0.333957450785341,10,0,0,3744.47341809703,3397.88938060929,-10
"25",28,0,0,0.0438883441396765,4.00510223717722,10,0.635799069730109,10,0,0,2113.07779752313,3440.06785282784,10
"26",29,0,0,-0.164088549165841,0.000989998511380735,-10,0,-0.164092764575851,0,0,0,0.00439758380619952,0.9244716050501
"27",30,0,0,-0.57175818583399,0.000765470620335908,0.0794737943904821,0,-0.571758553905634,0,0,0,0.0158735152880808,0.883128847480225
"28",31,0,0,0.0650384899421021,2.28519331339066,10,1786724.42854794,10,0,0,3678.02378906128,3725.56994677068,-10
"29",32,0,0,0.0539607831926601,0.000689378609208844,0.264645679121756,0.00289329114451586,0.563441790038954,0,0,0.000722448414668201,0.0118530040123377,0.764304251945533
"30",33,0,0,0.0659474510322813,1.07058469995252,10,670949.862428125,10,0,0,3269.43589892603,3281.04863568568,-10
"31",34,0,0,0.000553812979548158,0.859238704533374,10,2949837.22892352,-10,0,0,3644.92954098098,3656.30928431267,-10
"32",35,0,0,-7.10782414803575,0,-10,0,-5.92622434598187,0,0,0,0.00429499179389138,0.897831891674032
"33",36,0,0,-7.10736694310271,0.00096273001885421,0.0253831742005774,0,-5.68843351124346,0,0,0,0,-10
"34",37,0,0,0.0143632791496951,0.428949193175324,10,521614.290510564,9.99999999970384,0,0,3256.42887398709,3858.4493916162,10
"35",38,0,0,0.167200887888407,2.24931423314466,10,0.153585460139558,10,0,0,0.153586687843334,0,10
"36",39,0,0,0.0146397264946494,15.8341074875425,10,360603.261217806,-10,0,0,1383.61986541754,1576.87864457676,-10
"37",40,0,0,0.0597586154456006,1.4295065376624,10,567967.387490175,-9.99999214423357,0,0,6033.15965530053,13522.1662043711,-10
"38",42,0,0,-0.386945988282832,0.000753535542306715,0.0834440042837886,0,-0.386947075386133,0,0,0,0.00884735079243774,0.922064152156482
"39",43,0,0,-0.19167185624873,0,-0.191670114580601,0,-0.191670180568043,0,0,0,0.00257800431873178,0.917652586141284
"40",44,0,0,-0.0019145117126544,0.218321163261017,5.8716761270941,127945.291663817,-10,0,0,0,3.84274468399525,-10
"41",45,0,0,-0.0974953621171985,0.000547656713329387,-10,0.066315923488281,-3.23121502454847,0,0,0,0.000198756313942694,-10
"42",46,0,0,0.536899367164349,13.4916453542149,10,0.0258740137377455,10,0,0,0,0,0.536909115170785
"43",47,0,0,-0.222140070636033,0.000998456084054973,0.0949992198321412,0,-0.222141639925183,0,0,0,0.0045214729163324,0.954870317120717
"44",49,0,0,-0.41872799646567,0.000514969625383053,0.100615412810907,0,-0.418727286993108,0,0,0,0.0135900263840952,0.912653141608883
"45",50,0,0,-0.189849434850844,0,-0.189848947601615,0.121228728617166,-10,0,0,0,0.0936805899795263,0.847331001932866
"46",51,0,0,0.136696890225862,4.9355332044818,10,0.00662165571145631,1.74478794980801,0,0,0.0027547204385297,0,1.38327354931767
"47",52,0,0,0.00485869124423333,0.225876424982337,3.1442947345814,0.410478785099849,0.571616774381639,0,0,0.410477425022821,0,0.5716149014654
"48",53,0,0,0.211818113013022,1.99577820299977,10,0.118053252012415,10,0,0,0.11805101341857,0,10
"49",54,0,0,-0.189986189678143,0,-0.189985057573309,0,-0.189985045850905,0,0,0,0.00325921800318027,0.95951873944814
"50",55,0,0,-0.224317317167034,0.00075380010572349,0.0954546025943873,0,-0.224318979449851,0,0,0,0.0131284406550533,0.935531693090177
"51",56,0,0,-0.142165283041239,0.00051243660887917,0.0920335525277849,0,-0.142182045283401,0,0,0,0.00549559356329531,0.939564090903141
"52",57,0,0,0.243024281939828,2.08869270350238,10,0.100917367435567,10,0,0,0.000820835077997266,0,1.91512386321011
