date,workerid,amount
Tue Dec 04 10:59:36 PST 2018,A3H3EOO4F0WKAD,0.5
Tue Dec 04 10:59:45 PST 2018,A1GRPIBHW72HDU,0.5
Tue Dec 04 11:02:10 PST 2018,A3158ZPCWPBRFR,0.5
Tue Dec 04 11:02:37 PST 2018,A3OMUSG91MTI3H,0.5
Tue Dec 04 11:02:44 PST 2018,A3HYLVFUDKJFKC,0.5
Tue Dec 04 11:06:26 PST 2018,A2ZK5I1MDWNPRU,0.5
Tue Dec 04 11:20:43 PST 2018,A1L6PGLE7CIS12,0.5
Tue Dec 04 11:30:21 PST 2018,A1940HXCOGYQ33,0.5
Tue Dec 04 11:32:40 PST 2018,AJM4334V07JDQ,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
