"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",0,0.202005259731711,0.171069779460458,0.0100462688384866,0.251458314086359,2.03726009141831,0.0484372725239037,0.01,0.101853488318027,0.0458011606617063,0.0903935282566134,0.001118204556129,0.379202396344057
"2",1,0.1635845145129,0.251422206843199,99.999955221126,0.443675409146408,4.46534298292912,0.132135224682798,0.802739573518894,0.163586070626089,0,0.132143984523144,0,0.802786011966466
"3",2,0.451842046601733,0.520702369769381,99.999955221126,0.786097734118834,4.0487555019605,0.175642904662211,0.01,0.419095431914652,0.00960163155929054,0.175642748966694,0,0.01
"4",3,2.25433666330043,1.55138669926229,0.0100462688384866,2.0420134994632,5.26911111477296,2.31285055167876,1.04651871853648,0.814055681847286,0.235424608754365,0,2.04200323078558,5.26905712698931
"5",4,5.8811045049607e-05,0.110219067078588,61.807288886486,0,10.0811186981501,1.4338255003393e-05,26.1875497662684,0,0,0,0,10.0417327274161
"6",5,0.071892839109251,0.00687684330158066,61.807288886486,0.00699101826601595,0.01,0.931082987102359,69.1189703680598,0,0.00694258810056747,0,0.00695679202338445,0.01
"7",6,0.0360446092978911,0.0273990921324805,99.999955221126,0.0261559841240651,0.821165022673757,0.0179600558226952,0.651497595140436,0.0104662762479177,0.00456434609560517,0.0127884830617268,0.00119231409516398,0.516422169256466
"8",7,9999261439.92537,1.14036249135771,0.0100462688384866,0.639662207897024,0.01,646874.407155021,0.01,0,1.14036466004898,0.447385182136374,0.0279403791306867,0.01
"9",8,0.143106497905453,0.208666570657813,0.0100462688384866,0.477277496345403,6.47883604444537,0.0364840659733259,0.01,0.141466898978508,0.000804312559336623,0.0364928787967489,0,0.01
"10",9,0.182368834942969,0.293938389134343,0.0100518402134624,0.625081831438708,6.74131150971481,0.0477387198499525,0.01,0.176690251525745,0.00285761169186303,0,0.625073589766317,6.74120182119389
"11",10,9999895824.50814,9999964621.65388,99.999955221126,851082.590883898,99.9999695499004,1540678.99334546,0.01,16154.4348077415,20495.3823852846,14463.7608970071,9026.72291236493,100
"12",11,0.128971431131799,0.0165670972374493,4.50249111399922,0.0172505116117302,0.01,0.0277253899363684,0.0315806210506869,0,0.0165973505375225,0,0.0172515273456546,0.01
"13",12,5.43975947909207,5.80710073449414,99.999955221126,5.97872885535282,14.6230166515016,3.01812060988674,0.01,3.89609490372037,0.0713918203929044,3.01812062192538,0,0.01
"14",14,1.26435956683422,1.15521598672305,0.0100462688384866,1.21535352712554,2.10276512864966,0.503856525909696,0.01,0.499895890548515,0.19781830442701,0.624274194564664,0.00110292824914169,0.270092315786386
"15",15,0.000198434074286789,0.156324306892414,0.0100462688384866,0,0.00999999999999979,0,0.01,0,0,0,0,0.00999999999999979
"16",16,5.8811045049607e-05,0.169532660529626,61.807288886486,0,31.6447960684966,0,31.3493481641257,0,0,0,0,31.4725795414012
"17",17,1.207458214629,1.05292237710013,99.999955221126,1.97588299726497,8.67450601647876,0.517779389819865,0.01,1.09626853198906,0.0146708560198285,0.517779390381966,0,0.01
"18",18,9999827117.65325,9999761228.88238,0.0100462688384866,827265.905906732,100,5543952.87733186,0.01,5513.16999803401,5950.66622447107,6221.27491428825,9776.12026403441,100
"19",19,1.20054829559868,1.00382526176167,99.999955221126,1.00920517188326,0.562817254538564,0.475521692419256,0.01,0.123384071409924,0.595404761092861,0.572589719177333,0.00104213951672274,0.13074297694612
"20",20,9999771686.46054,9999660658.99985,99.999955221126,2325151.65503103,0.0100013080999193,1000700.66545691,0.01,4810.72435439789,4970.43393064955,3929.75185815145,4234.48709169681,0.01
"21",21,0.00152269819798713,5.8811045049607e-05,0.0100462688384866,0.00063344710151092,0.0106017747464354,0.00094180984125671,0.00999999999999979,0.000772857202263643,0.000772857202263643,0.000598820587031581,0.000598820587031581,0.01056887955768
"22",22,0.368202594783614,0.24430730677918,99.999955221126,0.212640604525979,0.598770209940741,0.38790568398592,1.0640898517229,0,0.244292543477232,0.108178215981507,0.0498456568570108,0.401402966759423
"23",23,1.84180819170597,1.9827988250036,99.999955221126,1.9222011742779,3.85498998008652,0.761734988529109,0.01,1.11657462333325,0.097966886994574,0.761734924628204,0,0.01
"24",24,0.213618031455903,0.226462144994542,0.0100462688384866,0.505638017338879,5.67922047201473,0.0749385525154363,0.01,0.205957332172599,0.0028669422254296,0.074937854244865,0,0.01
"25",25,0.501565724823068,0.341764362354163,99.999955221126,0.352547595254472,1.12757675764604,0.206606704713321,0.01,0.105658331520332,0.186736601552396,0.24787031048209,0.00189881410435943,0.269209022273024
"26",27,0.0491693459883502,0.100868975402721,0.0100458598242632,0.0970110016760893,2.11572732909657,0.00445039657864117,0.01,0.039710639788785,0.00589827571897467,0.056644005829953,0.000878458686608953,0.320044640571145
"27",28,0.840197085114021,0.413415227170604,99.999955221126,0.406708468434729,0.157701777483602,0.328733888154901,0.01,0,0.413399106532834,0,0.40670799529967,0.157702708119135
"28",29,1.12007811709315,0.850718573227868,99.999955221126,0.982805121208457,2.31547708492414,0.843167685115971,0.656770070441026,0.397876531364519,0.200782278497905,0.167733590362454,0.506397181662211,1.56971040488155
"29",30,0.176209286277622,0.178867039811799,0.0100462688384866,0.928621258820826,89.5422899278435,0.935349997794221,34.8892328717731,0.175320498725118,0.000320323608672467,0.941391246970733,0,38.7743165354109
"30",31,4.28228178130676,1.07021854530296,0.0100462688384866,0.691043556749772,0.01,2.20725698168154,0.01,0,1.07023563555521,0.508449307245191,0.00856705233302292,0.01
"31",32,0.82187499709432,0.49961870854118,0.0100462688384866,0.855350794378685,3.58876591149604,0.341153686807697,0.01,0.640477368118595,0.0336110237583578,0.341153693033162,0,0.01
"32",33,0.574268991486475,0.41675885607289,99.999955221126,0.733064071815843,3.75193909363597,0.212978626606188,0.01,0.352158732990842,0.0600976089053274,0.318532702824825,0.00166719739070802,0.42603187498897
"33",34,2.15644128897194,1.37268296357799,99.999955221126,1.37362130761593,1.20065778490833,2.12394255982448,0.976155333150765,0,1.37268461704371,0,1.37361351027534,1.20062691046604
"34",36,3.12831206257018,1.93483670979495,99.999955221126,1.90484230342774,0.01,4.97457890251599,2.03851305124434,0,1.93484493838786,1.5417219956957,0.00556438974771205,0.01
"35",38,1.24645314074585,0.683479709552225,3.00000820781023,0.68710789564741,0.01,5.64447204471153,4.77309364765806,0,0.683499146169331,0.0741808745759202,0.483859373830606,0.01
"36",39,0.200080717811342,0.11868784475624,0.0100462688384866,0.113595668383144,0.639794021349032,0.0530086258540211,0.01,0.0167292459760269,0.0940654145312349,0.10145337221179,0.000573223378113716,0.161607792115519
"37",40,0.368109453791307,0.460559333649609,0.0100462688384866,0.952176917148002,79.3442787781394,0.167374894307151,0.01,0.366716036581566,0.000437196426775332,0.96355392661845,0,36.4796019157817
"38",41,0.552113446997863,0.332084004058671,3.53957118193386,0.311509450030174,0.01,0.200933578383071,0.0167990617691351,0,0.332067229513735,0.241390960658595,0.000674862336368535,0.0128280709946767
"39",42,0.173415118501577,0.0768250190453967,61.807288886486,0.0521254733927421,0.274986380050374,0.414410714619226,2.23808307525026,0,0.0768249462963014,0,0.0521256923555531,0.274951517989645
"40",43,1.68521197540071,1.47101828280342,0.0100462688384866,1.9775028808141,6.57255719631724,0.849554868589053,0.01,1.35411385156435,0.0385670692868521,0.849554894158449,0,0.01
"41",44,1.30765694826403,1.42166124932269,0.0100462688384866,1.82639962895227,8.4386949297523,0.632768841580892,0.01,1.20778682407768,0.0125059365077109,0.632769764418537,0,0.01
"42",45,26.5180295028665,1239.13926635716,0.0100560675779432,26.0152163684268,100,158.109678965757,13.2633665795472,26.5186379624586,0,32.1147944291843,1.36562982596783,64.5964749697753
"43",46,5.8811045049607e-05,0.00225891776997039,61.807288886486,0.002629194268789,0.813060676799096,0,22.0088491927896,0.00109723668945634,0.00109723668945634,0.00342457476606463,0.000755558028528935,0.014510341190197
"44",47,0.0596537258097283,0.00806844799026342,99.999955221126,0.00586438509744797,0.01,0.00794148961120114,0.01,0,0.00807334509079545,0.00380133634694502,0.000554735906792107,0.0119544614795059
"45",49,0.385871303825436,0.457921485852277,0.0100458598242631,0.856560158568084,5.35739618298821,0.14150350425061,0.01,0.38587191749613,0,0.141504830134032,0,0.01
"46",51,12.1088320020845,6.59997305632132,0.0100462688384866,6.5809722784458,2.75731888100036,4.99296900481418,0.01,0.349221400843356,2.97077362374273,0,6.58089372577438,2.75735144791034
"47",52,1.73245890493366,1.09642385728459,0.0100462688384866,1.09465120282931,1.44036886646949,0.95922383021839,0.00999999999999986,0.115266056860735,0.705741020250903,0,1.09465324026253,1.44037757492922
"48",53,1.29584023464887,0.466106993856816,0.0100462688384866,0.209524268358454,0.01,0.544056552767239,0.01,0,0.466107331984546,0.1428531117953,0.00599389353284818,0.01
"49",54,1.20604525057611,1.31997820890635,99.999955221126,1.44718140323915,2.62920746467374,0.482634200681569,0.00999999999999995,1.00380801261957,0.0330172939224504,0.482634240409449,0,0.01
"50",55,1.78226993414814,0.944238541591611,0.0100462688384866,0.984168903499044,0.0636963787615793,0.836319198237028,0.01,0,0.944239413192575,0,0.984167234997215,0.0636950695237645
"51",56,0.513245010492194,0.210125821487572,0.0100462688384866,0.151590316056591,0.01,2.51150903896033,5.73701384616348,0,0.210109893973263,0.132036490428406,0.0019368561892584,0.01
"52",57,0.0317999026059304,0.150905907578396,0.0100462688384866,0.219121872405697,5.31192139198355,0.00453877270401277,0.165596758932255,0.0318090068207508,0,0.00456055593713453,0,0.167118570420407
"53",58,9999952926.50308,9999770828.79008,1.29200569616132,1915329.94135189,100,2345809.43321612,0.01,6618.9469759451,6852.73237423364,10581.9165575366,5965.81828758501,99.9998012027556
"54",59,1.63735554327322,1.92827768464325,99.999955221126,2.1572226367339,9.2946568925017,1.25979209377342,0.559940099396069,1.42586669514735,0.0231282986799834,1.28344509231212,0.00241256250755997,0.638056518212106
"55",60,4.44181518882195,2.52342491904955,61.807288886486,2.44920925290602,0.01,8.44866018841775,2.31566915381031,0,2.52340712388062,1.77402079663894,0.0181606394505358,0.01
"56",61,3.97316354056956,1.2299602156189,0.0100462688384866,0.983193247275538,0.00999999999999998,1.72148004596612,0.01,0,1.22996881044966,0.670231226387473,0.0374340977373271,0.01
"57",62,1.57215923326872,1.05848255542577,0.0100462688384866,1.06426392988406,1.14274904873715,0.852341052504747,0.01,0.153409486553322,0.600724823588941,0.798253248528281,0.00319323162817832,0.136287127518794
"58",63,0.0997540156427777,0.108771176694003,61.807288886486,0.209817492857621,2.67947101356399,0.109497010422811,1.07353331700709,0.062425205495325,0.0174442545602527,0.0599925942853522,0.00100056566567283,0.326389487249622
"59",64,1.04412952439672,0.790031839689967,0.0100462688384866,0.963445162198367,2.41904838036221,0.431097405555941,0.01,0.592868377081122,0.0971908424377639,0.431097403824006,0,0.01
"60",65,1.70510754503403,1.00993287987153,99.999955221126,1.00230178042894,0.01,0.828613908123102,0.00999999999999992,0,1.00991554708492,0.740405326740497,0.0093509863054685,0.0169001763653988
"61",66,0.215022130512856,0.137574262477781,61.807288886486,0.103976817984622,0.201543641821501,0.447562704703607,2.10645528331101,0,0.137581795250945,0,0.103976926027229,0.201542192096524
"62",67,0.73274806110037,0.643880918841586,2.43609977172615,0.857040845213649,3.69288676452544,1.86136615355084,3.07873073047638,0.301323576377136,0.157492011475682,0,0.857047301759176,3.69293834411676
"63",68,0.614244667741044,0.436622188545427,0.0100458598242632,0.80263071108443,4.41218980006632,0.25332840088288,0.01,0.566462043045983,0.010089229318873,0.253328376266712,0,0.01
"64",69,5.8811045049607e-05,5.8811045049607e-05,99.999955221126,0.000901602999945348,0.0152854422240509,0,2.44844845255223,0.000701955477568584,0.000701955477568584,0.000420201215750204,0.000420201215750204,0.0129026215598255
"65",70,0.70866831691948,0.371000118901333,99.999955221126,0.238098699495321,0.01,1.32002203415225,2.4578872047737,0,0.371011015645176,0,0.238099482212628,0.01
"66",71,9999458940.50494,10.4172311744355,0.0100462688384866,9.65437656103753,0.01,1067818.08759092,0.01,0,10.417182064244,0,9.6543694304631,0.01
"67",72,0.353356965096564,0.40236223889817,0.0100462688384866,0.644058411007206,3.35409763158826,0.103487957274773,0.01,0.353371747547487,0,0.10348779923239,0,0.01
"68",73,0.29527456947911,0.11815585248285,0.0100462688384866,0.0818001178976147,0.308782666873506,0.0907701268913658,0.01,0,0.118162540764127,0.0651926326084807,0.00242894046658592,0.128831829200643
