date,workerid,amount
Tue Jan 15 16:09:38 PST 2019,A6SB0J53Z2Z1M,0.75
Tue Jan 15 16:10:20 PST 2019,A294JM1E8LMU16,0.75
Tue Jan 15 16:11:40 PST 2019,A1A0OTKVK1YXXD,0.75
Tue Jan 15 16:12:36 PST 2019,A3AGOIUEES0VIM,0.75
Tue Jan 15 16:21:27 PST 2019,AZBY9DS8VTPUK,0.75
Tue Jan 15 16:24:25 PST 2019,A2VQ1WGHLLLNJ1,0.75
Tue Jan 15 16:35:10 PST 2019,A1BAEFJ2OG7NJ0,0.75
Tue Jan 15 16:46:17 PST 2019,A2R89RXGEVG05I,0.75
Tue Jan 15 16:50:38 PST 2019,A9ZCY6FLUCIU1,0.75
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
