date,workerid,amount
Thu Dec 20 09:19:39 PST 2018,A35CL66BEUSJ5Z,0.5
Thu Dec 20 09:21:30 PST 2018,A248D8RADORPM0,0.5
Thu Dec 20 09:22:42 PST 2018,AKH7U5CVJO5I4,0.5
Thu Dec 20 09:25:00 PST 2018,A144PX09LQHKYX,0.5
Thu Dec 20 09:25:26 PST 2018,A3E3QZ8RQCWU3Q,0.5
Thu Dec 20 09:26:44 PST 2018,A24W1M0GILRCJ3,0.5
Thu Dec 20 09:45:54 PST 2018,A3VA5BS033GXU0,0.5
Thu Dec 20 09:47:58 PST 2018,A1TM0YUPC90UFZ,0.5
Thu Dec 20 09:51:44 PST 2018,A31A4YKVSOYRVS,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
