date,workerid,amount
Tue Dec 04 11:00:14 PST 2018,A2I6ZS386UJVJE,0.5
Tue Dec 04 11:00:51 PST 2018,A1OSUDB78PPKJV,0.5
Tue Dec 04 11:04:30 PST 2018,AUHIUR1RBI7U9,0.5
Tue Dec 04 11:07:49 PST 2018,A3MFK5UEUG95M3,0.5
Tue Dec 04 11:09:17 PST 2018,ASAAL9165IX44,0.5
Tue Dec 04 11:13:51 PST 2018,A24FHD04JCEDJQ,0.5
Tue Dec 04 11:14:28 PST 2018,A2CF2BD4Q0ZDJN,0.5
Tue Dec 04 11:14:44 PST 2018,A1ICWR931J4062,0.5
Tue Dec 04 11:52:47 PST 2018,ALV4DAF8DIJ37,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
