date,workerid,amount
Fri Apr 19 09:47:14 PDT 2019,A2RCYLKY072XXO,1.0
Fri Apr 19 09:57:45 PDT 2019,A17U82YPDOT3CW,1.0
Fri Apr 19 10:07:49 PDT 2019,A2RVEG53L48BAE,1.0
Fri Apr 19 10:16:54 PDT 2019,A3C5G8LGIAW0XL,1.0
Fri Apr 19 10:18:08 PDT 2019,AZ5ZYUCAQ0XDL,1.0
Fri Apr 19 10:22:26 PDT 2019,A1N1EF0MIRSEZZ,1.0
Fri Apr 19 10:34:15 PDT 2019,A3I5NNBOOXJE8L,1.0
Fri Apr 19 10:36:57 PDT 2019,A2CHDWKAYZ3P3E,1.0
Fri Apr 19 10:57:15 PDT 2019,A2FOUSWQDYHIE0,1.0
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
