"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0,0.500502372530538,0.285883649465284,2541.12835058099,0.282474929732816,2.50792400512986,0.278982085597613,0
"2",1,10.1639155033817,5.94141563277294,551.993293061465,3.45410587587325,3.95717275818562,3.26108416794886,0
"3",2,7.51071126821929,1.93425176047018,1282.9982158777,2.47971416395457,2.31954405244511,1.92635669226664,0
"4",3,5.37589248363494,1.70044510893303,1495.38103965086,2.37203881942546,1.97759665413734,1.70044509185467,0
"5",4,27.6312425716245,5.37680729082334,-1.15968598860493e-98,0.00517776775159303,5.43607451202386,-9.0259129775464e-101,0
"6",5,2.63531603917102,1.34140230454716,2119.911211495,1.47356002359319,1.57379351362053,1.33917046181511,0
"7",6,11.2563907036205,2.65829908490316,1410.89393973314,3.98933033518554,4.44053104603772,2.55992122473242,0
"8",7,7.20394818182343,2.14719554630571,1550.6810920757,2.39112439092982,2.41060899672352,2.04530025534075,0
"9",8,3.35898214520232,0.918936552379431,2267.86529114114,0.966610859594063,0.881004094038848,0.846245379184912,0
"10",9,32.9583686600433,11.9681869866323,-1.93846507157193e-98,0.00964618710596627,6.46901976630431,-4.99994262693139e-100,0
"11",10,8.6950174381823,2.70959070718965,1307.13223817096,1.0684761408338,0.518145625893897,0.512632674332172,0
"12",11,3.41818194313577,1.54089906620108,1913.72075608072,0.7561580656878,0.820390424430011,0.559088599109892,0
"13",12,7.21195740617494,1.56860218435344,1409.15521695172,2.21778471775408,2.18749491853055,1.52309705338374,0
"14",13,22.339291395421,8.0103692397736,880.613787322091,5.9940909698048,5.40321264618525,5.31957046705185,0
"15",14,12.4622513606231,5.59411656605035,2412.37482981735,5.43764737670246,7.34840211256602,4.47287707436862,0
"16",15,4.53938228489608,1.29567093969502,1759.09645561192,1.49786889468425,1.30365744507126,1.2917992793297,0
"17",16,13.7526677819763,6.77628888051327,1917.50299533565,7.15026423440836,6.78299155450666,6.77628887933455,0
"18",17,26.7262296389664,8.24480287521938,1008.73562398875,7.17948102203594,7.17452385411114,7.07550418122733,0
"19",18,2.591011040781,0.810886789991978,1882.48023155688,0.738810483608957,0.863760318311361,0.713764772330387,0
"20",19,1.51741572922721,0.209263849372447,2299.75205236245,0.329677036300434,0.632038770277046,0.208123274275317,0
"21",20,2.07179868006691,1.14869281968256,1942.6200656113,1.29021768002065,1.30625887889524,1.1483077618229,0
"22",21,1.89881656495613,0.310297065790699,2352.64491602861,0.301066190024808,0.749770424947476,0.260155751539011,0
"23",22,22.9854660852027,6.56265396614424,791.036765248337,5.14893102232125,5.50838171844167,5.07583128978148,0
"24",23,4.41241778706735,0.647995265212337,1654.1008801499,1.3335289201594,0.846264487262078,0.647995250426762,0
"25",24,0.882636697568925,0.094954093388578,2767.0868572024,0.179276206542707,1.14406435848791,0.0948759776194071,0
"26",26,0.655495819924977,0.402113665099462,2839.52299656462,0.302889783819623,2.83724578499243,0.256181474631988,0
"27",27,28.9261306752215,5.85468825225422,72.9474134364362,0.701663244733013,5.16784618482037,0.576403544535865,0
"28",28,0.251495045271714,0.0814481498228041,2831.75850950745,0.0827077949583347,2.94702396659841,0.0803657586636012,0
"29",29,0.215304262004803,0.151425246806031,2530.46184057346,0.0964259152140021,2.43556412555998,0.0532272364361149,0
"30",30,10.6258380689972,1.14525838837207,970.978842629273,2.91806763249692,3.17174098534634,1.14525842749449,0
"31",31,2.29055427188361,1.46536890909055,2579.18375968419,1.43664807652599,4.56987881322958,1.43160767542143,0
"32",32,14.5319157392576,1.63158819104114,772.331800711333,2.81618264032831,3.37380697358817,1.63158825743763,0
"33",33,25.3169735173103,6.75445089604773,20.5649422770912,0.410466637314822,4.61311764266989,0.332170873441904,0
"34",35,1.37461761886422,0.560521722669625,2489.94403288899,0.509547935209805,2.97025484495185,0.468779044754236,0
"35",36,31.5884989787455,7.86141994244437,-1.43031508740907e-98,0.0067640885932439,5.72375658451235,-2.23931606807287e-100,0
"36",37,0.692917712909718,0.297227254717844,2661.2334596228,0.184214536296158,2.5855963137433,0.0916235386459202,0
"37",38,0.181312076199674,0.0209042442549225,2235.63604057044,0.017805433206903,1.94681268937223,0.0162486514354525,0
"38",39,2.60369319869139,0.681039827007037,1999.81590423525,1.01550253728486,0.68164338236632,0.681039825425914,0
"39",40,20.0068320998599,3.87288196268348,1080.3346698846,3.05322244804352,2.80442846358183,2.80386167432641,0
"40",41,31.6853403234537,7.28046657318563,148.754476370396,2.03897074987036,5.44494977326904,1.91424172709969,0
"41",43,30.6549275843642,8.3745282856283,184.989251522427,2.16416975069369,4.62366034952893,1.57116058921467,0
"42",44,10.2439379783388,1.02098398418809,1149.29870288659,2.85247419352282,3.55547181520408,1.00445481483077,0
"43",45,13.8482372885038,4.80701980020141,1058.21766729197,3.06391361024856,1.91993315941347,1.91551536234601,0
